jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2443229.52365523,1977.2334665440935,26605.808811962692,0.733789,63.0295,95.6082,318.2882,704.6226696413996,49.388444126312095,17104.22733830089
2443232.52296373,1977.241678203231,26606.56461042879,0.7337966,63.0295,95.1791,318.3017,704.621661615819,46.01664683680946,17104.47702552578
2443233.52276372,1977.2444155064197,26606.426197051594,0.7338612,63.0595,95.0313,318.2907,702.866040371875,44.87241768891988,17102.380180634813
2443236.52208528,1977.2526272013147,26606.67757694072,0.7340793,63.0922,94.6049,318.2098,697.1300259343807,41.40890752674392,17095.760218206236
2443239.52141781,1977.2608389262425,26607.02694721135,0.7340801,63.1069,94.1789,318.2202,697.2016450997471,38.03708655265689,17095.95981858873
2443248.52010284,1977.2854759831346,26607.07571808523,0.734451,63.1843,92.8873,318.1099,687.346049861816,27.765846071539443,17084.449019336418
2443263.51731023,1977.3265360991925,26606.208427951107,0.7344622,63.1843,90.7443,318.1515,686.8177522995966,10.882804290698687,17083.5434247498
2443339.99406802,1977.535918050705,26624.566497172473,0.7166146,63.6794,80.7056,319.2364,1166.87712662782,286.55150174617756,17638.194615929067
2443370.03405422,1977.6181630505687,26635.900402523966,0.7143626,63.3971,76.9001,317.918,1230.0730376359006,251.81940179529607,17712.404758131386
2443379.05688484,1977.6428662144835,26637.92011755716,0.709871,63.4434,75.8984,319.0351,1350.2968257867406,243.04166278590753,17845.61207136016
2443483.50999975,1977.9288432573585,26639.901700833067,0.7063153,63.9213,62.6942,318.9464,1445.5952390386492,126.79702735094935,17950.23371680285
2443494.70249873,1977.9594866495,26627.56975801768,0.7068582,63.758,61.916,318.3835,1427.5174284908671,114.42430618006705,17926.222572701055
2443499.70759677,1977.973189861109,26646.46312185519,0.7084279,63.7661,61.223,318.4239,1391.2289100118742,108.83855000079922,17893.384629645112
2448819.85968547,1992.5389724448182,26581.346727852655,0.7270938,64.54,280.9938,191.3182,876.0780263807019,357.8219198654116,17294.50055679393
2448820.85795509,1992.5417055580829,26581.641039359136,0.7264494,64.6631,280.8047,190.8882,893.2875553013146,356.21889909016454,17314.323120403595
2448823.85564398,1992.5499127829712,26581.918816032496,0.726664,64.7091,280.3645,190.9133,887.6590614990591,352.8491981303934,17307.97017386239
2448825.85223821,1992.5553791600546,26582.141219530018,0.7268065,64.7239,280.0711,190.901,883.931897257673,350.5756023803679,17303.774192705012
2448826.85065716,1992.5581126821628,26582.27215136989,0.7269803,64.8133,279.8545,190.9743,879.347668085361,349.4482344214259,17298.562895819367
2448827.84867615,1992.5608451092407,26582.401315440326,0.7273238,64.9295,279.6202,191.1653,870.2518775692697,348.421260673315,17288.171484666116
2448828.84604144,1992.5635757465845,26582.54171679523,0.727371,64.9088,279.4909,191.1295,869.0354657081671,347.2731312295366,17286.822606380305
2448828.84604208,1992.5635757483365,26582.54171679523,0.727371,64.9088,279.4909,191.1294,869.0354657081671,347.27303059891483,17286.822606380305
2448836.83609004,1992.585451307433,26584.093067267517,0.7278015,64.4395,278.6866,190.7091,858.0139567706174,338.17322932409616,17274.686591233058
2448839.83204958,1992.5936537976177,26584.280741695904,0.7275545,64.4112,278.2947,190.4899,864.6313588117118,334.60923285766694,17282.352353808412
2448840.83174032,1992.596390801698,26584.377809873367,0.7275661,64.4052,278.1574,190.4591,864.3494258172605,333.45581138872,17282.06128461989
2448840.83174096,1992.5963908034498,26584.377898358896,0.7275661,64.4052,278.1575,190.4592,864.3494499237177,333.4560107580978,17282.061342142857
2448841.83046463,1992.5991251598355,26584.470366134923,0.7275876,64.401,278.0176,190.4371,863.8030751676934,332.3096424592143,17281.464981162764
2448842.8291415,1992.6018593880901,26584.559472207115,0.7276061,64.4048,277.8716,190.4124,863.3355344164365,331.1546202875328,17280.95800104977
2448843.82783577,1992.6045936639832,26584.644508588983,0.7276186,64.4089,277.7251,190.384,863.0263897517789,329.9953809660532,17280.631568600355
2448844.82655501,1992.6073280082408,26584.725652159712,0.7276184,64.4074,277.5822,190.3476,863.0538086963061,328.8317170333322,17280.690421259766
2448844.82655501,1992.6073280082408,26584.725652159712,0.7276184,64.4074,277.5822,190.3476,863.0538086963061,328.8317170333322,17280.690421259766
2448844.82655501,1992.6073280082408,26584.725652159712,0.7276184,64.4074,277.5822,190.3476,863.0538086963061,328.8317170333322,17280.690421259766
2448844.82655501,1992.6073280082408,26584.725652159712,0.7276184,64.4074,277.5822,190.3476,863.0538086963061,328.8317170333322,17280.690421259766
2448844.82655501,1992.6073280082408,26584.725652159712,0.7276184,64.4074,277.5822,190.3476,863.0538086963061,328.8317170333322,17280.690421259766
