jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2453431.94438091,2005.1661721585492,20547.785821305853,0.6653254,46.7116,92.7121,163.4212,498.6857006312084,275.85132292224813,14712.680598082477
2453446.85930959,2005.2070070077755,20547.37810703567,0.6651992,46.7117,87.3098,168.9944,501.14232813802846,261.321677200865,14714.921329032393
2453457.69817314,2005.236682198878,20547.779547195438,0.6671169,47.06,82.8473,174.4552,461.8722537870135,251.63690840393406,14676.63515759596
2453462.78539721,2005.2506102593022,20547.837036815923,0.6653956,46.7745,81.4567,174.9752,497.2603830015705,245.7522066511787,14711.308069325047
2453474.64190458,2005.2830716073372,20548.44388589546,0.6649869,46.7128,77.2369,179.2275,505.8615863898831,234.09862135857992,14719.943556436776
2453476.6776207,2005.2886450943192,20547.943419235602,0.6637119,46.7935,76.3933,179.3134,531.8925513622435,231.33446604508146,14745.114369043864
2453478.71177125,2005.2942142950028,20547.859716744475,0.6634528,46.8384,75.5935,180.0675,537.1883536631467,229.28385379899368,14750.232205650118
2453489.55492948,2005.3239012442982,20547.742925076134,0.6631974,46.8599,71.6471,184.0316,542.3969412972465,218.61425205260963,14755.248986021645
2453491.58810122,2005.3294677651468,20547.87937583154,0.6630718,46.87,70.8928,184.7439,545.0237119160447,216.56830454716916,14757.85415237202
2453493.6212728,2005.3350342855579,20547.88081657027,0.6632134,46.8666,70.1587,185.5418,542.1146174179248,214.6281571991545,14755.028562068956
2453508.53033138,2005.375853063327,20547.83768746874,0.6634454,46.8319,64.7921,191.101,537.3329937709668,200.1259972022674,14750.364225048595
2453510.56339759,2005.38141929525,20547.76834675838,0.6635387,46.83,64.0564,191.8955,535.392550049175,198.1809537099916,14748.450357552363
2453519.37434925,2005.4055423661875,20547.59694944292,0.6631785,46.8477,60.842,194.9497,542.7361259067884,189.33644817249228,14755.521482056014
2453521.40805716,2005.4111103549903,20547.723080417214,0.6634102,46.8245,60.121,195.8001,538.017702093015,187.46137220348962,14750.985118028215
2453523.44190288,2005.4166787210954,20547.802784665404,0.6626911,46.8642,59.3509,196.2039,552.8204547124251,185.09046040565966,14765.393659652254
2453525.4757469,2005.4222470825457,20547.80905879356,0.6626699,46.8662,58.616,196.9234,553.2581845837358,183.0704502835223,14765.820869018024
2453542.42234727,2005.4686443457083,20547.527843130778,0.6629837,46.8715,52.4726,203.2048,546.715507838916,166.50543554501652,14759.359791531067
2453553.26827414,2005.4983388751268,20547.66113006895,0.6623336,46.9086,48.5149,206.8539,560.1184622103146,155.50680495433772,14772.416887928308
2453555.30326534,2005.5039103773859,20547.76086431723,0.662816,46.8897,47.7864,207.7723,550.2398992739418,153.69096414111476,14762.872737148979
2453572.25360424,2005.5503178760844,20547.277308574994,0.6627245,46.9198,41.6416,213.6545,551.9569278882846,136.72166460965855,14764.350077267287
2453601.07356935,2005.6292226402463,20548.183098435176,0.6619647,46.8267,31.3745,223.7069,567.8749381344651,108.10124951134864,14780.13782900446
2454063.37186993,2006.8949264063795,20543.995644063758,0.6676626,46.5226,222.2496,30.2732,449.4017979594746,9.889293703425466,14662.923726122657
2454073.54670782,2006.9227835943057,20543.491964404064,0.667827,46.4907,218.4381,34.1795,445.8570562919922,359.95550604995736,14659.244802256537
