jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2447290.29273588,1988.3512463679117,24330.250901200132,0.7265312,47.3583,274.4976,0.5763,275.4282176501174,228.165207551761,15845.56953886543
2447292.04114873,1988.3560332614102,24330.170637886768,0.7266066,47.358,274.0323,1.023,273.57177327203226,226.42332589231506,15843.415976205983
2447309.08597172,1988.4026994434498,24324.890241831992,0.7271237,47.3346,269.2194,5.4385,259.54974709721773,209.22610035806048,15825.55824753203
2447323.94016902,1988.4433680192199,24317.01760800219,0.7277188,47.3356,265.0655,9.4531,242.9304347279658,194.4461130808146,15803.822613172784
2447331.80047664,1988.4648883686243,24309.63189126352,0.7278967,47.3606,262.9146,11.5418,236.59475939804634,186.63658729528015,15794.052360698961
2447344.8924938,1988.5007323581103,24296.21901438757,0.728069,47.1863,259.0182,15.5143,228.75883280142716,173.80885108028423,15780.52458586449
2447359.70879034,1988.5412971672554,24264.845844763786,0.7281033,46.8418,254.3684,20.7018,219.39521119998517,159.7432197880952,15759.190307485613
2447359.70906876,1988.5412979295272,24264.845844763786,0.7281033,46.8418,254.3683,20.7018,219.39521119998517,159.74284537020787,15759.190307485613
2447376.66204609,1988.5877126518542,24210.44055077338,0.7281536,46.9363,249.6855,25.1156,203.38480614176115,142.76454533246613,15722.455150127334
2447396.99937878,1988.6433932341681,24120.263992141532,0.7278092,46.981,243.7991,30.15,187.17765223219612,121.86753569947922,15673.445229115177
2447397.86243535,1988.6457561542784,24107.68228339718,0.7278545,46.9128,243.5466,30.4208,182.66094885626717,121.0351844597667,15664.014412796634
2447411.62935324,1988.6834479212598,24028.847187936768,0.7276809,46.7957,239.2771,34.1747,165.37774025647195,106.95054834648107,15617.584696523752
2447415.48706041,1988.6940097478712,24001.115754773135,0.7276376,46.8619,238.2611,35.3893,158.86518964782226,103.34689076635323,15600.754505692668
2447415.48706976,1988.6940097734703,24001.111642937787,0.7276374,46.8621,238.2615,35.3878,158.8688699608074,103.3457815507345,15600.757347196872
2447419.76534849,1988.7057230622584,23968.45618692411,0.7275423,46.848,236.9894,36.6105,152.25414524011376,99.079597586994,15582.14935236162
2447421.90128895,1988.711570948528,23949.130561835977,0.727353,46.8376,236.3437,37.2472,151.5223002928924,96.9653585298878,15574.790777690492
2447424.46049923,1988.7185776844076,23922.494947736133,0.72713,46.8324,235.559,38.0015,149.59489638875766,94.41253361329831,15563.590541536136
2447425.73807969,1988.7220755090757,23907.190120331645,0.7271513,46.7632,235.2805,38.3233,144.90944498533372,93.19661673273833,15553.049286323569
2447431.71823841,1988.7384482913349,23779.94044545539,0.727197,46.3362,232.9216,40.4393,109.10279334156712,87.05951511943374,15469.018979245939
2447431.71851619,1988.738449051855,23779.94044545539,0.727197,46.3362,232.9216,40.4393,109.10279334156712,87.0592413321682,15469.018979245939
