jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2447143.89404116,1987.9504285863384,24027.21075873931,0.7217332,47.325,259.3867,0.5265,307.83875075996093,357.2989089181547,15779.395318506935
2447143.89430737,1987.9504293151808,24027.210690022283,0.7217332,47.325,259.3867,0.5265,307.8387316382932,357.2986465348677,15779.395273378386
2447152.04357062,1987.972740781985,24026.99093547778,0.7223376,47.2734,257.0469,2.8011,293.2556679230047,349.2013184854132,15762.81845247225
2447152.47432747,1987.9739201299662,24026.875013200584,0.7223529,47.2722,256.9237,2.9194,292.85586947760476,348.77185321214705,15762.32608051159
2447154.61913358,1987.9797922890623,24026.246501046702,0.7224379,47.2662,256.2997,3.5181,290.6391339481752,346.63257593756606,15759.600610383133
2447155.04781699,1987.9809659602736,24026.21805509301,0.7222601,47.2847,256.176,3.6534,294.9030999997276,346.22165430149323,15764.419905847388
2447155.90569399,1987.983314699494,24026.004850540874,0.722293,47.2809,255.931,3.8896,294.05342902915527,345.3673081821644,15763.38498479233
2447157.19277969,1987.9868385480904,24025.719440055935,0.7223575,47.2767,255.5527,4.2486,292.4245096357299,344.0794226874476,15761.44282515502
2447158.47923289,1987.9903606649968,24024.841275401977,0.7226571,47.2639,255.1743,4.5842,284.98285135968126,342.7686606011667,15752.711593817567
2447159.7659788,1987.9938835832995,24024.463569737836,0.7226863,47.2638,254.8027,4.9404,284.1765830392069,341.48501001218875,15751.668774209318
2447160.6237962,1987.9962321593428,24024.18857802658,0.722719,47.2612,254.5572,5.1759,283.31473310378806,340.62952263663516,15750.597937204091
2447162.76826913,1988.0021034062424,24023.36158941967,0.7226786,47.2514,253.939,5.7799,284.05596868408884,338.5016737527432,15751.155939534956
2447163.62599902,1988.0044517426966,24023.040952131898,0.722641,47.2407,253.7001,6.0184,284.87031544235106,337.6558726292106,15751.969526938014
2447167.9147727,1988.0161937650926,24021.50076468698,0.7228107,47.2286,252.4648,7.204,280.3666819130485,333.37904456668326,15746.338311674743
2447168.77213617,1988.0185410983436,24020.83868015574,0.7230058,47.2388,252.2064,7.4322,275.4966935387938,332.50380459635176,15740.588847155737
2447169.62964749,1988.0208888363863,24020.495534906997,0.7230373,47.2362,251.9585,7.67,274.64499868578605,331.64851890092467,15739.505528048536
2447169.62964867,1988.0208888396169,24020.551019639955,0.7230326,47.2217,251.9787,7.6646,274.77326247702695,331.6633177379002,15739.669977151741
2447170.05845389,1988.0220628443258,24020.38298703309,0.7230487,47.2203,251.8551,7.7835,274.3399947566968,331.2359760426814,15739.121083580494
2447171.344834,1988.0255847611222,24019.89586701953,0.7231154,47.2191,251.4797,8.1402,272.6029591813567,329.9493859960188,15736.983898751714
2447171.34511183,1988.02558552178,24019.89586701953,0.7231154,47.2191,251.4796,8.1401,272.6029591813567,329.9489121591849,15736.983898751714
2447173.48895736,1988.031455050951,24019.021667322173,0.7231974,47.2128,250.8591,8.7346,270.3913469711124,327.80988165757265,15734.175762085606
2447173.91744259,1988.0326281795756,24018.970173590755,0.7232271,47.2116,250.736,8.8516,269.6637299582162,327.3814553527738,15733.332262362515
2447174.34621677,1988.0338020993015,24018.91799355778,0.7232922,47.2109,250.6134,8.9712,268.0856563777861,326.9558442514443,15731.522915376088
2447175.63249846,1988.037323746639,24018.48106556153,0.7232581,47.2073,250.2325,9.3332,268.78378519752187,325.66915120996407,15732.166614513048
2447175.63277624,1988.0373245071592,24018.480310360635,0.7232588,47.2069,250.2346,9.3312,268.7667632655748,325.66897742269856,15732.147032445613
2447176.48999176,1988.0396714353453,24017.97234822693,0.7231829,47.1932,249.9938,9.5726,270.4491533163691,324.8246832756816,15733.883684336493
2447177.34743481,1988.0420189864747,24017.52942222353,0.7230156,47.1908,249.7417,9.8098,274.34467649693215,323.9646648690955,15738.153291536139
2447180.77701519,1988.0514086658181,24015.917020038716,0.7231524,47.1784,248.7483,10.7668,270.6126887968694,320.5479803054399,15733.368638059665
