jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2439051.30368073,1965.7941236980973,26581.53214226763,0.7417365,65.189,147.4946,285.04,486.9032264245361,226.1900686849595,16839.15471333273
2439051.80288059,1965.7954904328265,26585.596856332104,0.7423416,65.0785,147.5987,284.9084,471.8660490475586,225.67054418248807,16822.508804286656
2439055.79735976,1965.8064267207665,26585.657299045728,0.7423173,65.0701,147.0279,284.8652,472.52765409281164,221.11948052410366,16823.319555974103
2439067.7796896,1965.8392325519512,26583.49936187042,0.7427129,64.9344,145.2856,284.6094,461.45515866749065,207.31128129751914,16809.37232139394
2439076.76531726,1965.863833859712,26580.83375892101,0.742787,64.8215,143.9322,284.4844,458.7996936333502,196.9764105036661,16805.32882004643
2439160.67891749,1966.0935767761532,26516.641555040962,0.7383392,65.1941,131.9941,283.1086,560.2293426052629,100.95506058485864,16905.08983154502
2439167.64237458,1966.1126416826278,26518.06380418117,0.7387695,65.2499,131.1344,282.8052,549.1907665981498,92.92859425400127,16892.493144656193
2439211.9232257,1966.233876045722,26525.12863520088,0.7384357,64.9305,123.8657,281.1921,559.8904038762721,40.40242354011701,16907.472857022305
2439224.86202722,1966.269300553648,26525.16726434063,0.7384357,64.9304,122.0652,280.9747,559.9005078801711,25.631700686690465,16907.497479754235
2439243.27350026,1966.3197084196029,26525.167352334272,0.7384357,64.9304,119.503,280.6653,559.9005308961669,4.6132689429493325,16907.49753584256
2439267.1586557,1966.3851024112246,26525.16744032792,0.7384357,64.9305,116.1792,280.264,559.9005539121636,337.3463319591213,16907.497591930896
2439410.9672256,1966.7788288175223,26525.167880296158,0.7384357,64.9304,96.1665,277.8477,559.9006689921471,173.17582569195872,16907.49787237255
