jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2439437.70905041,1966.8520439436275,26443.09920733098,0.7416056,64.5983,178.6681,284.7984,454.61245381876415,236.2706802940843,16755.590250067336
2439439.69032335,1966.857468373306,26443.492392279124,0.7413984,64.7908,178.3932,284.6925,460.1931422312091,233.93708560983794,16762.376169125568
2439461.12623474,1966.916156700178,26563.830546291563,0.7424226,64.6846,175.2781,284.1214,464.1061061543596,209.12308793591592,16806.162506117213
2439466.61230704,1966.9311767475428,26564.903181804308,0.7423147,64.7455,174.5431,284.0255,467.248745874198,202.8849708845787,16810.269003769947
2439475.58910438,1966.955753879206,26563.9103830314,0.7423778,64.7279,173.2917,283.8444,465.3167334793925,192.60470348583868,16807.636337515665
2439487.05874965,1966.987156056537,26562.52189214616,0.7419467,64.771,171.6961,283.7101,476.4101305905615,179.5700196466811,16820.44437342753
2439493.04253957,1967.0035387804792,26561.86590369446,0.7421093,64.835,170.8698,283.5012,471.9218912098977,172.63703902750137,16814.8687912154
2439504.5106127,1967.0349366535254,26559.98964182882,0.7422493,64.8614,169.2411,283.2233,467.7196221741269,159.42720473087422,16809.236525117
2439513.48478337,1967.0595065937578,26558.523278678404,0.7417486,64.7825,167.9052,283.0638,480.6395186512882,149.0866262471818,16824.195163097087
2439517.971564,1967.0717907296373,26557.622427734954,0.7417533,64.8053,167.2893,282.9264,480.28205180854184,143.91103733058958,16823.47547667111
2439522.9566937,1967.0854392709105,26556.743540582942,0.7417448,64.8053,166.5801,282.8482,480.28081442195617,138.21016247223133,16823.188218989464
2439524.95060908,1967.090898313703,26556.270412024038,0.741509,64.8337,166.2965,282.7641,486.4205950745063,135.87720706691402,16830.361860209578
2439526.94451931,1967.096357342395,26555.9398258397,0.7418522,64.8263,166.0085,282.6716,477.2211429729032,133.53145673778135,16819.273613817768
2439529.93528595,1967.1045456151953,26555.28424368199,0.7418658,64.8405,165.5895,282.603,476.69075401545433,130.09607852969646,16818.427105380524
2439543.89096763,1967.1427541892672,26552.62482538244,0.7419476,64.8489,163.6045,282.2558,473.83226248951905,114.00879186380348,16814.148611883065
2439547.87795512,1967.1536699661056,26552.046548940696,0.741942,64.8489,163.0371,282.1912,473.8317283265387,109.44711220199792,16813.960036874047
2439573.78926111,1967.224611255606,26547.3100137821,0.7418959,64.8489,159.3719,281.7703,473.8332585282142,79.82214798180553,16812.422410077503
2439591.724109,1967.2737141930186,26544.303942740306,0.7418665,64.8489,156.8371,281.4786,473.837781803355,59.31859051328763,16811.450691329002
2439606.66834123,1967.3146292709928,26543.17618033102,0.7418556,64.8488,154.7246,281.2354,473.8359891658438,42.23346244257755,16811.08195294931
2439620.61534751,1967.3528140931148,26542.48216443241,0.7418488,64.8487,152.7528,281.0084,473.8373217268245,26.28812647864936,16810.85793786693
2439633.56574787,1967.388270356934,26542.179857746967,0.7418458,64.8485,150.9218,280.7975,473.83890743278243,11.48197150377132,16810.76155822378
2439644.52368789,1967.418271561642,26539.71871420489,0.7418218,64.8485,149.3727,280.6193,473.8405061397334,358.9542378088225,16809.9633753297
2439654.48594261,1967.4455467285698,26546.625514698033,0.7418889,64.8483,147.9643,280.4572,473.8424128867764,347.56467771491737,16812.21085405734
2439684.37334419,1967.5273739745105,26545.222619049116,0.7415368,64.8599,143.7814,279.0872,482.82688283181596,312.55396917622807,16822.47972236144
2439699.31943717,1967.5682941469404,26547.422881452283,0.7415582,64.8598,141.6588,278.8435,482.8274548437157,295.456407101501,16823.19622345921
2439713.76974716,1967.6078569395206,26550.94689604996,0.7406453,64.9251,139.6056,278.5354,507.97656694096986,278.85250177257365,16854.314840587784
2439723.73555725,1967.6351418405209,26552.022201149684,0.742326,64.9218,138.1248,278.0859,463.6294686590427,267.099637412521,16801.759152613755
2439740.68095246,1967.6815358041342,26554.74394167709,0.7428184,64.9169,135.7074,277.7004,451.2552345108206,247.59491051166611,16787.835566926697
2439740.68095527,1967.681535811827,26554.753383269428,0.7428313,64.9121,135.6989,277.7024,450.91510639600074,247.5884077422529,16787.431355487442
2439828.93651909,1967.9231663767011,26565.09758374133,0.7446404,64.8829,122.6943,275.825,405.5163929451537,145.71940438759526,16736.279094224665
2439835.91847728,1967.9422819364272,26563.12184489331,0.7460585,64.8615,121.5757,275.5281,367.3427059749756,137.42230288617895,16689.612009259006
2439859.85635767,1968.0078202810948,26563.020466925493,0.7451804,64.913,118.0259,275.1593,390.64195017376824,109.90989880582498,16717.695223581526
2439899.74512391,1968.1170297711424,26556.216843302616,0.7474694,64.9283,112.0996,274.1303,328.12107316931724,63.639182388711276,16639.91543477885
2439909.21537015,1968.142957892265,26553.14508053641,0.7479935,64.9253,110.6764,273.918,313.4288557381997,52.66955878457526,16621.098172647744
2439919.18231932,1968.1702459118953,26549.928676307954,0.7480489,64.9262,109.1678,273.7288,311.14743491733225,41.14807171764363,16617.297993008728
2439919.68060547,1968.1716101450245,26549.81701677717,0.7482897,64.9297,109.1113,273.6959,304.7261062380885,40.56754779117614,16609.458246140886
2439927.1541125,1968.1920714921291,26546.597476129715,0.7483401,64.9311,107.9929,273.5497,302.577766183058,31.936862833538953,16605.817400378644
2439934.12729076,1968.2111630137172,26540.79825830814,0.7494591,64.9044,106.8166,273.425,271.4191823549527,23.762915061847423,16566.021657134886
2439944.08675661,1968.238430545133,26535.528381091055,0.7494931,64.9533,105.3,273.1918,269.196654609138,12.196803752102142,16561.631850200818
2439988.3598324,1968.359643620534,26506.39583229557,0.7505533,64.9517,98.3359,272.3199,233.79666925988386,320.72409660781295,16509.118315987052
2440004.75696187,1968.40453651436,26492.87915063579,0.7507602,64.9832,95.7671,271.9016,224.9436009286337,301.5755548303839,16493.99139881745
2440040.95052118,1968.503629079206,26424.554663631738,0.7517633,64.979,90.1137,271.1747,181.40794866955184,259.5219314858901,16418.95932341368
