jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2448495.03479761,1991.6496503699104,25261.281578545317,0.7397289,28.5568,136.7523,180.1045,196.6452438577253,162.5226668322457,16063.164564641222
2448496.41788587,1991.6534370591928,25248.150888526725,0.7396136,28.5472,136.4109,180.7523,196.1388165202752,161.46585869055525,16058.270604724989
2448500.09979423,1991.6635175748938,25223.304811790986,0.739259,28.5911,135.3289,182.7473,198.61341993119368,158.749873038234,16053.07826706079
2448504.23891181,1991.674849861218,25198.271860345485,0.7384495,28.586,133.5665,185.1778,212.48430420929253,155.33834996152893,16061.305163988834
2448505.61261633,1991.6786108592196,25190.312472674643,0.7388114,28.5779,133.1173,186.1164,201.28614830042807,154.47379068098257,16045.441332810793
2448506.99101972,1991.6823847220267,25181.092345514127,0.7386361,28.5923,132.7428,186.7673,203.2922016837192,153.39160007042756,16044.79463406331
2448515.24180418,1991.7049741387548,25146.086783488932,0.737849,28.6105,129.8659,191.4057,213.93549637840715,147.0209100482616,16045.892237872002
2448564.95946198,1991.8410936672965,24991.77538699697,0.7361761,28.6201,112.47,219.7372,215.29135052155016,108.95347977327282,15996.6926325162
2448579.94549219,1991.8821231819024,24954.608341097817,0.7357831,28.6191,107.1626,228.3035,215.29295659900708,97.441754515144,15984.426959243066
2448579.94557738,1991.8821234151396,24954.61060732883,0.7357831,28.6191,107.1626,228.3036,215.29355537553965,97.44177054970135,15984.42841085487
2448650.30000008,1992.0747433267074,24565.360995236188,0.7340142,28.634,81.7359,269.5119,155.90089660669491,43.880202385306745,15786.009195933086
2448724.48388291,1992.2778477287065,12134.946368901943,0.464679,28.677,37.2446,341.7635,117.95532514695606,358.5229176656035,10560.154727368428
