jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2447143.59999998,1987.9496235454621,24075.722612250247,0.7206534,47.464,259.454,0.569,347.33495427522485,357.69852363360667,15840.605583474642
2447143.60026492,1987.949624270828,24075.72254318584,0.7206534,47.464,259.454,0.5689,347.33493498231746,357.6981625019253,15840.60553803376
2447155.9329158,1987.9833892287468,24054.97662194425,0.7205708,47.3212,255.9958,3.7905,343.5265734885852,345.30617765113516,15829.195582622931
2447157.22205655,1987.9869187037646,24054.75016753794,0.7206075,47.3174,255.6364,4.1424,342.5804861838442,344.0280666447897,15828.05146678383
2447157.65202098,1987.988095882218,24054.700894080666,0.7206247,47.3102,255.5072,4.2643,342.1529786940537,343.5969824015057,15827.552644129268
2447158.51118639,1987.9904481489123,24054.61688858637,0.720642,47.296,255.2792,4.4913,341.7133647617111,342.7491663916048,15827.02823776436
2447159.80032437,1987.9939776163453,24054.330283071864,0.7206687,47.2952,254.9118,4.8399,340.9910485998307,341.4597581156597,15826.115591689899
2447160.65974527,1987.9963305825322,24054.27494762134,0.7207115,47.2937,254.6692,5.0736,339.94606870874395,340.6037902883736,15824.91839730702
2447161.94886757,1987.9998600070367,24054.139056682274,0.7207741,47.2848,254.3083,5.4198,338.40232682725946,339.318497466799,15823.130980069858
2447163.66769352,1988.0045658960164,24054.118383786714,0.7209963,47.2966,253.806,5.8956,333.05172931451216,337.59787743412073,15817.087945501738
2447163.66775834,1988.004566073484,24054.119968707135,0.7209998,47.2972,253.8049,5.8957,332.9679820932852,337.5968135457741,15816.993985911384
2447165.3865715,1988.009271927447,24054.121071260626,0.7209325,47.2782,253.3221,6.3635,334.58713205402546,335.8877061191117,15818.821303588838
2447166.67569455,1988.0128013540038,24054.00571728661,0.7209913,47.2744,252.9519,6.7161,333.14056497270485,334.5995125585981,15817.149574862215
2447168.39473921,1988.01750784178,24053.78142185164,0.7210863,47.2654,252.4617,7.1808,330.7928753599026,332.8796769592046,15814.423220993534
2447168.82415015,1988.01868350486,24053.70748474816,0.72109,47.2646,252.3401,7.297,330.6832545711086,332.4510382503396,15814.274157305364
2447169.68351593,1988.0210363201372,24053.60612362194,0.7211458,47.2661,252.0926,7.5306,329.31279271769836,331.5901247506372,15812.692463860998
2447170.97283998,1988.024566297002,24053.474031900907,0.721238,47.2618,251.7267,7.8776,327.05822808075936,330.3004330793392,15810.101778857115
2447172.6912809,1988.0292711318275,24053.31748109834,0.721316,47.2607,251.2404,8.3456,325.13842890241085,328.5883925420601,15807.880187746145
2447173.55092034,1988.0316246963457,24053.211300863783,0.7213362,47.2582,250.9949,8.5806,324.62296330164554,327.73060931558126,15807.261649398564
2447174.83994816,1988.035153862177,24053.07170423329,0.7213893,47.2543,250.6285,8.9323,323.30684466662933,326.44540961632066,15805.727253039717
2447175.69902206,1988.0375058783293,24052.977928956927,0.7214258,47.2518,250.3835,9.1672,322.40278417683294,325.58858380143397,15804.673860060071
2447175.69929981,1988.037506638768,24052.977928956927,0.7214258,47.2518,250.3834,9.1671,322.40278417683294,325.5881100435433,15804.673860060071
2447177.41770986,1988.042211389076,24052.600081042707,0.7214919,47.2525,249.888,9.6409,320.7076486310507,323.87279993262996,15802.629308930369
2447178.27700361,1988.044564007146,24052.430178337956,0.7215369,47.2471,249.6457,9.8748,319.5779699935392,323.01745742747465,15801.294628611975
2447180.42524975,1988.0504455845305,24052.09396447296,0.721621,47.24,249.0346,10.4623,317.4615657360191,320.87648956899096,15798.78763773587
2447183.43268071,1988.0586794817527,24051.679293923087,0.7217107,47.231,248.1711,11.2887,315.1886945303495,317.87518656898317,15796.076392461158
2447185.58111601,1988.0645615770293,24051.419505281756,0.7218275,47.2153,247.5641,11.878,312.30719233298987,315.73993226943435,15792.729239578388
2447194.60313591,1988.089262521314,24050.554489298887,0.7221957,47.1991,244.9794,14.3709,303.2111545115349,306.75579232701233,15782.141404937502
2447196.75113678,1988.0951434271863,24050.297486317788,0.7223043,47.1909,244.3642,14.9607,300.5278956712582,304.6132662129425,15779.015564815481
2447198.46948614,1988.099848011335,24050.03773498773,0.7223753,47.1859,243.8722,15.4326,298.7482111646468,302.89951591932925,15776.911362072782
2447201.4765379,1988.108080870363,24049.619227046882,0.7225599,47.1613,243.0053,16.2585,294.19246331380873,299.8946866693598,15771.60734637708
2447202.76525239,1988.1116091783435,24049.19846445855,0.7226339,47.1507,242.63,16.6245,292.2960862128557,298.6151957963575,15769.314600765758
2447207.49042922,1988.1245460074463,24048.624000682576,0.7227781,47.1461,241.2801,17.9219,288.66893785482534,293.9054373193037,15765.006805621524
2447209.63812484,1988.1304260775903,24048.190403460627,0.7228714,47.1353,240.6606,18.5187,286.30503904447687,291.76591206748094,15762.178297194769
