jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2445053.57710108,1982.2274527065852,26917.58826044198,0.7397605,62.9162,133.9272,287.9988,626.883410103289,59.583025629358985,17115.368331770038
2445056.62920254,1982.2358089049692,26918.22918696256,0.7397512,62.8897,133.4784,288.001,627.3005440319803,56.1281942110561,17116.073091800896
2445060.69876388,1982.246950756687,26918.204630037773,0.7397438,62.9031,132.8733,288.0073,627.4933478360381,51.518327592659716,17116.29397806289
2445072.39789745,1982.27898123874,26916.15400493066,0.7396933,62.9232,131.1538,288.0333,628.3189257152835,38.293854053596874,17116.603768400186
2445080.53627862,1982.3012629120326,26917.606791181657,0.7394428,62.9461,129.9769,287.9933,635.4399562112785,29.055551668273665,17125.529373538004
2445085.62322872,1982.315190222368,26917.9820683441,0.7397215,62.9158,129.2231,288.0434,628.0356957754984,23.33801994750803,17116.865122893236
2445094.77908503,1982.340257590773,26916.118773921404,0.7397292,62.9122,127.858,288.0656,627.3434661835436,12.970867321710045,17115.434218635124
2445100.37422867,1982.3555762591918,26917.05699861233,0.7396095,62.919,127.0628,288.0982,630.8096303971633,6.693546690960773,17119.85539335597
2445105.46076815,1982.3695024453118,26917.80022479688,0.7397982,62.9304,126.2994,288.0724,625.923770532554,0.8909196877212935,17114.29814421085
2445107.49550365,1982.3750732475019,26918.101929751054,0.7398316,62.9309,125.9859,288.0954,625.1032101002429,358.59493089933784,17113.422323851893
2445115.63438929,1982.3973563019579,26917.155124897497,0.7398415,62.9326,124.7838,288.1148,624.5904015606448,349.3903312951584,17112.503919199127
2445119.70346657,1982.4084968283914,26916.053423442652,0.7399038,62.9384,124.1893,288.1187,622.6269144344251,344.7891417790506,17109.811907027684
2445124.78978256,1982.4224224026282,26916.40765334574,0.7399226,62.936,123.4481,288.1186,622.2130198222621,339.0346350538336,17109.436007379638
2445132.41986057,1982.4433124177144,26918.06331469665,0.7400333,62.9633,122.2974,288.1455,619.6637903127494,330.3904296227747,17106.94827785696
2445138.52406615,1982.4600248217664,26917.134860605336,0.7400956,62.9928,121.3953,288.1527,617.7454856647146,323.479064164085,17104.365486682567
2445143.61058809,1982.4739509598633,26916.11430159946,0.7401157,62.9636,120.6663,288.1552,616.9392239911631,317.73915444925296,17103.07400598166
2445152.76607956,1982.4990173293907,26917.225867657853,0.7402352,62.9856,119.2964,288.1713,614.0114940669691,307.36146141937826,17099.956785484974
2445166.50034594,1982.5366197014093,26916.36475448936,0.7403766,63.0072,117.2737,288.1914,609.9818332006917,291.82200749262813,17094.8840091108
2445174.6384924,1982.558900732101,26916.511158949765,0.7404602,62.9727,116.0631,288.2045,607.7696228915893,282.60333644370246,17092.30039896098
2445180.23382296,1982.5742199122792,26917.82003390975,0.7403517,62.9473,115.2808,288.1855,611.02991151061,276.28713157952365,17096.60540791561
2445183.28600539,1982.5825763323473,26918.21156804802,0.7405371,63.0112,114.7195,288.2285,606.1409362592876,272.76052035494706,17090.917397015295
2445185.32078421,1982.5881472531423,26917.954682071282,0.7404943,63.0317,114.4379,288.2314,607.2263723391843,270.47628886876964,17092.125049163886
2445188.88149696,1982.5978959533466,26916.997119197677,0.7405529,63.037,113.9116,288.2372,605.4005432841923,266.44625679523784,17089.64026989524
2445190.40747654,1982.6020738577417,26916.635111414518,0.7405223,63.0753,113.6957,288.2376,606.1302704490836,264.7267112129551,17090.390466973735
2445197.01977942,1982.620177356386,26916.110741997607,0.7405763,63.0772,112.7093,288.2483,604.5407382987651,257.23375170103395,17088.328027010208
2445233.64316529,1982.7204467222173,26918.129407687342,0.7409362,63.0915,107.3178,288.2992,595.3765932472306,215.79618000175083,17078.07539782084
2445240.25639904,1982.738552769446,26916.561269163158,0.7411145,63.1163,106.3253,288.2928,590.1711224479386,208.27910299947996,17071.362358076887
2445247.37732751,1982.7580488090628,26916.240074953676,0.7411878,63.1302,105.265,288.2916,588.1150095269268,200.19902873742296,17068.807102361952
2445252.97255018,1982.773367693853,26917.626965077372,0.7413095,63.1518,104.4287,288.3136,585.1980784093494,193.86993021291903,17065.781071976413
2445274.84496102,1982.8332510910886,26916.76481577922,0.7416032,63.1655,101.1789,288.3191,577.0695947499398,169.0676072080518,17055.804130174423
2445281.96643304,1982.8527486188634,26918.113066979236,0.7417277,63.1922,100.1165,288.3226,574.066673468782,160.98959720916673,17052.658401836474
2445284.00117742,1982.8583194453659,26917.825054658435,0.741741,63.189,99.7718,288.3127,573.6342807910332,158.62949966826278,17052.04855462486
2445296.20870531,1982.8917418352082,26915.930390377463,0.7420528,63.2522,97.9302,288.3559,564.752579592775,144.79903932506363,17040.82492967693
2445299.76923439,1982.901490032553,26916.742087737523,0.7420672,63.2275,97.379,288.3546,564.574353567984,140.73718828090523,17040.87568882453
2445304.85587773,1982.9154165030254,26917.764988400475,0.7420504,63.2122,96.7017,288.3179,565.2904116519067,135.00965891081927,17042.063628140215
2445308.92533227,1982.9265580623412,26917.614824221575,0.7420871,63.2657,96.1169,288.2908,564.2638003979764,130.38679755719318,17040.788133934384
2445309.94268823,1982.9293434311567,26917.370001765266,0.7423867,63.2888,95.9443,288.1889,556.1362134757574,129.10956478361254,17030.992384232282
2445311.97735359,1982.9349140413144,26916.955404619344,0.7411453,63.2516,95.5644,288.4172,589.4441161761188,126.95254512682538,17070.624265770304
