jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2458760.28922908,2019.7543852952226,17140.55685954545,0.582132,54.9764,118.2472,102.592,784.3539137845382,28.800493719838073,13530.966831167687
2458763.39066594,2019.7628765665709,17140.505760500684,0.5823616,54.9872,116.932,103.3375,780.3971010062878,25.173936034487838,13527.799302809717
2458764.16602421,2019.7649993818204,17140.405424351502,0.5824111,54.9894,116.604,103.5191,779.5067467089775,24.263322544626334,13527.045687592352
2458765.19982849,2019.7678297836828,17140.463877290193,0.5824746,54.9862,116.173,103.7706,778.4427365511392,23.064877874185584,13526.226520337703
2458766.23362923,2019.770660175852,17140.43815084698,0.5825525,54.9967,115.6991,104.0244,777.0967549756942,21.82583669327954,13525.144511827295
2458767.26743186,2019.773490573196,17140.476607632467,0.5826011,55.0003,115.2623,104.2717,776.2797815015238,20.617393649420933,13524.512377989657
2458771.14416086,2019.7841044787413,17140.279925006045,0.582841,55.0133,113.5972,105.2373,772.0857332355954,16.096887653173383,13521.085919333069
2458775.0208432,2019.7947182565365,17140.334064592556,0.5829112,55.0243,111.9487,106.1508,770.9050666000321,11.540927646896051,13520.171012409455
2458779.15592643,2019.8060394974132,17140.182220822215,0.5829854,55.0513,110.1523,107.1732,769.5699327432876,6.691280931287167,13519.03888761335
2458780.44813636,2019.8095773753864,17140.154752847156,0.5829556,55.0535,109.5957,107.4737,770.0692548082907,5.161544860860545,13519.423822199418
2458782.25723801,2019.814530425763,17140.124360990085,0.5829386,55.0637,108.8417,107.8803,770.3479621686301,3.031046725311427,13519.631789304207
2458784.06629536,2019.8194833548534,17140.136736278113,0.58291,55.0752,108.0453,108.3565,770.8433313342375,0.9277922527656983,13520.031731960908
2458785.35847715,2019.8230211557839,17140.087058049394,0.582867,55.0811,107.4823,108.6652,771.559634785317,359.39988391777564,13520.579128821893
2458789.23498958,2019.8336344683921,17140.01017859882,0.5827048,55.1021,105.827,109.6171,774.3076754804297,354.87569137882684,13522.730557705392
2458791.04402998,2019.8385873510745,17140.093762521792,0.5825891,55.1074,105.0543,110.0568,776.3256634986083,352.7596536131749,13524.37387696049
2458792.33618274,2019.8421250725257,17139.92597547215,0.5824697,55.1169,104.4867,110.3512,778.3021345166799,351.21287389070903,13525.86881422006
2458798.02163751,2019.857690999343,17139.66418743927,0.5820575,55.1343,102.0855,111.7164,785.257799658837,344.57314023650866,13531.276415962759
2458801.12271916,2019.8661812981788,17139.55329085244,0.5816353,55.1448,100.756,112.4713,792.4477706614944,340.9420326556233,13536.933291111642
2458804.22380923,2019.8746716200687,17139.759521544842,0.5812703,55.18,99.4281,113.191,798.7900625286147,337.27731677522036,13542.057567591448
2458806.2911921,2019.880331805886,17139.590325092326,0.5810867,55.1805,98.5726,113.6807,801.8660437324997,334.87384988098495,13544.417818433698
2458815.33581994,2019.9050946473376,17137.81326151138,0.5796572,55.2316,94.7587,115.8304,825.6201122208258,324.29502695844064,13562.39044338148
2458874.800904,2020.0679011745385,17150.47139697672,0.5730905,55.389,70.7434,128.6892,943.5628688476345,254.52817716614925,13660.609514435924
2458875.83553535,2020.0707338407933,17150.566733532072,0.5730701,55.3958,70.3308,128.9065,943.9534404901733,253.31311731437586,13660.957231331771
2458879.97410231,2020.0820646196028,17150.8471898269,0.5728852,55.3991,68.698,129.7747,947.2443673134794,248.4694369430096,13663.64337594467
2458881.26742007,2020.0856055306497,17150.94321198835,0.572826,55.4001,68.1893,130.0438,948.3007156379117,246.9551089661305,13664.508147489318
2458888.25150411,2020.104726910637,17151.44780893984,0.5724828,55.4006,65.4435,131.502,954.4026432240962,238.783812170672,13669.477881922623
2458891.87299011,2020.114641998932,17151.717620978005,0.5724615,55.4055,64.0139,132.2676,954.883324096505,234.55038038443575,13669.976280686498
2458893.94241785,2020.1203077832986,17151.796909866134,0.5721578,55.3984,63.2111,132.6826,960.1262238703275,232.12289801253104,13674.07810557215
2458899.89212991,2020.1365972071462,17152.064664562546,0.5718523,55.3942,60.8812,133.9107,965.4807363837253,225.15690542733938,13678.351137456002
2458901.70293871,2020.1415549314438,17152.144016635677,0.5717753,55.3787,60.1919,134.2809,966.8354258806075,223.05302468020682,13679.437135930802
2458908.17010173,2020.1592610588095,17152.209936952862,0.5714826,55.3737,57.6638,135.5999,971.8841064372054,215.46971882859683,13683.375598321556
2458911.79168786,2020.1691764212462,17151.99984033978,0.5714142,55.3772,56.2416,136.3469,972.9672731718974,211.22498835138884,13684.115653304754
2458919.55212445,2020.1904233386722,17151.596085908866,0.5712617,55.3055,53.2475,137.8595,975.4098481592218,202.09459807804527,13685.816592523059
2458924.72551521,2020.2045873106367,17150.991282737283,0.5714282,55.29,51.2515,138.8171,972.2949058270251,195.9571681707734,13683.12525600623
2458929.12244498,2020.216625448268,17150.23121270778,0.5715178,55.2724,49.5503,139.7765,970.4325005296978,190.8816386235605,13681.32993528112
2458935.32942106,2020.233619222615,17148.222956544658,0.5718625,55.2356,47.1592,140.8982,963.6610060576377,183.49447985856963,13675.152009005747
2458939.72565202,2020.2456554470089,17147.30515995534,0.5727015,55.1933,45.4404,141.6384,948.8814738911769,178.18283907683758,13663.266678580312
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
2458995.6,2020.3986310746068,17125.855672836715,0.5874292,55.08,22.815,153.399,687.4916756267821,112.24681314159267,13446.82099791764
