jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2447097.62981811,1987.823764046844,24478.00739792889,0.7278888,47.3373,274.3842,359.6648,282.60366665930724,57.03394313613535,15903.668804791158
2447099.83554148,1987.82980298831,24477.95513646205,0.7279467,47.3242,273.738,0.2783,281.1721721264521,54.827224208406506,15902.005539967993
2447101.60002729,1987.8346338871736,24477.40201704518,0.727962,47.3224,273.2653,0.7565,280.6471899129365,53.09360061748845,15901.215632291784
2447102.48206939,1987.8370487868306,24477.00044198224,0.7279984,47.3144,273.0055,0.9948,279.64698341987514,52.202736740965804,15899.930326442256
2447102.48233433,1987.8370495121976,24477.000370003963,0.7279984,47.3144,273.0055,0.9948,279.64696384166837,52.20247560882518,15899.930279686136
2447102.92313628,1987.8382563621626,24476.856198570385,0.7280134,47.3128,272.8867,1.1093,279.24059613808276,51.76370962143568,15899.414445294244
2447103.80527492,1987.840671526133,24476.569949350123,0.7280425,47.3092,272.6468,1.3401,278.45047200038516,50.8851505921258,15898.409433199047
2447106.45164749,1987.847916899356,24475.85094434476,0.728116,47.3001,271.9146,2.0479,276.4559581522308,48.25241623182177,15895.87339412075
2447106.45191498,1987.8479176317046,24475.85094434476,0.728116,47.3001,271.9146,2.0479,276.4559581522308,48.252152586372574,15895.87339412075
2447106.89270187,1987.8491244404377,24475.71787303297,0.7281172,47.2962,271.8059,2.1599,276.3904073302474,47.82100144246675,15895.753187647177
2447107.77480036,1987.8515394944839,24475.437774267655,0.7281428,47.291,271.5627,2.3941,275.6876820866373,46.94258198583708,15894.850552775057
2447108.21584584,1987.852747011198,24475.29844754773,0.7281709,47.2869,271.4478,2.5031,274.9620492282984,46.50197596873767,15893.96891023548
2447111.30331631,1987.8612000446544,24474.269463096723,0.7282963,47.2716,270.5915,3.3225,271.6132679203929,43.42198392438809,15889.769454932415
2447112.6260542,1987.8648215036274,24473.74871541628,0.7283373,47.266,270.2173,3.6777,270.46835515151906,42.09925869416526,15888.276573872725
2447113.50803622,1987.8672362387954,24473.338512104285,0.7282917,47.2685,269.9614,3.9234,271.47290244838496,41.219754033694926,15889.294592224049
2447114.83093036,1987.8708581255582,24472.750831015714,0.7283829,47.256,269.6019,4.2663,269.0813097430764,39.89927479905339,15886.344302200194
2447114.83119784,1987.8708588578786,24472.750831015714,0.7283829,47.256,269.6018,4.2662,269.0813097430764,39.89881116370054,15886.344302200194
2447117.03596066,1987.8768951695,24471.877073173142,0.7284717,47.249,268.9856,4.8521,266.67087948767767,37.69543898002388,15883.275448020035
2447117.91756858,1987.8793088804375,24471.532771413982,0.7284983,47.2461,268.7393,5.0879,265.92644904460667,36.816003042514524,15882.302504456644
2447119.68153314,1987.8841383521974,24470.81535912194,0.7285551,47.2388,268.2471,5.5598,264.3417280753192,35.057093208906224,15880.23637468731
2447120.12218208,1987.8853447832446,24470.65890649128,0.728586,47.2349,268.1256,5.6736,263.5431164464253,34.615078031977305,15879.264041736235
2447122.7678871,1987.8925883288161,24469.603222315418,0.7287309,47.2227,267.3891,6.3794,259.7109434746044,31.976701626172883,15874.49472560332
2447124.09053058,1987.8962095293084,24468.9705281165,0.7287858,47.2165,267.0181,6.7309,258.1959666066932,30.653569448959615,15872.536434341495
2447125.8536362,1987.9010366494183,24467.667006376476,0.7288445,47.2042,266.524,7.1958,256.4061809475161,28.886606209372246,15870.035728376379
