jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2441187.53501907,1971.6428063492674,21831.711165575063,0.6787407,26.4698,335.2406,14.5872,635.5039468548293,197.95751426374494,15340.980133518267
2441225.80145549,1971.7475741423405,21831.570940897043,0.6793114,26.4364,319.3528,41.4645,622.9996208369548,171.2306087574628,15328.279842980743
2441254.77877862,1971.8269097292814,21831.359769917228,0.67884,26.368,307.3138,61.7647,633.2232037066169,150.9309974586635,15338.541884838847
2441285.61135532,1971.911324723669,21831.16493474354,0.678062,26.3253,294.4305,83.3431,650.1452767614646,129.23669947917688,15355.558678750933
2441315.69681057,1971.9936942110064,21830.91840931756,0.677055,26.3318,281.8837,104.2283,672.0496456970604,107.92208403770462,15377.537323675917
2441374.35207866,1972.1542835829157,21830.531845074387,0.6762986,26.2896,257.8631,144.7633,688.4374209951629,66.62431015038135,15393.866717086954
2441399.19865936,1972.2223098134427,21830.022346127167,0.6767368,26.3226,247.523,161.9355,678.7065796805746,48.96696716063093,15383.893824866453
2441421.06216627,1972.2821688330455,21829.458271442094,0.6772999,26.3159,238.4583,177.1731,666.2320671401922,33.59062010362118,15371.127080997372
2441431.43507244,1972.3105683023687,21828.925156229445,0.6780089,26.3638,234.0276,184.518,650.5833228719903,26.281011147248705,15355.152679363971
2441434.39898862,1972.3186830626144,21828.72405033631,0.6780071,26.3638,232.8053,186.5739,650.557860267535,24.193297458813163,15355.050853072384
2441450.33316078,1972.362308448405,21828.339583359808,0.678484,26.3018,226.2443,197.5209,640.0241294835123,12.874158574221156,15344.272378321064
2441459.22837399,1972.3866622148937,21828.321690272478,0.679152,26.3444,222.4253,204.0933,625.4370576805441,6.860202638263786,15329.519565705186
2441465.16067371,1972.402903966352,21828.198115449904,0.6793106,26.3363,219.9343,208.2858,621.935456724761,2.7146721132953644,15325.929405754427
2441475.17350511,1972.4303176046824,21828.07200174088,0.680121,26.3572,215.6702,215.6285,604.2055438448706,355.92436231438177,15307.917560508706
2441481.10930462,1972.4465689380422,21828.16238394835,0.680042,26.3419,213.1653,219.6564,605.9588800433457,351.5968823047692,15309.729796933525
2441487.4167913,1972.4638378954137,21827.840482686603,0.680042,26.3419,210.5364,224.0793,605.8558851594389,347.174057651098,15309.504023400601
2441494.09619689,1972.482125111266,21827.876266925683,0.680292,26.2329,207.7452,228.9016,600.4103655462759,342.62175994426934,15303.993643626398
2441500.03375973,1972.4983812723613,21827.82561767572,0.681141,26.2432,205.1416,233.5241,581.8623486264623,338.788441949961,15285.133269701137
2441531.96044057,1972.5857917606297,21827.57161909148,0.6813379,26.2386,191.6529,256.3041,577.4835100400896,316.61196617328426,15280.583754804675
2441602.97775432,1972.7802265689802,21202.564658545227,0.677629,26.4859,86.0065,70.3151,456.95567153988213,314.9800351671281,14922.672913285009
2441629.99382575,1972.85419254141,21198.112584540402,0.677113,26.49,73.5175,91.0748,466.4586780844975,296.6229850924426,14930.556179409916
2441638.87854532,1972.8785175778785,21197.736697768265,0.677083,26.49,69.4766,97.8588,466.97324123323506,290.60907196373597,14930.931478384902
2441641.01079252,1972.8843553525528,21198.04732313157,0.677079,26.49,68.5071,99.4867,467.1583396329697,289.16587308100475,14931.235609243759
2441645.98568594,1972.8979758684186,21197.67254447332,0.6766901,26.4919,66.1642,103.289,475.2810905864153,285.72188736929826,14939.264257458803
2441649.89435822,1972.9086772298974,21197.535347473895,0.6766705,26.4928,64.352,106.3077,475.65220513106124,283.07589723691837,14939.58528301373
2441655.9346728,1972.9252147099244,21197.383333178776,0.6766557,26.5088,61.5803,110.9445,475.91677569835883,278.9875044272111,14939.79354894797
2441659.84283081,1972.9359146634092,21197.25885027017,0.6767001,26.5145,59.8032,113.9745,474.9353665664603,276.3884211726685,14938.759576576384
2441667.86150136,1972.9578685868853,16397.482543247246,0.5963819,26.3027,32.4076,51.4403,240.18444888862086,178.55520872130117,12755.447744653162
2441672.98726457,1972.9719021617245,21197.526254671746,0.6766631,26.5656,53.7217,123.8262,475.80612685417327,267.20312177920505,14939.736578379889
2441675.11845866,1972.9777370531413,21197.393229598198,0.676508,26.5592,52.7191,125.4435,479.0508306291804,265.7172608691384,14942.947505326643
2441676.5578866,1972.9816779920602,16377.254845586343,0.5959599,26.3107,25.5032,63.0499,238.93138553619065,174.6890228582878,12745.3968171305
2441677.76445883,1972.98498140679,16374.527146647644,0.595796,26.2898,24.6002,64.6307,240.51307078356422,174.17759355564476,12745.479658915321
2441677.9598859,1972.9855164569472,21197.363188726198,0.6764572,26.5541,51.3803,127.6576,480.1179386974027,263.79197549906416,14944.0084271856
2441686.44486621,1973.0087470669685,16360.119347724716,0.5955827,26.3053,17.6215,76.1536,238.17899428459077,170.16615589136308,12737.131591781137
2441686.83835505,1973.009824380698,21197.43462388382,0.6763982,26.5735,47.3081,134.4342,481.39169967112775,257.74552294870784,14945.31538548771
2441687.90356785,1973.0127407744014,21197.413122943246,0.6764023,26.5735,46.8077,135.2958,481.29783253425103,257.0568212154838,14945.212909538823
2441696.55574615,1973.0364291475707,16341.90922272094,0.595061,26.3235,9.6178,89.7892,239.34007873939572,165.8325068745442,12729.951176530194
2441696.77972374,1973.0370423647917,21197.464815717165,0.6764775,26.602,42.7321,142.0589,479.72051084285704,250.99574867497432,14943.647674745403
2441697.75815553,1973.0397211650372,16339.537333773462,0.5949752,26.3084,8.6513,91.4225,239.78154070412893,165.31418058659244,12729.253250974009
2441697.84476791,1973.0399582968103,21197.47084404951,0.6764092,26.6047,42.2667,142.8254,481.1702484026546,250.24711314829273,14945.106655757067
2441701.60444415,1973.050251729363,16333.03721729019,0.5948475,26.3278,5.6765,96.5578,239.23456117816386,163.68367742927506,12725.899406381715
2441704.72777431,1973.0588029413002,16328.168463219095,0.594578,26.298,3.0968,100.7645,241.66241469521083,162.23224113190142,12725.711974131184
2441705.65322164,1973.0613366780008,21197.354799404704,0.6762365,26.604,38.6197,148.8169,484.79348059706444,244.8953959196997,14948.702051812874
2441707.78237022,1973.0671659691168,21197.37926409597,0.6762031,26.6303,37.5081,150.4651,485.5093938385571,243.33345111792516,14949.430287923511
