jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2458044.54563434,2017.7947861309788,16086.208045357704,0.5564896,65.1912,162.46,81.6634,756.2642646798131,37.54039284761035,13016.141779915086
2458045.7206786,2017.798003226831,16086.181734209984,0.5564715,65.1803,162.0576,81.6008,756.5437553015527,35.91723834084564,13016.337535041514
2458046.19069494,2017.7992900614367,16086.114217877788,0.5564914,65.174,161.9234,81.5952,756.1936962110731,35.31417788273268,13016.044274481765
2458046.42569996,2017.7999334701162,16086.141032790163,0.5565133,65.1822,161.8207,81.5867,755.8533023667014,34.97135075813634,13015.803345950648
2458048.30574577,2017.8050807550178,16086.190176951599,0.5565812,65.1857,161.1633,81.478,754.7828448356659,32.35222819362002,13015.028756813272
2458053.24096245,2017.818592641889,16086.168553474325,0.5567616,65.1931,159.5051,81.1041,751.8713117722746,25.45584891998999,13012.84698320767
2458053.71098448,2017.8198794920743,16086.309258591731,0.5568286,65.1779,159.2963,81.1563,750.8558949630597,24.83598285328793,13012.156745368668
2458054.1809989,2017.8211663214236,16086.131103194919,0.5567632,65.1821,159.1293,81.1392,751.8289745605853,24.188624287500602,13012.797488266053
2458057.47106843,2017.8301740408767,16086.202576460862,0.5568128,65.183,157.9918,80.9727,751.0627784944754,19.64184528437724,13012.260075721877
2458058.1761189,2017.8321043638605,16086.214270328886,0.5568259,65.183,157.7485,80.936,750.8572316601612,18.66692901019968,13012.112314557578
2458062.17127973,2017.843042518083,16086.144107439512,0.5568912,65.1825,156.3811,80.74,749.7757120745928,13.165793490126532,13011.271785068147
2458062.40624371,2017.8436858144007,16086.143754610825,0.5568956,65.1825,156.2999,80.7278,749.7047767005761,12.840806815756338,13011.218683324192
2458066.16634687,2017.8539804157972,16085.916310143119,0.5570409,65.182,154.9997,80.536,747.2667114163178,7.642750313037681,13009.29027536849
2458069.45632109,2017.8629878743052,16086.113386214058,0.5570535,65.1817,153.8569,80.3577,747.1513230266655,3.0789652501086664,13009.298353822533
2458070.161459,2017.8649184366868,16086.16691533507,0.5571445,65.1788,153.6071,80.3222,745.7111923741695,2.0986627927561585,13008.24874564727
2458071.10149472,2017.8674921142238,16086.13531193012,0.5571867,65.1812,153.2776,80.3224,745.0183617223056,0.8428388794687862,13007.716289490056
2458074.39158637,2017.8764998942363,16086.085739756742,0.5572425,65.1845,152.132,80.1142,744.0988069203459,356.2462380749061,13007.005863579465
2458075.09659722,2017.878430108747,16086.051288959305,0.5572778,65.1811,151.889,80.0865,743.515715960898,355.28066085110413,13006.55389156345
2458078.1516458,2017.8867943759071,16086.128910621386,0.5573256,65.1801,150.8414,79.8991,742.7811638319763,351.03452467341424,13006.04229319557
2458078.38667619,2017.887437854045,16086.082035090083,0.557325,65.1804,150.7568,79.9173,742.7700648835034,350.73647254378176,13006.011603086969
2458079.09168645,2017.8893680669403,16086.07923769014,0.5573395,65.1804,150.513,79.8809,742.5355783955365,349.7613959014916,13005.835098005893
2458082.14675694,2017.8977323940865,16086.075281009416,0.5574016,65.1822,149.4568,79.6897,741.5348816543174,345.50283812889865,13005.085586020014
2458083.08678523,2017.9003060512796,16086.061394843457,0.5574158,65.1823,149.1312,79.6448,741.3003135876752,344.20582153936374,13004.903688954824
2458083.32178813,2017.9009494541542,16086.060462379668,0.5574207,65.1823,149.0499,79.6326,741.2210791976695,343.8806965044479,13004.844040347305
2458086.37685862,2017.9093137813004,16086.050028875112,0.5574357,65.1967,148.0212,79.4142,740.9751707940941,339.622438731854,13004.655310940998
2458088.9619225,2017.9163913004786,16086.012453277875,0.5575068,65.1961,147.1256,79.3311,739.814825690778,336.0958318276965,13003.770248266273
2458090.13692772,2017.919608289446,16086.000885784064,0.5576222,65.1944,146.7196,79.2862,737.9533826512061,334.4868157994325,13002.373366296028
2458090.37193258,2017.9202516976868,16086.058446242203,0.5577008,65.1817,146.6274,79.2925,736.7144819261694,334.1692888327208,13001.474601174621
2458091.07695092,2017.922181932703,16086.067443260521,0.5577165,65.1817,146.3833,79.2561,736.4659100413155,333.19390422687684,13001.293032963726
2458091.31195531,2017.9228253396575,16086.112302531179,0.5577111,65.1813,146.2974,79.2004,736.5726155629818,332.82067772326434,13001.394242065862
2458092.95700861,2017.92732925013,16085.944560702872,0.5576859,65.1791,145.717,79.0687,736.9037910171864,330.4871699531692,13001.561763165302
2458096.01199613,2017.9356933501163,16086.034529859724,0.5576034,65.2012,144.6797,78.9095,738.2706834925411,326.27959395811797,13002.626633451682
