jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2454870.75116025,2009.1054104318962,13046.186089523675,0.4383277,48.1461,101.6533,159.8098,949.5450471307686,303.0553445174092,11548.763389664535
2454874.69757842,2009.1162151359888,13053.579072536972,0.4357192,48.1296,98.4282,163.256,987.7477419144207,299.38675104401034,11573.931510699433
2454878.99063829,2009.1279688933334,13057.427025706289,0.4311292,48.0874,94.9511,166.1899,1049.852658055157,294.612198399935,11609.80009044059
2454882.94018045,2009.1387821504454,13060.55019865329,0.4286897,48.0701,91.6831,168.9601,1083.4905521576702,290.22162583962654,11629.664029714513
2454887.9233422,2009.1524253037646,13060.49942207938,0.4223645,47.9764,87.7167,171.2509,1166.0718139225328,283.6344906447676,11673.384797685674
2454891.67448879,2009.1626953834082,13046.205705552138,0.4383147,48.1741,84.2477,175.8883,949.7256655847632,281.1056619730257,11548.873848205487
2454891.67448879,2009.1626953834082,13048.567975559763,0.4372759,48.1942,84.2913,173.7407,964.6073703356906,279.00166197302576,11558.394530494399
2454891.87453076,2009.163243068474,13060.295422587673,0.4250191,47.8814,84.537,178.166,1131.2841163453404,283.4754953493825,11654.928979088358
2454895.82177884,2009.1740500447363,13060.266218439956,0.4258019,47.8377,81.3631,181.8064,1121.043748122408,280.0514838949457,11649.488382108762
2454900.80280189,2009.1876873426143,13060.270424665418,0.4332534,47.5509,77.611,188.9308,1023.7275582596812,278.51435665889136,11597.355548164738
2454912.8242163,2009.22060018152,13060.093122476195,0.4305385,47.6484,67.5957,198.5016,1059.0839196649786,266.2212346528237,11616.318537947638
2454916.77516152,2009.2314172800004,13061.714647498895,0.4305174,47.6502,64.34,201.5709,1060.2829179157534,262.1406791998894,11617.908863808463
2454920.72758029,2009.24223841284,13064.271943947955,0.4305004,47.6518,61.0848,204.6397,1061.9613463695823,258.0586713775881,11620.302789354235
2454920.72833703,2009.2422404846816,13064.369151682677,0.423121,47.5318,61.3415,202.9379,1158.4239118535497,256.6128255146515,11671.648240649398
2454921.76141176,2009.2450688891445,13064.489102137948,0.4231428,47.5322,60.5024,203.7336,1158.2083028898114,255.55119990800597,11671.605526522257
2454922.79513153,2009.2478990596308,13065.448804909194,0.4135091,47.3715,59.9443,202.2843,1284.6305284951177,252.52493853291492,11737.811342811005
2455090.45861671,2009.7069366645032,12864.560291781481,0.4056005,47.8068,265.5682,339.9005,1268.5519051547662,70.5115007788396,11608.856045075438
2455101.97773857,2009.7384743013552,12864.564789042866,0.405871,47.7924,256.0704,348.7288,1265.0747135492493,58.48845151215801,11607.117188456965
2455128.19299772,2009.8102477692541,12862.890940625688,0.4221698,48.4164,234.4523,3.9613,1054.4305447999286,26.264403068492044,11498.078424909192
2455194.21516312,2009.9910066067628,12794.994026709677,0.41343,47.632,194.7479,61.0589,1127.023346247096,338.5844215654357,11495.356918757736
2455195.01506799,2009.9931966269403,12794.731101666797,0.413322,47.6474,194.0542,61.6884,1128.2509532636732,337.7318143014986,11495.828108608779
2455195.18172731,2009.9936529152915,12794.545697152009,0.4134475,47.6665,193.9358,61.7708,1126.5364650287538,337.53155049510315,11494.839482566573
2455195.18172731,2009.9936529152915,12794.545697152009,0.4134475,47.6665,193.9358,61.7708,1126.5364650287538,337.53155049510315,11494.839482566573
2455196.34839572,2009.9968470793158,12795.050538160647,0.4135844,47.6417,192.9365,62.7962,1125.0809383657988,336.40775144628424,11494.395954877747
2455197.34853343,2009.9995853071325,12794.7981469807,0.4133486,47.645,192.0622,63.6034,1127.9499456436342,335.35488943230865,11495.714134736147
2455199.34847529,2010.0050608495278,12794.708691806507,0.4133,47.6437,190.3342,65.1893,1128.5192894828779,333.241594170024,11495.952048600238
2455203.01512079,2010.0150995777956,12794.722584201993,0.4121407,47.6907,187.1713,68.198,1143.360362043174,329.47345199355294,11503.54386888167
2455206.01505248,2010.0233129431354,12794.736007391692,0.4118665,47.6969,184.6228,70.6766,1146.8765696033006,326.44674047130286,11505.344960070066
