jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2441165.1048965,1971.5813960205332,26238.48562269395,0.739262,65.3742,334.919,285.0554,463.2339642899751,130.21183260802445,16699.084925541476
2441186.81916968,1971.6408464604522,26548.55277057957,0.741808,65.4695,332.141,284.6857,476.48763694147965,105.6619742372518,16815.99624072421
2441188.31396828,1971.644938995975,26548.420313452192,0.741788,65.4528,331.9242,284.6736,476.9844059771176,103.95976144900533,16816.546326448115
2441188.81223109,1971.6463031652017,26548.3593766735,0.741718,65.4666,331.861,284.625,478.8270565259845,103.35686052738959,16818.7263932063
2441190.30702832,1971.650395696975,26548.32992255271,0.741755,65.4674,331.6515,284.5893,477.8371608496236,101.63834908896797,16817.535064978794
2441193.29663634,1971.658580797646,26548.271014556227,0.741734,65.4702,331.2276,284.5093,478.3794618453785,98.18781284743284,16818.163330537343
2441195.78803612,1971.6654018784945,26548.525432421968,0.741693,65.4803,330.8716,284.4492,479.5336588726195,95.3161237419722,16819.623873353674
2441197.78117244,1971.6708587883365,26549.017441835334,0.741651,65.4726,330.597,284.4117,480.77580708071764,93.03953619884635,16821.26651711435
2441199.7741606,1971.676315292539,26548.14279378941,0.741608,65.4614,330.3124,284.3729,481.69141277283234,90.7517946860271,16822.074765347184
2441201.26908091,1971.6804081612866,26548.9059682664,0.741558,65.4803,330.1068,284.3235,483.21605625070333,89.02336193685369,16824.142396609248
2441202.76387851,1971.684500694072,26548.723062429723,0.741527,65.4734,329.8876,284.2967,483.991796115396,87.30405013401207,16825.008483063935
2441203.76038875,1971.687228990418,26548.502327324288,0.7415581,65.4636,329.7438,284.2726,483.10908362811097,86.15396344957617,16823.88343997937
2441207.24840491,1971.6967786582063,26551.69659891753,0.741455,65.4995,329.2326,284.1764,486.67209716713296,82.10868304572648,16829.173627193024
2441210.73762924,1971.7063316337849,26555.327306660736,0.741205,65.5371,328.739,284.0854,494.24963032726464,78.08501183745693,16839.391503272742
2441212.73139887,1971.7117902775353,26554.90233211704,0.741216,65.52,328.4606,284.0384,493.84754511457595,75.79450008728986,16838.773804789078
2441213.72825499,1971.7145195208493,26554.525728521596,0.741065,65.5161,328.3247,284.0051,497.75981951474023,74.64277249427187,16843.314000722457
2441214.72514628,1971.7172488604522,26554.607789554335,0.741046,65.5179,328.1846,283.9795,498.28560553625357,73.4945102372385,16843.967243933912
2441216.71891014,1971.7227074884051,26554.49413960487,0.74075,65.5097,327.8997,283.9308,506.1163056925625,71.19580417414181,16853.256994613475
2441217.71580573,1971.7254368397805,26554.776060773165,0.740785,65.4947,327.7519,283.9069,505.2599765933155,70.04153767899766,16852.32933280029
2441219.709604,1971.7308955619444,26555.053753821092,0.740874,65.4932,327.477,283.8382,502.9685590126437,67.73279770000136,16849.691158532412
2441220.7065047,1971.7336249273094,26555.116846834866,0.740874,65.4931,327.3395,283.815,502.9849080529302,66.58952616860131,16849.73119226031
2441221.70340895,1971.7363543023957,26555.180028466166,0.740874,65.493,327.202,283.7918,503.0012800563227,65.44625113756933,16849.77128221773
2441224.69413459,1971.7445424629439,26555.22838561105,0.740916,65.4868,326.7408,283.7356,501.8984910576528,61.98111334023861,16848.473570816564
2441226.68792523,1971.7500011642157,26554.91909781716,0.740797,65.5415,326.4684,283.6927,504.9783949115008,59.700680882352344,16852.040679540827
2441227.68482657,1971.752730531335,26554.893861036515,0.7406752,65.5177,326.3145,283.6771,508.20623953452287,58.54860871941196,16855.87527341805
2441229.18014802,1971.7568244983433,26554.47940402501,0.740628,65.5049,326.1121,283.6258,509.352131980776,56.82108059638267,16857.104013733868
2441230.6754336,1971.7609183671455,26554.13440317717,0.740624,65.5048,325.9063,283.5909,509.36886495848285,55.106587827658814,16857.011417836766
2441231.17392894,1971.7622831730052,26555.52294538326,0.740723,65.505,325.8262,283.5527,507.1000227101349,54.49695771807478,16854.76354805401
2441231.17393069,1971.7622831777965,26555.02013378079,0.740653,65.5015,325.8371,283.562,508.8285066356457,54.51715599327463,16856.657125044276
2441232.66927937,1971.7663772193566,26555.29147966212,0.7407173,65.4889,325.6115,283.5277,507.1913741337885,52.78340103163134,16854.79683270139
2441233.66617644,1971.769106574785,26555.270477684626,0.7407045,65.5108,325.4706,283.5098,507.5258361464739,51.64203307742673,16855.18814199404
2441234.66311469,1971.7718360429574,26555.640753929994,0.7408025,65.5359,325.3445,283.4791,505.01939431676874,50.50262453530581,16852.32473686577
2441236.6569458,1971.7772948550307,26555.394637036803,0.740815,65.4784,325.0139,283.4513,504.62365900038367,48.179052188968285,16851.77328592205
2441239.14920484,1971.7841182884051,26555.041135263302,0.740738,65.4979,324.6573,283.3991,506.57677481063365,45.31381617417401,16853.983535370957
2441240.64455157,1971.7882123246272,26554.906479419344,0.7406578,65.522,324.4491,283.367,508.6715671668662,43.59966313423138,16856.433264794978
2441244.6321405,1971.7991297481178,26554.85600597797,0.740572,65.5455,323.8878,283.2656,510.9368839188528,39.00669067761271,16859.11281373683
2441245.62906066,1971.8018591667626,26555.175792814323,0.740575,65.5218,323.7155,283.2672,510.9401800508558,37.85339996548055,16859.221038488817
2441246.62596829,1971.8045885511021,26555.238886552997,0.740575,65.5217,323.5784,283.2437,510.9565481440113,36.710221603258674,16859.261095135204
2441248.12134641,1971.8086826732647,26555.525063278186,0.7408868,65.4644,323.332,283.1546,502.75077682621395,34.900837624741825,16849.58538103159
2441251.11214853,1971.8168710432028,26555.586041183993,0.740873,65.4997,322.9149,283.0983,503.13304409388456,31.479624446965886,16850.060532079693
2441252.60754343,1971.8209652113069,26555.482970195764,0.740873,65.5352,322.7026,283.082,503.10633561791747,29.777123929535264,16849.99513143713
2441254.60137209,1971.826424016674,26555.203148095563,0.7407749,65.5221,322.4075,283.0515,505.6388915853868,27.486353997369633,16852.919718894173
2441255.59827309,1971.8291533828613,26555.02225157546,0.7407599,65.4932,322.2397,283.021,505.990324000647,26.30548216993452,16853.279171427075
2441257.59207282,1971.8346121090208,26555.039017464867,0.7409175,65.4673,321.9391,282.943,501.8095962423413,23.96174075253407,16848.305977383454
2441261.57980772,1971.8455299321565,26556.168834661556,0.7406415,65.4644,321.3495,282.9287,509.43181470457057,19.42742442367421,16857.749791746657
2441262.57673325,1971.8482593655035,26555.903732028775,0.740747,65.4744,321.2142,282.8874,506.56141023965483,18.268228418723083,16854.246465633616
2441265.06907058,1971.8550830132237,26555.92482350731,0.740684,65.4731,320.871,282.864,508.23990153262093,15.445115239475172,16856.25151049981
2441266.56445712,1971.8591771584393,26555.491353500765,0.740623,65.5063,320.6279,282.8226,509.74738079696726,13.686722961897544,16857.90443783772
2441268.55828001,1971.8646359480076,26555.100080822616,0.7405467,65.5773,320.3781,282.7835,511.67204779969416,11.43265871726419,16860.067227507
2441269.55517878,1971.8673653080907,26554.986425605744,0.7405449,65.5772,320.2413,282.7594,511.69035855418224,10.289189087368413,16860.05194272165
2441270.552086,1971.870094691307,26555.144201964293,0.7405745,65.5864,320.1033,282.7094,510.9452621666869,9.118611129496912,16859.21678246288
2441271.54902962,1971.8728241741817,26555.403020272086,0.7405931,65.5837,319.96,282.6856,510.51847573941905,7.9688972945571095,16858.79331137187
2441273.54288543,1971.8782830538814,26555.350426610694,0.7405999,65.497,319.6535,282.6622,510.3242561978568,5.67380060271978,16858.54502456049
2441275.53679062,1971.883742068775,26555.57553989885,0.7405059,65.468,319.3511,282.6326,512.8788747080653,3.376555240999778,16861.65824737559
2441277.53067341,1971.8892010223403,26555.79015646055,0.7406459,65.4965,319.0822,282.5747,509.2167558176852,1.08453195747461,16857.370336597836
2441280.02302981,1971.896024722272,26555.863755408227,0.7406459,65.4964,318.739,282.5168,509.2358440065218,358.2268999821108,16857.417056530103
2441281.51844868,1971.900118956003,26555.907967970896,0.7406459,65.4963,318.5331,282.482,509.24731071592123,356.51227583884383,16857.445122256562
2441284.01076341,1971.9069425418481,26555.764917610304,0.7405499,65.4934,318.1327,282.4489,511.7595634504851,353.6222849346891,16860.388221849425
2441286.004582,1971.912401319644,26555.447230917096,0.7404879,65.4913,317.8311,282.4161,513.3235773344813,351.3227249281665,16862.145469011717
2441288.49694416,1971.9192250353462,26555.737560882302,0.7403589,65.5315,317.4647,282.3639,516.8246116187966,348.4475872753676,16866.40467024259
2441291.48779317,1971.9274135336616,26555.87434522684,0.7403949,65.5463,317.0477,282.2956,515.9041149800487,345.0144278818075,16865.35451937843
2441293.98017891,1971.9342373139216,26556.078377793245,0.7402579,65.5311,316.6757,282.2564,519.5952656126101,342.1466669882466,16869.810549057172
2441295.97397663,1971.9396960345784,26555.565038624096,0.7402429,65.5322,316.3752,282.2214,519.8602632943821,339.84602755175115,16869.958039821326
