norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
42928,1, 0.321368,  78.161, 2458614.3505,   13.094, 0, 2458556.1525,   50.79,    2.026, 2458019.6716,        3.2754
42928,2, 0.295646, 111.535, 2458506.4456,   -8.778, 2, 2458556.1525,   50.79,    2.026, 2458100.6070,        5.4665
42928,3, 0.287835,  69.764, 2458493.4910,  -12.252, 0, 2458556.1525,   50.79,    2.026, 2458121.0224,        0.7440
42928,4, 0.280612,  80.998, 2458639.3366,   23.203, 0, 2458556.1525,   50.79,    2.026, 2458141.0908,        0.7522
42928,5, 0.274920,  94.082, 2458569.3971,    6.220, 2, 2458556.1525,   50.79,    2.026, 2458161.3156,        7.7928
42928,6, 0.226722,  99.770, 2458581.5635,   13.847, 2, 2458556.1525,   50.79,    2.026, 2458285.0495,        3.6699
42928,7, 0.140337,  61.473, 2458537.2654,   -8.431, 2, 2458556.1525,   50.79,    2.026, 2458447.8303,        2.0841
42928,8, 0.084713, 121.103, 2458542.9078,  -15.891, 2, 2458556.1525,   50.79,    2.026, 2458529.1874,      175.3387
35497,1, 0.605203,  54.400,       0.0000,    0.000, 0, 2457704.9287,  324.55,    2.921, 2457266.9768,        1.0300
35497,2, 0.602966,  87.573,       0.0000,    0.000, 2, 2457704.9287,  324.55,    2.921, 2457348.1694,       11.9881
35497,3, 0.602390,  66.230,       0.0000,    0.000, 0, 2457704.9287,  324.55,    2.921, 2457368.4122,        2.2121
35497,4, 0.597994,  72.099,       0.0000,    0.000, 0, 2457704.9287,  324.55,    2.921, 2457429.3251,        6.8334
35497,5, 0.582018,  74.376, 2458265.5137,  315.419, 0, 2457704.9287,  324.55,    2.921, 2457510.8325,       14.3846
35497,6, 0.558749, 116.849, 2457728.1218,   29.434, 2, 2457704.9287,  324.55,    2.921, 2457571.4778,      300.7246
35497,7, 0.475611, 133.184, 2457678.9880,  -23.064, 2, 2457704.9287,  324.55,    2.921, 2457633.9141,      243.6039
35497,8, 0.356940, 155.440, 2457681.7355,  -76.395, 2, 2457704.9287,  324.55,    2.921, 2457678.4094,     2590.6766
37151,1, 0.558035,  36.231,       0.0000,    0.000, 0, 2457329.7987,  266.46,   -3.928, 2456603.2714,        5.5545
37151,2, 0.529826,  31.603,       0.0000,    0.000, 0, 2457329.7987,  266.46,   -3.928, 2456765.4032,       22.4401
37151,3, 0.515971,  49.079, 2457303.3403,  -10.168, 0, 2457329.7987,  266.46,   -3.928, 2456807.1762,       15.7221
37151,4, 0.510287,  58.791, 2457236.4519,  -23.149, 0, 2457329.7987,  266.46,   -3.928, 2456827.9493,        1.9852
37151,5, 0.481293,  46.301, 2457315.0865,  -10.330, 2, 2457329.7987,  266.46,   -3.928, 2456929.5410,        9.3983
37151,6, 0.416428,  56.095, 2457916.5773,  194.784, 0, 2457329.7987,  266.46,   -3.928, 2457073.5033,       10.7148
37151,7, 0.368659,  70.936, 2457344.5108,   -7.318, 2, 2457329.7987,  266.46,   -3.928, 2457154.6604,        9.6716
37151,8, 0.076531,  78.845, 2457359.1351,  -23.717, 2, 2457329.7987,  266.46,   -3.928, 2457357.9616,      416.5802
39615,1, 0.552909,  73.072, 2457610.1474,  -66.129, 0, 2457991.1487,  205.09,   -3.353, 2457404.5731,       17.6421
39615,2, 0.525755,  49.875,       0.0000,    0.000, 2, 2457991.1487,  205.09,   -3.353, 2457444.8533,       16.5086
39615,3, 0.494153,  50.472,       0.0000,    0.000, 2, 2457991.1487,  205.09,   -3.353, 2457505.9671,        6.3464
39615,4, 0.483796,  66.128,       0.0000,    0.000, 0, 2457991.1487,  205.09,   -3.353, 2457527.8371,        3.2414
39615,5, 0.443708,  58.580, 2457899.0336,  -28.018, 0, 2457991.1487,  205.09,   -3.353, 2457610.0875,        4.2324
39615,6, 0.336587,  46.599, 2458110.0142,   49.854, 2, 2457991.1487,  205.09,   -3.353, 2457813.8961,        1.0504
39615,7, 0.301019,  53.716, 2457991.1487,  -12.982, 0, 2457991.1487,  205.09,   -3.353, 2457854.7396,        3.3077
39615,8, 0.113911,  47.559, 2458012.8530,   10.163, 0, 2457991.1487,  205.09,   -3.353, 2457998.1868,       59.2230
27526,1, 0.571057,  55.522,       0.0000,    0.000, 0, 2456057.1226,  208.79,    0.101, 2455440.8741,       10.0034
27526,2, 0.498203,  51.707, 2456560.0704,  146.590, 0, 2456057.1226,  208.79,    0.101, 2455712.9766,       14.0825
27526,3, 0.446310,  66.142, 2456056.2902,   -0.095, 0, 2456057.1226,  208.79,    0.101, 2455836.1807,        9.1792
27526,4, 0.428742,  78.475, 2456121.9220,   32.668, 0, 2456057.1226,  208.79,    0.101, 2455856.2392,        4.5740
27526,5, 0.409978,  72.007, 2456048.2100,   -4.608, 2, 2456057.1226,  208.79,    0.101, 2455876.5828,        2.5821
27526,6, 0.388718,  66.371, 2456057.6765,    0.736, 2, 2456057.1226,  208.79,    0.101, 2455896.6431,       41.6219
27526,7, 0.378245,  98.224, 2455991.3381,  -46.607, 2, 2456057.1226,  208.79,    0.101, 2455916.6893,      190.3045
27526,8, 0.129793,  93.011, 2456057.1226,    4.037, 0, 2456057.1226,  208.79,    0.101, 2456041.0769,       67.1131
32007,1, 0.285073,  54.960, 2455274.2577,   -8.312, 0, 2455326.1363,   75.55,   -2.870, 2454400.1894,        4.2510
32007,2, 0.278452,  39.818, 2455505.8898,   16.697, 2, 2455326.1363,   75.55,   -2.870, 2454440.7954,        1.4265
32007,3, 0.265592,  42.177, 2455344.7613,   -1.050, 0, 2455326.1363,   75.55,   -2.870, 2454521.4854,        4.3333
32007,4, 0.226317,  36.620, 2455274.1623,  -13.472, 0, 2455326.1363,   75.55,   -2.870, 2454764.5833,        1.3089
32007,5, 0.200913,  55.049, 2455294.5174,  -13.223, 2, 2455326.1363,   75.55,   -2.870, 2454907.4498,       10.1594
32007,6, 0.195472,  36.589, 2455317.9919,   -8.338, 0, 2455326.1363,   75.55,   -2.870, 2454927.6483,        1.5799
32007,7, 0.162201,  47.789, 2455334.2806,   -7.291, 2, 2455326.1363,   75.55,   -2.870, 2455089.8858,        7.7926
32007,8, 0.054797,  52.555, 2455353.8197,    1.674, 2, 2455326.1363,   75.55,   -2.870, 2455334.3974,       61.8075
37819,1, 0.409794,  48.612, 2456574.1626,    6.500, 0, 2456509.1573,   29.63,   -9.348, 2456137.3115,        8.9549
37819,2, 0.376885,  38.513, 2456511.2068,  -11.021, 0, 2456509.1573,   29.63,   -9.348, 2456218.1813,        2.6577
37819,3, 0.354169,  38.692, 2456516.0225,  -10.908, 0, 2456509.1573,   29.63,   -9.348, 2456258.9263,        1.4457
37819,4, 0.344712,  44.724, 2456507.1077,  -15.040, 0, 2456509.1573,   29.63,   -9.348, 2456278.9393,        3.8965
37819,5, 0.321007,  43.138, 2456498.5923,  -21.453, 0, 2456509.1573,   29.63,   -9.348, 2456319.5256,        1.4648
37819,6, 0.292738,  45.565, 2456496.1973,  -27.406, 2, 2456509.1573,   29.63,   -9.348, 2456360.3056,        4.5951
37819,7, 0.274534,  44.048, 2456504.0655,  -26.036, 0, 2456509.1573,   29.63,   -9.348, 2456380.6738,        1.9401
37819,8, 0.050319,  43.600, 2456548.6152,   29.042, 0, 2456509.1573,   29.63,   -9.348, 2456543.6600,       52.8441
11550,1, 0.677487, 153.022,       0.0000,    0.000, 2, 2460764.0053,    0.00,   -0.074, 2445234.0506,        3.3101
11550,2, 0.635092, 149.258,       0.0000,    0.000, 2, 2460764.0053,    0.00,   -0.074, 2454085.5949,        2.8880
11550,3, 0.631720, 101.176,       0.0000,    0.000, 0, 2460764.0053,    0.00,   -0.074, 2454146.4204,        3.7607
11550,4, 0.620603,  99.313,       0.0000,    0.000, 0, 2460764.0053,    0.00,   -0.074, 2454329.3989,        2.9435
11550,5, 0.596617, 147.939,       0.0000,    0.000, 0, 2460764.0053,    0.00,   -0.074, 2454688.8150,        1.7595
11550,6, 0.595362, 126.048,       0.0000,    0.000, 0, 2460764.0053,    0.00,   -0.074, 2454709.4256,        3.6664
11550,7, 0.581104, 143.307,       0.0000,    0.000, 0, 2460764.0053,    0.00,   -0.074, 2454949.2009,        2.8535
11550,8, 0.715120, 160.000, 2460764.0053,  -23.174, 2, 2460764.0053,    0.00,   -0.074, 2460725.8981,      458.8801
