 0.746E-09 0.714E-09 0.683E-09 0.655E-09 0.627E-09 0.602E-09 0.577E-09 0.554E-09
 0.532E-09 0.511E-09 0.491E-09 0.472E-09 0.454E-09 0.436E-09 0.420E-09 0.404E-09
 0.389E-09 0.375E-09 0.361E-09 0.348E-09 0.336E-09 0.324E-09 0.312E-09 0.302E-09
 0.291E-09 0.281E-09 0.272E-09 0.262E-09 0.254E-09 0.245E-09 0.237E-09 0.229E-09
 0.215E-09 0.201E-09 0.189E-09 0.177E-09 0.166E-09 0.156E-09 0.147E-09 0.138E-09
 0.130E-09 0.123E-09 0.116E-09 0.109E-09 0.103E-09 0.976E-10 0.923E-10 0.873E-10
 0.827E-10 0.783E-10 0.742E-10 0.703E-10 0.667E-10 0.633E-10 0.600E-10 0.570E-10
 0.542E-10 0.515E-10 0.489E-10 0.465E-10 0.443E-10 0.421E-10 0.401E-10 0.382E-10
 0.364E-10 0.347E-10 0.330E-10 0.315E-10 0.301E-10 0.287E-10 0.274E-10 0.261E-10
 0.249E-10 0.238E-10 0.227E-10 0.217E-10 0.208E-10 0.198E-10 0.190E-10 0.181E-10
 0.173E-10 0.166E-10 0.159E-10 0.152E-10 0.145E-10 0.139E-10 0.133E-10 0.128E-10
 0.122E-10 0.117E-10 0.112E-10 0.107E-10 0.103E-10 0.987E-11 0.946E-11 0.907E-11
 0.870E-11 0.834E-11 0.800E-11 0.767E-11 0.736E-11 0.706E-11 0.678E-11 0.650E-11
 0.624E-11 0.599E-11 0.575E-11 0.552E-11 0.530E-11 0.509E-11 0.489E-11 0.469E-11
 0.451E-11 0.433E-11 0.416E-11 0.400E-11 0.384E-11 0.369E-11 0.355E-11 0.341E-11
 0.328E-11 0.315E-11 0.303E-11 0.291E-11 0.280E-11 0.269E-11 0.259E-11 0.249E-11
 0.239E-11 0.230E-11 0.221E-11 0.213E-11 0.205E-11 0.197E-11 0.190E-11 0.182E-11
 0.176E-11 0.169E-11 0.163E-11 0.156E-11 0.151E-11 0.145E-11 0.140E-11 0.134E-11
 0.129E-11 0.124E-11 0.120E-11 0.115E-11 0.111E-11 0.107E-11 0.103E-11 0.992E-12
 0.956E-12 0.921E-12 0.887E-12 0.854E-12 0.823E-12 0.793E-12 0.764E-12 0.736E-12
 0.709E-12 0.683E-12 0.659E-12 0.635E-12 0.612E-12 0.590E-12 0.568E-12 0.548E-12
 0.528E-12 0.509E-12 0.491E-12 0.473E-12 0.456E-12 0.440E-12 0.424E-12 0.409E-12
 0.395E-12 0.381E-12 0.367E-12 0.354E-12 0.342E-12 0.330E-12
