norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
32977,1, 0.676280, 119.511,       0.0000,    0.000, 0, 2460254.6645,    0.00,  -15.110, 2457176.7671,        3.2416
32977,2, 0.668102, 105.413,       0.0000,    0.000, 0, 2460254.6645,    0.00,  -15.110, 2457304.3842,        3.8147
32977,3, 0.666883, 111.628,       0.0000,    0.000, 0, 2460254.6645,    0.00,  -15.110, 2457328.2969,        2.0463
32977,4, 0.665749, 159.733,       0.0000,    0.000, 2, 2460254.6645,    0.00,  -15.110, 2457348.8881,        1.6620
32977,5, 0.664659, 132.951,       0.0000,    0.000, 0, 2460254.6645,    0.00,  -15.110, 2457369.0865,        2.9489
32977,6, 0.660211,  99.698,       0.0000,    0.000, 0, 2460254.6645,    0.00,  -15.110, 2457451.7443,        1.8157
32977,7, 0.657566, 150.167,       0.0000,    0.000, 2, 2460254.6645,    0.00,  -15.110, 2457502.7058,        2.4324
32977,8, 0.750038,  80.000, 2460254.6645,  -79.069, 2, 2460254.6645,    0.00,  -15.110, 2460109.6434,       28.9520
41561,1, 0.569582,   3.641, 2458832.0652,  -61.072, 2, 2459169.7434,  477.55,  -50.606, 2457576.0949,       54.9371
41561,2, 0.564723,  10.000,       0.0000,    0.000, 2, 2459169.7434,  477.55,  -50.606, 2457596.2546,       53.9551
41561,3, 0.540613,  27.305,       0.0000,    0.000, 0, 2459169.7434,  477.55,  -50.606, 2457636.9395,       41.6108
41561,4, 0.533582,  34.617,       0.0000,    0.000, 0, 2459169.7434,  477.55,  -50.606, 2457657.3356,        9.6460
41561,5, 0.545549,  42.541, 2459507.4216,  -48.499, 0, 2459169.7434,  477.55,  -50.606, 2458132.1871,       18.6569
41561,6, 0.557205,  26.871,       0.0000,    0.000, 0, 2459169.7434,  477.55,  -50.606, 2459473.1097,       12.4691
41561,7, 0.553746,  10.989,       0.0000,    0.000, 2, 2459169.7434,  477.55,  -50.606, 2459494.2270,       10.6288
41561,8, 0.559163,  10.000,       0.0000,    0.000, 2, 2459169.7434,  477.55,  -50.606, 2459612.9947,      108.8364
43670,ERR,,,,,,,,,,  2
27790,1, 0.673187, 110.118,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453703.1057,        5.4271
27790,2, 0.673144,  94.580,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2454384.4777,        1.9996
27790,3, 0.672011, 135.996,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2454416.9440,        4.9627
27976,1, 0.561200,   2.500,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2452962.1865,      577.9596
27976,2, 0.478064,   8.922,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453242.0855,       26.0040
27976,3, 0.471737,  51.116,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453262.3553,       34.2918
27976,4, 0.472396,   2.500,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453454.3835,      107.2813
27976,5, 0.381853,   5.583,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2456392.0408,       26.3045
27976,6, 0.368287,  16.069,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2456632.4027,       19.4271
27976,7, 0.374000, 111.350,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2456876.2865,       26.5261
27976,8, 0.362706,   5.858,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2457343.9254,       40.1839
