norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
41693,ERR,,,,,,,,,,  2
21935,1, 0.463570,  29.342,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2457058.8649,       12.3556
21935,2, 0.465917,  54.442,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2457659.5963,        4.4656
21935,3, 0.463172, 135.633,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2457948.2217,       12.0453
21935,4, 0.470237,  13.500,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2458224.1632,        9.0255
21935,5, 0.470306,  40.184,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2458846.3462,       11.0014
21935,6, 0.473338,   2.500,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2459143.5969,        9.0893
21935,7, 0.458781, 113.556,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2459457.9305,       12.9819
21935,8, 0.407350,   2.500,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2460170.1142,      143.6468
48264,1, 0.748513,  80.000, 2460788.2181,   -1.095, 2, 2460805.5290,   24.39,    7.212, 2460582.1052,        3.5461
48264,2, 0.749397,  60.000, 2460763.7103,  -14.867, 2, 2460805.5290,   24.39,    7.212, 2460610.2997,       12.9858
48264,3, 0.749873,  30.000, 2460784.1663,   -3.997, 2, 2460805.5290,   24.39,    7.212, 2460632.0339,       16.5043
48264,4, 0.749679,  10.000, 2460830.2052,   33.750, 2, 2460805.5290,   24.39,    7.212, 2460672.8539,       14.4789
48264,5, 0.747629,  10.000, 2460831.1036,   41.956, 2, 2460805.5290,   24.39,    7.212, 2460693.7242,       12.5523
48264,6, 0.743330,  14.324, 2460825.0951,   46.163, 2, 2460805.5290,   24.39,    7.212, 2460715.5591,       14.8065
48264,7, 0.737008,  59.001, 2460808.2074,   32.360, 0, 2460805.5290,   24.39,    7.212, 2460735.7798,      122.5320
48264,8, 0.730192,  88.865, 2460802.8505,   36.387, 0, 2460805.5290,   24.39,    7.212, 2460756.5578,       42.7603
28589,1, 0.563293,   2.626,       0.0000,    0.000, 2, 2460132.7720,    0.00,  -13.028, 2455661.8147,       40.6376
28589,2, 0.517436,  17.852,       0.0000,    0.000, 0, 2460132.7720,    0.00,  -13.028, 2457447.7842,       10.9736
28589,3, 0.515345,  28.102,       0.0000,    0.000, 0, 2460132.7720,    0.00,  -13.028, 2457468.7197,        8.7597
28589,4, 0.512643,  33.517,       0.0000,    0.000, 0, 2460132.7720,    0.00,  -13.028, 2457489.6626,       10.4106
28589,5, 0.518771,   4.585, 2460132.7720,  -30.094, 0, 2460132.7720,    0.00,  -13.028, 2458577.0205,       18.1672
28589,6, 0.497584,  10.000,       0.0000,    0.000, 2, 2460132.7720,    0.00,  -13.028, 2458875.7033,       19.8338
28589,7, 0.477268,  52.666,       0.0000,    0.000, 2, 2460132.7720,    0.00,  -13.028, 2459345.1840,       19.2412
28589,8, 0.473436,  10.711,       0.0000,    0.000, 3, 2460132.7720,    0.00,  -13.028, 2459648.6748,       33.1653
29202,1, 0.742645,   7.393, 2460608.3400,  -24.497, 2, 2460603.2601,   16.88,  -25.138, 2460009.9106,        8.3982
29202,2, 0.742890,  10.000, 2460605.1719,  -25.326, 2, 2460603.2601,   16.88,  -25.138, 2460023.3464,       14.8717
29202,3, 0.745722,  10.000, 2460602.2471,  -33.343, 2, 2460603.2601,   16.88,  -25.138, 2460201.9212,       24.7708
29202,4, 0.745800,  10.000, 2460609.4026,  -34.565, 2, 2460603.2601,   16.88,  -25.138, 2460243.8510,       32.4566
29202,5, 0.745929,  10.000, 2460570.6335,  -46.654, 2, 2460603.2601,   16.88,  -25.138, 2460305.5061,       28.5499
29202,6, 0.745870,  10.000, 2460574.4385,  -47.902, 2, 2460603.2601,   16.88,  -25.138, 2460326.3977,       31.8008
29202,7, 0.715970,  10.000, 2460604.2730,  -54.081, 2, 2460603.2601,   16.88,  -25.138, 2460435.9633,      332.2352
29202,8, 0.708941,  10.000, 2460597.7728,  -59.084, 2, 2460603.2601,   16.88,  -25.138, 2460455.9959,      161.6646
