norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
27901,1, 0.616439,  97.963,       0.0000,    0.000, 0, 2460871.2645,    6.50,   -0.052, 2454614.0809,        3.1861
27901,2, 0.587908, 118.974,       0.0000,    0.000, 0, 2460871.2645,    6.50,   -0.052, 2455097.8579,        2.5126
27901,3, 0.585118, 110.767,       0.0000,    0.000, 0, 2460871.2645,    6.50,   -0.052, 2455140.1093,        3.5752
27901,4, 0.583859, 127.993,       0.0000,    0.000, 0, 2460871.2645,    6.50,   -0.052, 2455160.4908,        1.8992
27901,5, 0.573237, 116.862,       0.0000,    0.000, 0, 2460871.2645,    6.50,   -0.052, 2455323.0694,        2.1460
27901,6, 0.566885,  97.028,       0.0000,    0.000, 0, 2460871.2645,    6.50,   -0.052, 2455430.4694,        1.6308
27901,7, 0.749486,  80.000, 2460875.8626,    0.982, 2, 2460871.2645,    6.50,   -0.052, 2460735.7339,       29.0810
27901,8, 0.743939,  60.000, 2460866.6665,  -14.501, 2, 2460871.2645,    6.50,   -0.052, 2460820.4780,      238.7175
41679,1, 0.578191,   8.085,       0.0000,    0.000, 2, 2459939.4817,  344.08,  -38.699, 2458572.4155,        6.9259
41679,2, 0.577495,   7.948,       0.0000,    0.000, 2, 2459939.4817,  344.08,  -38.699, 2458615.8931,        7.8281
41679,3, 0.577153,   8.306,       0.0000,    0.000, 2, 2459939.4817,  344.08,  -38.699, 2458638.3947,        5.8665
41679,4, 0.576644,   9.340,       0.0000,    0.000, 0, 2459939.4817,  344.08,  -38.699, 2458658.7814,        5.9905
41679,5, 0.574987,   7.136,       0.0000,    0.000, 2, 2459939.4817,  344.08,  -38.699, 2458876.3532,       14.5376
41679,6, 0.574313,   6.624,       0.0000,    0.000, 2, 2459939.4817,  344.08,  -38.699, 2458925.5104,       15.3710
41679,7, 0.573725,   7.205, 2460182.7814,  -33.461, 2, 2459939.4817,  344.08,  -38.699, 2458950.4251,        9.3262
41679,8, 0.571690,  10.000, 2459696.1819,  -65.929, 2, 2459939.4817,  344.08,  -38.699, 2459124.4590,       26.4742
44892,1, 0.597012,   7.191, 2459694.3804,  -57.547, 2, 2459694.3804,    0.00,  -57.547, 2458876.1841,       17.7155
45036,1, 0.580183,   4.134, 2460265.6619,  -28.810, 2, 2460154.7903,  287.51,  -34.749, 2458936.6670,       46.2084
45036,2, 0.576811,  10.000, 2460096.0709,  -38.758, 2, 2460154.7903,  287.51,  -34.749, 2458978.2610,       25.0313
45036,3, 0.572401, 172.304, 2460213.5097,  -33.120, 2, 2460154.7903,  287.51,  -34.749, 2459022.1259,        8.7660
45036,4, 0.570881,  18.850, 2460213.5499,  -33.497, 2, 2460154.7903,  287.51,  -34.749, 2459042.3070,        8.6673
45036,5, 0.568888,  10.000, 2459754.3948,  -64.651, 2, 2460154.7903,  287.51,  -34.749, 2459180.7796,      116.4342
45036,6, 0.557499,  10.000, 2459708.4896,  -68.733, 2, 2460154.7903,  287.51,  -34.749, 2459210.3617,      140.9970
45036,7, 0.510471,  10.000, 2460076.8317,  -48.526, 2, 2460154.7903,  287.51,  -34.749, 2459306.0097,      101.0417
45036,8, 0.497062,  10.000, 2460591.1640,  -14.486, 2, 2460154.7903,  287.51,  -34.749, 2459337.7302,      144.1759
44563,ERR,,,,,,,,,,  2
