norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
 8080,1, 0.114152, 145.449,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2442649.3080,        8.9555
 8080,2, 0.336855, 106.267,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443064.0806,       79.0068
 8080,3, 0.329463,  81.595,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443084.4689,       86.6781
 8080,4, 0.320196,  84.025,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443104.5154,       34.5386
 8080,5, 0.313893, 123.627,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443125.3863,       22.1598
 2805,1, 0.800371, 157.579,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441719.4495,        4.6142
 2805,2, 0.799539, 157.346,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441743.9078,        5.4275
 2805,3, 0.799944, 115.821,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441932.2343,       15.2207
 2805,4, 0.798627,  88.464,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2442080.6106,       13.7282
 2805,5, 0.793287, 103.592,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2442268.1133,       53.3807
10724,1, 0.482462,  27.357,       0.0000,    0.000, 2, 2445695.3798,  427.00,   62.776, 2444443.2938,       66.5274
10724,2, 0.473696,  28.676,       0.0000,    0.000, 2, 2445695.3798,  427.00,   62.776, 2444463.3128,       50.8235
10724,3, 0.466606,  30.026, 2445393.4419,   24.815, 2, 2445695.3798,  427.00,   62.776, 2444483.3255,       46.9564
10724,4, 0.442075,  39.949,       0.0000,    0.000, 2, 2445695.3798,  427.00,   62.776, 2444543.6334,       47.7132
10724,5, 0.433477,  31.575,       0.0000,    0.000, 2, 2445695.3798,  427.00,   62.776, 2444569.5439,       51.2199
10724,6, 0.399554,  34.203, 2445997.3177,  143.582, 2, 2445695.3798,  427.00,   62.776, 2444665.9006,       18.2688
10724,7, 0.388837,  26.036,       0.0000,    0.000, 2, 2445695.3798,  427.00,   62.776, 2444692.4056,       45.3810
  830,1, 0.796144, 102.417,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2439577.3253,        4.6528
  830,2, 0.736338, 105.987,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444094.7130,        7.2013
 7352,1, 0.653541, 105.846,       0.0000,    0.000, 0, 2448071.5085,    0.00,   -0.175, 2444088.7678,        4.9685
 7352,2, 0.652054,  83.259,       0.0000,    0.000, 2, 2448071.5085,    0.00,   -0.175, 2444110.6876,        4.1128
 7352,3, 0.650494, 106.000,       0.0000,    0.000, 0, 2448071.5085,    0.00,   -0.175, 2444134.5950,        4.8939
 7352,4, 0.647716, 149.427,       0.0000,    0.000, 2, 2448071.5085,    0.00,   -0.175, 2444179.4110,        3.4211
 7352,5, 0.634010, 128.027,       0.0000,    0.000, 0, 2448071.5085,    0.00,   -0.175, 2444416.6100,        1.9751
 7352,6, 0.631796, 135.465,       0.0000,    0.000, 0, 2448071.5085,    0.00,   -0.175, 2444463.5149,        2.1730
