norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
29202,5, 0.745939,  10.000, 2460570.6250,  -46.655, 2, 2460603.2943,   16.82,  -25.134, 2460305.5061,       28.6510
29202,6, 0.745878,  10.000, 2460574.4313,  -47.903, 2, 2460603.2943,   16.82,  -25.134, 2460326.3977,       31.8938
29202,7, 0.715943,  10.000, 2460604.3101,  -54.071, 2, 2460603.2943,   16.82,  -25.134, 2460435.9633,      332.3168
29202,8, 0.709037,  10.000, 2460597.6387,  -59.122, 2, 2460603.2943,   16.82,  -25.134, 2460455.9959,      162.3086
32977,1, 0.676272, 142.400,       0.0000,    0.000, 0, 2460254.3856,    0.00,  -15.117, 2457176.7671,        3.5000
32977,2, 0.668090,  89.600,       0.0000,    0.000, 2, 2460254.3856,    0.00,  -15.117, 2457304.3842,        4.4110
32977,3, 0.666886, 102.400,       0.0000,    0.000, 0, 2460254.3856,    0.00,  -15.117, 2457328.2969,        2.0912
32977,4, 0.665750, 139.200,       0.0000,    0.000, 0, 2460254.3856,    0.00,  -15.117, 2457348.8881,        1.6879
32977,5, 0.664673, 140.800,       0.0000,    0.000, 0, 2460254.3856,    0.00,  -15.117, 2457369.0865,        3.5048
32977,6, 0.660215, 142.400,       0.0000,    0.000, 0, 2460254.3856,    0.00,  -15.117, 2457451.7443,        1.8856
32977,7, 0.657587, 152.000,       0.0000,    0.000, 2, 2460254.3856,    0.00,  -15.117, 2457502.7058,        3.9541
32977,8, 0.750656,  86.154, 2460254.3856,  -79.109, 3, 2460254.3856,    0.00,  -15.117, 2460109.6434,       28.9520
41561,1, 0.569582,   3.641, 2458832.0622,  -61.072, 2, 2459169.7220,  477.52,  -50.607, 2457576.0949,       54.9370
41561,2, 0.564476,  19.030,       0.0000,    0.000, 0, 2459169.7220,  477.52,  -50.607, 2457596.2546,       57.0199
41561,3, 0.540598,  27.604,       0.0000,    0.000, 0, 2459169.7220,  477.52,  -50.607, 2457636.9395,       41.6359
41561,4, 0.533574,  31.640,       0.0000,    0.000, 0, 2459169.7220,  477.52,  -50.607, 2457657.3356,        9.6491
41561,5, 0.545523,  54.349, 2459507.3818,  -48.501, 0, 2459169.7220,  477.52,  -50.607, 2458132.1871,       18.7025
41561,6, 0.557164,  72.621,       0.0000,    0.000, 2, 2459169.7220,  477.52,  -50.607, 2459473.1097,       12.7040
41561,7, 0.553778,  60.249,       0.0000,    0.000, 0, 2459169.7220,  477.52,  -50.607, 2459494.2270,       10.8183
41561,8, 0.559198,  10.000,       0.0000,    0.000, 2, 2459169.7220,  477.52,  -50.607, 2459612.9947,      108.8397
43670,ERR,,,,,,,,,,  2
