norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
57804,ERR,,,,,,,,,,  2
36518,1, 0.714716,  80.000,       0.0000,    0.000, 2, 2458465.9817,   27.79,    1.743, 2456395.3569,        4.7375
36518,2, 0.714018, 160.000,       0.0000,    0.000, 2, 2458465.9817,   27.79,    1.743, 2456417.2613,        1.8287
36518,3, 0.714806,  80.000, 2458485.6288,    5.670, 2, 2458465.9817,   27.79,    1.743, 2457458.2495,       86.4517
36518,4, 0.711940,  60.000,       0.0000,    0.000, 2, 2458465.9817,   27.79,    1.743, 2457478.5870,       93.9341
36518,5, 0.709105,  60.000,       0.0000,    0.000, 2, 2458465.9817,   27.79,    1.743, 2457498.6292,       83.7055
36518,6, 0.699019,  60.000,       0.0000,    0.000, 2, 2458465.9817,   27.79,    1.743, 2457858.3170,       28.8242
36518,7, 0.698014,  60.000,       0.0000,    0.000, 2, 2458465.9817,   27.79,    1.743, 2457879.5048,       17.1102
36518,8, 0.571004,  60.000, 2458446.3347,   95.710, 2, 2458465.9817,   27.79,    1.743, 2458413.9556,     6237.5161
30799,1, 0.858247, 160.000,       0.0000,    0.000, 2, 2458947.8012,    0.00,  -38.680, 2456578.2708,       11.5732
30799,2, 0.857950, 126.400,       0.0000,    0.000, 0, 2458947.8012,    0.00,  -38.680, 2456601.5624,       25.9871
30799,3, 0.857618,  80.000,       0.0000,    0.000, 2, 2458947.8012,    0.00,  -38.680, 2456795.4191,       29.4578
30799,4, 0.858234, 131.200,       0.0000,    0.000, 2, 2458947.8012,    0.00,  -38.680, 2456989.6205,       12.8725
30799,5, 0.858062,  80.000,       0.0000,    0.000, 2, 2458947.8012,    0.00,  -38.680, 2457835.2887,       19.1338
30799,6, 0.858994, 155.200, 2458947.8012,  -76.812, 2, 2458947.8012,    0.00,  -38.680, 2458496.5784,      108.2621
30799,7, 0.859113,  60.451,       0.0000,    0.000, 0, 2458947.8012,    0.00,  -38.680, 2459677.5578,        8.8454
30799,8, 0.858613, 146.400,       0.0000,    0.000, 0, 2458947.8012,    0.00,  -38.680, 2459693.8141,       18.4922
40777,1, 0.562385,   5.621,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2457244.9040,      151.8801
35009,1, 0.729116,  23.234,       0.0000,    0.000, 2, 2459074.5636,    0.00,   -0.520, 2455642.6303,        5.6867
35009,2, 0.714142,  22.286,       0.0000,    0.000, 2, 2459074.5636,    0.00,   -0.520, 2456188.0143,        5.0801
35009,3, 0.713160,  66.994,       0.0000,    0.000, 0, 2459074.5636,    0.00,   -0.520, 2456208.4803,        2.9318
35009,4, 0.709417,  91.756,       0.0000,    0.000, 0, 2459074.5636,    0.00,   -0.520, 2456294.1788,        1.9636
35009,5, 0.707269, 160.000,       0.0000,    0.000, 2, 2459074.5636,    0.00,   -0.520, 2456336.3879,        4.1317
35009,6, 0.706212,  43.384,       0.0000,    0.000, 2, 2459074.5636,    0.00,   -0.520, 2456356.4265,        2.7793
35009,7, 0.705132, 157.283,       0.0000,    0.000, 2, 2459074.5636,    0.00,   -0.520, 2456378.1704,        1.3402
35009,8, 0.726025, 141.542, 2459074.5636,  -27.178, 0, 2459074.5636,    0.00,   -0.520, 2459026.5030,        3.8665
41688,1, 0.577694,   8.362,       0.0000,    0.000, 2, 2459792.2839,    0.00,  -45.388, 2458575.5837,        4.9369
41688,2, 0.577468,   8.255,       0.0000,    0.000, 2, 2459792.2839,    0.00,  -45.388, 2458603.4980,        9.5869
41688,3, 0.575822,  20.154,       0.0000,    0.000, 2, 2459792.2839,    0.00,  -45.388, 2458698.0920,        4.8829
41688,4, 0.561376,   5.563, 2459792.2839,  -63.345, 2, 2459792.2839,    0.00,  -45.388, 2459207.1465,       63.3792
48259,1, 0.696417, 150.400,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2459468.6221,        5.3945
27906,1, 0.657692, 142.400,       0.0000,    0.000, 0, 2458524.9263,   42.94,    1.910, 2454072.6598,        6.3094
27906,2, 0.659212, 104.000,       0.0000,    0.000, 0, 2458524.9263,   42.94,    1.910, 2454771.7075,        2.4400
27906,3, 0.744435,  80.000, 2458494.5624,   28.276, 2, 2458524.9263,   42.94,    1.910, 2458253.8417,       62.3072
27906,4, 0.745451,  83.537, 2458555.2902,   75.496, 3, 2458524.9263,   42.94,    1.910, 2458290.7759,       66.3323
27882,1, 0.591313, 155.200,       0.0000,    0.000, 2, 2458627.2542,   64.10,    0.839, 2453006.2319,        0.6158
27882,2, 0.749617, 120.000, 2458603.6842,    7.018, 3, 2458627.2542,   64.10,    0.839, 2458250.1464,       37.3658
27882,3, 0.748893, 100.000, 2458603.7671,    7.561, 2, 2458627.2542,   64.10,    0.839, 2458272.7757,       46.3650
27882,4, 0.746783,  90.000, 2458627.2542,   26.586, 2, 2458627.2542,   64.10,    0.839, 2458404.6406,       89.5541
27882,5, 0.744814,  75.000, 2458705.8638,   80.453, 2, 2458627.2542,   64.10,    0.839, 2458424.6779,      163.0855
27882,6, 0.742361,  52.500, 2458754.6143,  129.378, 2, 2458627.2542,   64.10,    0.839, 2458445.9221,      169.9365
27882,7, 0.740426,  18.750, 2458634.4772,   47.476, 2, 2458627.2542,   64.10,    0.839, 2458466.8061,      146.1411
27882,8, 0.687857,  10.000, 2458594.2170,   28.749, 2, 2458627.2542,   64.10,    0.839, 2458532.7878,     2776.4392
39802,1, 0.575366,   9.481, 2458980.8648,   21.102, 2, 2459089.2364,  248.63,   33.242, 2457899.8480,       11.0011
39802,2, 0.574331,  10.802,       0.0000,    0.000, 2, 2459089.2364,  248.63,   33.242, 2457966.2400,        8.3972
39802,3, 0.572962,  10.230,       0.0000,    0.000, 2, 2459089.2364,  248.63,   33.242, 2458032.9291,       10.6776
39802,4, 0.572315,  10.246,       0.0000,    0.000, 2, 2459089.2364,  248.63,   33.242, 2458053.8772,        8.8108
39802,5, 0.571591,  10.648, 2459393.9224,   86.335, 2, 2459089.2364,  248.63,   33.242, 2458095.8885,        4.9886
39802,6, 0.571520,  10.741, 2459236.3416,   65.636, 2, 2459089.2364,  248.63,   33.242, 2458116.2803,        4.9589
39802,7, 0.571367,  10.191, 2459089.2364,   45.228, 2, 2459089.2364,  248.63,   33.242, 2458136.4134,        9.5660
39802,8, 0.566071,  11.446, 2458741.3097,  -10.413, 2, 2459089.2364,  248.63,   33.242, 2458300.8991,       14.2654
28572,1, 0.674535,  21.409,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2455276.9940,        5.7658
46429,1, 0.595526,   6.780, 2459450.6098,  -13.589, 2, 2459448.8966,    2.42,  -14.013, 2459101.5670,       44.8685
46429,2, 0.593460,  10.000, 2459447.1834,  -15.226, 2, 2459448.8966,    2.42,  -14.013, 2459122.5009,       86.7096
