norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
42928,1, 0.321707,  81.195, 2458635.9487,   17.201, 0, 2458561.8329,   64.39,    3.106, 2458019.6716,        4.4204
42928,2, 0.316475,  80.110, 2458497.6397,   -9.470, 0, 2458561.8329,   64.39,    3.106, 2458040.0963,        2.3639
42928,3, 0.309790,  95.093, 2458380.2308,  -34.064, 2, 2458561.8329,   64.39,    3.106, 2458060.3255,        9.0936
42928,4, 0.301384, 102.473, 2458528.3768,   -3.681, 2, 2458561.8329,   64.39,    3.106, 2458080.3492,        7.1935
42928,5, 0.295482, 114.188, 2458516.4390,   -6.532, 2, 2458561.8329,   64.39,    3.106, 2458100.6070,        4.4936
42928,6, 0.287779,  76.317, 2458524.3714,   -4.978, 0, 2458561.8329,   64.39,    3.106, 2458121.0224,        1.1264
42928,7, 0.280518,  85.253, 2458666.8707,   30.012, 0, 2458561.8329,   64.39,    3.106, 2458141.0908,        1.4584
42928,8, 0.274776,  97.825, 2458584.9245,   10.262, 2, 2458561.8329,   64.39,    3.106, 2458161.3156,        5.6258
42928,9, 0.267787,  70.992, 2458523.1215,   -6.148, 2, 2458561.8329,   64.39,    3.106, 2458181.5207,        1.8468
42928,*, 0.259501, 110.709, 2458494.1997,  -14.932, 2, 2458561.8329,   64.39,    3.106, 2458201.9430,        4.5938
42928,*, 0.250466, 117.167, 2458573.0846,    8.526, 2, 2458561.8329,   64.39,    3.106, 2458221.9638,        5.0681
42928,*, 0.242408, 146.015, 2458586.2019,   13.425, 2, 2458561.8329,   64.39,    3.106, 2458242.3262,        2.5014
42928,*, 0.226458, 107.330, 2458604.3946,   22.613, 0, 2458561.8329,   64.39,    3.106, 2458285.0495,        1.2549
42928,*, 0.218600, 108.222, 2458564.3809,    7.866, 0, 2458561.8329,   64.39,    3.106, 2458305.4683,        3.7832
42928,*, 0.207459, 100.399, 2458659.6345,   52.105, 0, 2458561.8329,   64.39,    3.106, 2458326.4532,       14.2258
42928,*, 0.187775,  90.249, 2458588.6566,   24.192, 2, 2458561.8329,   64.39,    3.106, 2458367.1113,       26.0347
