norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct
42928,1, 0.320762,  86.377, 2458659.3446,   21.651, 0, 2458591.2804,   70.66,    8.706
42928,2, 0.294608, 120.842, 2458545.4268,   -0.016, 0, 2458591.2804,   70.66,    8.706
42928,3, 0.286559,  77.342, 2458528.5560,   -3.992, 0, 2458591.2804,   70.66,    8.706
42928,4, 0.280046,  89.558, 2458707.6677,   40.100, 0, 2458591.2804,   70.66,    8.706
42928,5, 0.273894, 119.694, 2458678.3679,   34.584, 0, 2458591.2804,   70.66,    8.706
42928,6, 0.225609, 109.859, 2458612.7316,   25.814, 0, 2458591.2804,   70.66,    8.706
42928,7, 0.138255,  84.883, 2458569.8291,   24.910, 0, 2458591.2804,   70.66,    8.706
42928,8, 0.074747, 159.774, 2458544.1050,   -8.551, 2, 2458591.2804,   70.66,    8.706
35497,1, 0.604933,  50.352,       0.0000,    0.000, 2, 2457754.8274,  372.90,   14.647
35497,2, 0.602383, 141.505,       0.0000,    0.000, 0, 2457754.8274,  372.90,   14.647
35497,3, 0.601999, 121.984,       0.0000,    0.000, 0, 2457754.8274,  372.90,   14.647
35497,4, 0.597874,  81.894,       0.0000,    0.000, 0, 2457754.8274,  372.90,   14.647
35497,5, 0.580989,  93.084, 2458388.8691,  383.321, 0, 2457754.8274,  372.90,   14.647
35497,6, 0.554514, 159.970, 2457824.9083,  109.408, 2, 2457754.8274,  372.90,   14.647
35497,7, 0.467968, 159.915, 2457684.7464,  -13.235, 2, 2457754.8274,  372.90,   14.647
35497,8, 0.358121, 158.512, 2457681.8271,  -75.745, 2, 2457754.8274,  372.90,   14.647
37151,1, 0.557667,  79.231,       0.0000,    0.000, 0, 2457373.1055,   44.64,    1.799
37151,2, 0.529945,  58.223,       0.0000,    0.000, 0, 2457373.1055,   44.64,    1.799
37151,3, 0.516021,  78.259, 2457381.2334,    3.935, 0, 2457373.1055,   44.64,    1.799
37151,4, 0.509488,  94.019, 2457285.5849,  -13.906, 0, 2457373.1055,   44.64,    1.799
37151,5, 0.480942,  73.064, 2457373.1055,    3.164, 0, 2457373.1055,   44.64,    1.799
37151,6, 0.416214,  77.767,       0.0000,    0.000, 0, 2457373.1055,   44.64,    1.799
37151,7, 0.367965,  93.825, 2457381.5594,   10.769, 0, 2457373.1055,   44.64,    1.799
37151,8, 0.069209, 157.859, 2457359.9058,   26.379, 2, 2457373.1055,   44.64,    1.799
39615,1, 0.553545,  83.942, 2457618.9659,  -64.676, 0, 2458013.6876,  220.96,    0.360
39615,2, 0.525985,  59.783,       0.0000,    0.000, 0, 2458013.6876,  220.96,    0.360
39615,3, 0.493935,  73.262,       0.0000,    0.000, 0, 2458013.6876,  220.96,    0.360
39615,4, 0.483599,  88.180,       0.0000,    0.000, 0, 2458013.6876,  220.96,    0.360
39615,5, 0.443605,  82.344, 2457954.3425,  -14.239, 0, 2458013.6876,  220.96,    0.360
