norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
 2805,1, 0.800371, 157.579,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441719.4495,        4.6435
 2805,2, 0.799539, 157.346,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441743.9078,        5.4295
 2805,3, 0.799908, 115.821,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441932.2343,        4.5031
 2805,4, 0.798603,  88.464,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2442080.6106,        6.6776
 2805,5, 0.793140, 103.592,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2442268.1133,       19.2850
10724,1, 0.482557,  25.635,       0.0000,    0.000, 2, 2445827.4031,  386.36,   79.940, 2444443.2938,       65.1469
10724,2, 0.473696,  26.699,       0.0000,    0.000, 2, 2445827.4031,  386.36,   79.940, 2444463.3128,       49.4901
10724,3, 0.466332,  27.265, 2445320.3338,   14.788, 2, 2445827.4031,  386.36,   79.940, 2444483.3255,       43.0334
10724,4, 0.442160,  28.292,       0.0000,    0.000, 2, 2445827.4031,  386.36,   79.940, 2444543.6334,       43.5402
10724,5, 0.433377,  28.668,       0.0000,    0.000, 2, 2445827.4031,  386.36,   79.940, 2444569.5439,       50.2165
10724,6, 0.399626,  28.684, 2445827.4031,  112.496, 2, 2445827.4031,  386.36,   79.940, 2444665.9006,       17.6272
10724,7, 0.388951,  25.316, 2446030.9606,  157.368, 2, 2445827.4031,  386.36,   79.940, 2444692.4056,       45.0966
  830,1, 0.796144, 102.417,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2439577.3253,        4.6548
  830,2, 0.736338, 105.987,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444094.7130,        7.2031
 7352,1, 0.653547, 105.846,       0.0000,    0.000, 0, 2448071.4998,    0.00,   -0.175, 2444088.7678,        4.9425
 7352,2, 0.652054,  83.259,       0.0000,    0.000, 2, 2448071.4998,    0.00,   -0.175, 2444110.6876,        4.1124
 7352,3, 0.650494, 106.000,       0.0000,    0.000, 0, 2448071.4998,    0.00,   -0.175, 2444134.5950,        4.8946
 7352,4, 0.647721, 149.427,       0.0000,    0.000, 2, 2448071.4998,    0.00,   -0.175, 2444179.4110,        3.4237
 7352,5, 0.634010, 128.027,       0.0000,    0.000, 0, 2448071.4998,    0.00,   -0.175, 2444416.6100,        1.9739
 7352,6, 0.631796, 135.465,       0.0000,    0.000, 0, 2448071.4998,    0.00,   -0.175, 2444463.5149,        2.1757
 7352,7, 0.629485, 114.598,       0.0000,    0.000, 0, 2448071.4998,    0.00,   -0.175, 2444514.4252,        1.2374
 7352,8, 0.750180,  80.000, 2448071.4998,   -8.175, 2, 2448071.4998,    0.00,   -0.175, 2447992.8738,       24.4410
28943,1, 0.507496,  19.029,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453795.9654,        4.5274
28943,2, 0.507825,   8.238,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453810.9987,        1.5937
28140,1, 0.849348, 136.599,       0.0000,    0.000, 0, 2454364.4985,    0.00,   -2.618, 2453508.8333,       16.1605
28140,2, 0.847186, 107.826,       0.0000,    0.000, 2, 2454364.4985,    0.00,   -2.618, 2453536.2500,       35.6879
28140,3, 0.846971, 114.493,       0.0000,    0.000, 0, 2454364.4985,    0.00,   -2.618, 2453549.9167,       17.9562
28140,4, 0.850330,  98.158,       0.0000,    0.000, 0, 2454364.4985,    0.00,   -2.618, 2453646.8750,        7.9049
28140,5, 0.849227,  86.663,       0.0000,    0.000, 2, 2454364.4985,    0.00,   -2.618, 2453673.1667,       20.9725
28140,6, 0.843511, 103.415,       0.0000,    0.000, 0, 2454364.4985,    0.00,   -2.618, 2453727.9167,       12.0804
28140,7, 0.842007, 139.795,       0.0000,    0.000, 0, 2454364.4985,    0.00,   -2.618, 2453892.2917,       25.4319
28140,8, 0.858366, 160.000, 2454364.4985,  -80.238, 2, 2454364.4985,    0.00,   -2.618, 2454358.8333,    58807.0635
 3138,1, 0.621061, 117.602,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2451782.5000,       66.3784
 3138,2, 0.580816,  89.212,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2451943.8333,       52.9612
 3138,3, 0.534654,  80.436,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2452138.9583,       40.1103
 3138,4, 0.492091, 106.691,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2452334.1250,       38.2061
 3138,5, 0.486519,  96.927,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2452354.9583,       34.2676
 3138,6, 0.458689, 139.120,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2452524.0833,       32.6336
 3138,7, 0.426357, 138.801,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2452742.6667,       29.1863
 3138,8, 0.403139,  80.155,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453091.3750,       23.4293
37798,1, 0.584596, 129.831,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2455979.4355,        9.2003
37798,2, 0.583516,  15.821,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2456002.2093,        8.3326
32491,1, 0.469867,   4.918,       0.0000,    0.000, 2, 2457994.8872,    0.00,   30.723, 2455657.2770,       34.6694
