norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
 3553,1, 0.034380,   7.422,       0.0000,    0.000, 2, 2453434.7678,  175.94,   23.849, 2452264.9409,        1.4539
 3553,2, 0.031499,   7.563,       0.0000,    0.000, 2, 2453434.7678,  175.94,   23.849, 2452351.4201,        1.8351
 3553,3, 0.025520,   8.870,       0.0000,    0.000, 2, 2453434.7678,  175.94,   23.849, 2452558.0630,        3.1829
 3553,4, 0.022600,  19.681,       0.0000,    0.000, 2, 2453434.7678,  175.94,   23.849, 2452625.1559,        4.4183
 3553,5, 0.015299,  11.616,       0.0000,    0.000, 2, 2453434.7678,  175.94,   23.849, 2452801.1714,        2.3637
 3553,6, 0.003746,  14.345, 2453571.8841,  536.262, 2, 2453434.7678,  175.94,   23.849, 2453141.9241,        8.9880
 3553,7, 0.003359,  14.865, 2453434.7678,  477.952, 2, 2453434.7678,  175.94,   23.849, 2453162.3681,       10.9463
 3553,8, 0.002163,  10.658, 2453227.1342,  248.970, 2, 2453434.7678,  175.94,   23.849, 2453202.4171,       33.2693
18983,1, 0.723476, 151.434,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2448314.2911,        5.0919
18983,2, 0.720569,  70.523,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448368.1538,        2.1904
18983,3, 0.716723,  78.244,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448438.2772,        2.2965
18983,4, 0.713505, 106.931,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448493.6640,        4.2463
18983,5, 0.712266, 116.245,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448515.5135,        4.3940
18983,6, 0.700656, 129.464,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448711.1460,        3.3313
18983,7, 0.695845,  87.986,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448791.9393,        1.5798
18983,8, 0.742429,  75.390,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2451406.7371,        2.1291
  832,1, 0.832312, 107.945, 2441729.5533,  -92.956, 0, 2441729.5533,    0.00,  -92.956, 2441438.4849,        8.3989
 8844,1, 0.717718, 106.163,       0.0000,    0.000, 0, 2447960.6908,   13.88,   -1.423, 2444094.6353,        2.4425
 8844,2, 0.715020, 125.573,       0.0000,    0.000, 0, 2447960.6908,   13.88,   -1.423, 2444144.5558,        3.9230
 8844,3, 0.707613,  96.795,       0.0000,    0.000, 0, 2447960.6908,   13.88,   -1.423, 2444276.4891,        3.6244
 8844,4, 0.706262, 128.621,       0.0000,    0.000, 0, 2447960.6908,   13.88,   -1.423, 2444301.4492,        2.8489
 8844,5, 0.701352,  97.096,       0.0000,    0.000, 0, 2447960.6908,   13.88,   -1.423, 2444394.6685,        1.9750
 8844,6, 0.751843,  80.000,       0.0000,    0.000, 2, 2447960.6908,   13.88,   -1.423, 2446869.2077,        5.7575
 8844,7, 0.753200,  80.000, 2447970.5040,  -27.010, 2, 2447960.6908,   13.88,   -1.423, 2447846.2069,       14.4571
 8844,8, 0.755235,  75.306, 2447950.8776,  -60.049, 0, 2447960.6908,   13.88,   -1.423, 2447907.2193,       16.0042
13112,1, 0.731998, 149.797,       0.0000,    0.000, 2, 2448914.0553,   16.31,   -1.004, 2446307.8123,        3.9763
13112,2, 0.729898, 155.734,       0.0000,    0.000, 2, 2448914.0553,   16.31,   -1.004, 2446352.5659,       10.7946
13112,3, 0.754400,  80.000, 2448891.2837,  -23.194, 2, 2448914.0553,   16.31,   -1.004, 2448728.3019,       18.4390
13112,4, 0.754538,  60.000, 2448914.0553,  -13.849, 2, 2448914.0553,   16.31,   -1.004, 2448749.5552,       36.2149
13112,5, 0.754512,  30.000, 2448917.7628,  -13.354, 2, 2448914.0553,   16.31,   -1.004, 2448770.2310,       29.8699
28141,1, 0.854042,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453261.1667,       14.8525
28141,2, 0.852667,  80.000,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453287.6250,        8.8253
28141,3, 0.851720,  80.000,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453301.4583,       16.7487
28141,4, 0.854041,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453453.4583,       41.4696
28141,5, 0.851435,  80.166,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453646.7917,        7.9308
28141,6, 0.846031,  95.723,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453712.5049,       26.3505
28141,7, 0.840339,  92.195,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453934.6250,       17.1195
28141,8, 0.000000,   0.000,       0.0000,    0.000, 1,       0.0000,    0.00,    0.000, 2454359.3750,       -1.0000
 2924,1, 0.767259,  88.526, 2442220.5024,  -53.671, 2, 2442220.5024,    0.00,  -53.671, 2441018.9093,        7.3985
 2924,2, 0.802552, 102.670,       0.0000,    0.000, 0, 2442220.5024,    0.00,  -53.671, 2441879.2959,        5.5800
 2924,3, 0.801632, 108.372,       0.0000,    0.000, 0, 2442220.5024,    0.00,  -53.671, 2441906.9442,        6.6140
 2924,4, 0.800083,  83.165,       0.0000,    0.000, 0, 2442220.5024,    0.00,  -53.671, 2441928.8993,        6.0547
 8529,1, 0.745894,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2444187.7222,        9.8768
 8529,2, 0.745350,  82.637,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444212.6069,        2.4025
 8529,3, 0.738671, 116.572,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444422.8267,        5.0504
 8529,4, 0.736461, 138.823,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444479.6956,        5.8579
19881,1, 0.720605, 123.190,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2446764.2050,        1.7698
32971,1, 0.538291, 141.244,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2454621.9313,        3.3741
