norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct
42928,1, 0.320901,  82.584, 2458643.2412,   18.588, 0, 2458597.4454,   52.65,    9.879
42928,2, 0.294580, 122.900, 2458548.2667,    0.622, 0, 2458597.4454,   52.65,    9.879
42928,3, 0.286594,  87.527, 2458574.9673,    6.942, 0, 2458597.4454,   52.65,    9.879
42928,4, 0.279496,  89.274, 2458689.3140,   35.562, 0, 2458597.4454,   52.65,    9.879
42928,5, 0.273935, 108.777, 2458629.6195,   21.896, 0, 2458597.4454,   52.65,    9.879
42928,6, 0.225980, 112.653, 2458619.9236,   28.575, 0, 2458597.4454,   52.65,    9.879
42928,7, 0.138492,  77.814, 2458559.0829,   13.907, 0, 2458597.4454,   52.65,    9.879
42928,8, 0.076510, 145.605, 2458543.3387,  -13.249, 2, 2458597.4454,   52.65,    9.879
35497,1, 0.604884,  37.597,       0.0000,    0.000, 2, 2457757.0507,  346.16,   15.170
35497,2, 0.602391,  92.146,       0.0000,    0.000, 0, 2457757.0507,  346.16,   15.170
35497,3, 0.601976,  88.112,       0.0000,    0.000, 0, 2457757.0507,  346.16,   15.170
35497,4, 0.597926,  71.342,       0.0000,    0.000, 0, 2457757.0507,  346.16,   15.170
35497,5, 0.581070,  84.305, 2458343.0380,  358.093, 0, 2457757.0507,  346.16,   15.170
35497,6, 0.554305, 159.854, 2457829.3136,  113.048, 2, 2457757.0507,  346.16,   15.170
35497,7, 0.467993, 159.745, 2457684.7878,  -13.164, 2, 2457757.0507,  346.16,   15.170
35497,8, 0.358146, 158.418, 2457681.8051,  -75.901, 2, 2457757.0507,  346.16,   15.170
37151,1, 0.557628,  60.024,       0.0000,    0.000, 0, 2457359.3067,  230.29,   -0.026
37151,2, 0.529890,  52.844,       0.0000,    0.000, 0, 2457359.3067,  230.29,   -0.026
37151,3, 0.516032,  69.120, 2457380.7416,    3.846, 0, 2457359.3067,  230.29,   -0.026
37151,4, 0.509774,  68.343, 2457256.1189,  -19.449, 0, 2457359.3067,  230.29,   -0.026
37151,5, 0.480947,  47.958, 2457321.5162,   -8.834, 0, 2457359.3067,  230.29,   -0.026
37151,6, 0.416392,  54.405, 2457861.9420,  175.681, 0, 2457359.3067,  230.29,   -0.026
37151,7, 0.367854,  76.051, 2457359.1288,   -0.181, 0, 2457359.3067,  230.29,   -0.026
37151,8, 0.075713, 105.946, 2457359.4846,   -1.000, 2, 2457359.3067,  230.29,   -0.026
39615,1, 0.553504,  81.300, 2457619.6926,  -64.556, 0, 2458009.4108,  236.95,   -0.344
39615,2, 0.526283,  49.705, 2458303.2615,   51.489, 2, 2458009.4108,  236.95,   -0.344
39615,3, 0.493975,  60.217,       0.0000,    0.000, 0, 2458009.4108,  236.95,   -0.344
39615,4, 0.483620,  80.084,       0.0000,    0.000, 0, 2458009.4108,  236.95,   -0.344
39615,5, 0.443720,  71.808, 2457935.7004,  -18.883, 0, 2458009.4108,  236.95,   -0.344
39615,6, 0.336485,  55.563, 2458201.8015,   96.304, 0, 2458009.4108,  236.95,   -0.344
39615,7, 0.301125,  59.034, 2458004.5669,   -4.423, 0, 2458009.4108,  236.95,   -0.344
39615,8, 0.112092,  53.484, 2458014.2547,   20.692, 0, 2458009.4108,  236.95,   -0.344
27526,1, 0.570768,  66.308,       0.0000,    0.000, 0, 2456057.0180,  301.11,    0.084
27526,2, 0.498287,  68.155, 2456788.4723,  213.078, 0, 2456057.0180,  301.11,    0.084
27526,3, 0.446129,  74.780, 2456084.5171,   12.717, 0, 2456057.0180,  301.11,    0.084
27526,4, 0.428678,  78.290, 2456120.9323,   32.174, 0, 2456057.0180,  301.11,    0.084
27526,5, 0.409483,  71.412, 2456046.4061,   -5.610, 0, 2456057.0180,  301.11,    0.084
27526,6, 0.389545,  59.106, 2456041.4535,   -9.413, 0, 2456057.0180,  301.11,    0.084
27526,7, 0.375895, 105.966, 2455995.5627,  -43.586, 2, 2456057.0180,  301.11,    0.084
27526,8, 0.130755,  91.459, 2456057.0180,    3.359, 0, 2456057.0180,  301.11,    0.084
32007,1, 0.284838,  72.418, 2455533.9211,   18.926, 0, 2455440.4753,   83.68,    9.124
32007,2, 0.277374,  41.493, 2455547.7923,   21.288, 2, 2455440.4753,   83.68,    9.124
32007,3, 0.264585,  52.837, 2455552.4812,   23.916, 0, 2455440.4753,   83.68,    9.124
32007,4, 0.225249,  49.154, 2455431.0910,   13.175, 0, 2455440.4753,   83.68,    9.124
32007,5, 0.199797,  65.126, 2455367.9806,    3.246, 0, 2455440.4753,   83.68,    9.124
32007,6, 0.193949,  49.514, 2455449.8597,   22.628, 0, 2455440.4753,   83.68,    9.124
32007,7, 0.161413,  57.398, 2455380.0953,   10.089, 0, 2455440.4753,   83.68,    9.124
32007,8, 0.046741,  73.812, 2455355.9479,   12.814, 2, 2455440.4753,   83.68,    9.124
37819,1, 0.410096,  61.524, 2456652.6347,   25.631, 0, 2456522.7505,   52.82,   -6.034
37819,2, 0.377010,  44.926, 2456546.8199,   -0.207, 0, 2456522.7505,   52.82,   -6.034
37819,3, 0.354381,  41.648, 2456529.8037,   -6.132, 0, 2456522.7505,   52.82,   -6.034
37819,4, 0.344594,  47.160, 2456515.6973,  -11.842, 0, 2456522.7505,   52.82,   -6.034
37819,5, 0.320974,  44.743, 2456503.0987,  -19.476, 0, 2456522.7505,   52.82,   -6.034
37819,6, 0.293019,  46.229, 2456497.9301,  -26.480, 0, 2456522.7505,   52.82,   -6.034
37819,7, 0.274753,  44.710, 2456505.8339,  -24.976, 0, 2456522.7505,   52.82,   -6.034
37819,8, 0.044446,  57.789, 2456549.0759,   41.039, 0, 2456522.7505,   52.82,   -6.034
