norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
 7096,ERR,,,,,,,,,,  2
68538,ERR,,,,,,,,,,  2
 6294,ERR,,,,,,,,,,  2
18954,ERR,,,,,,,,,,  2
29462,ERR,,,,,,,,,,  2
 5941,ERR,,,,,,,,,,  2
 6231,ERR,,,,,,,,,,  2
