norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct
11550,7, 0.580941, 115.217,       0.0000,    0.000, 0, 2460781.6230,    0.00,    0.095
11550,8, 0.751871,  71.652, 2460781.6230,    3.529, 0, 2460781.6230,    0.00,    0.095
59347,1, 0.819757,  31.230,       0.0000,    0.000, 2, 2461169.1330,   35.58,   -4.566
59347,2, 0.819742,  30.138,       0.0000,    0.000, 2, 2461169.1330,   35.58,   -4.566
59347,3, 0.819603,  27.900,       0.0000,    0.000, 2, 2461169.1330,   35.58,   -4.566
59347,4, 0.819384,  18.480,       0.0000,    0.000, 2, 2461169.1330,   35.58,   -4.566
59347,5, 0.819148,  18.209,       0.0000,    0.000, 2, 2461169.1330,   35.58,   -4.566
59347,6, 0.818453,  45.858, 2461130.8872,  -34.747, 2, 2461169.1330,   35.58,   -4.566
59347,7, 0.615839,  81.910, 2461175.2541,  -38.828, 2, 2461169.1330,   35.58,   -4.566
59347,8, 0.217547,  91.718, 2461201.2577,   20.011, 0, 2461169.1330,   35.58,   -4.566
40943,1, 0.683988,  28.477,       0.0000,    0.000, 0, 2459046.7735,  183.87,   11.015
40943,2, 0.644596,  50.777,       0.0000,    0.000, 0, 2459046.7735,  183.87,   11.015
40943,3, 0.596574,  62.921,       0.0000,    0.000, 0, 2459046.7735,  183.87,   11.015
40943,4, 0.584849,  59.312,       0.0000,    0.000, 0, 2459046.7735,  183.87,   11.015
40943,5, 0.562500,  56.860, 2459313.3406,  326.623, 0, 2459046.7735,  183.87,   11.015
40943,6, 0.493802,  18.110, 2459023.7589,  146.717, 2, 2459046.7735,  183.87,   11.015
40943,7, 0.453249,  15.321, 2458934.4503,   54.436, 2, 2459046.7735,  183.87,   11.015
40943,8, 0.392759,  15.091, 2458915.5443,   36.837, 2, 2459046.7735,  183.87,   11.015
66587,1, 0.751807, 159.972, 2461068.3543,  -37.175, 2, 2461067.4890,    1.22,  -39.622
66587,2, 0.749230, 218.829, 2461066.6236,  -59.692, 2, 2461067.4890,    1.22,  -39.622
60328,1, 0.719698,  46.474,       0.0000,    0.000, 0, 2460890.9989,  243.08,   47.224
60328,2, 0.715447,  53.185,       0.0000,    0.000, 0, 2460890.9989,  243.08,   47.224
