norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
27901,1, 0.616436,  97.963,       0.0000,    0.000, 0, 2460871.3587,    6.40,   -0.050, 2454614.0809,        3.1954
27901,2, 0.587903, 118.974,       0.0000,    0.000, 0, 2460871.3587,    6.40,   -0.050, 2455097.8579,        2.5197
27901,3, 0.585113, 110.767,       0.0000,    0.000, 0, 2460871.3587,    6.40,   -0.050, 2455140.1093,        3.5878
27901,4, 0.583859, 127.993,       0.0000,    0.000, 0, 2460871.3587,    6.40,   -0.050, 2455160.4908,        1.9018
27901,5, 0.573237, 116.862,       0.0000,    0.000, 0, 2460871.3587,    6.40,   -0.050, 2455323.0694,        2.1398
27901,6, 0.566885,  97.028,       0.0000,    0.000, 0, 2460871.3587,    6.40,   -0.050, 2455430.4694,        1.6258
27901,7, 0.749484,  80.784, 2460875.8848,    0.998, 2, 2460871.3587,    6.40,   -0.050, 2460735.7339,       29.1155
27901,8, 0.743643,  60.565, 2460866.8327,  -14.193, 2, 2460871.3587,    6.40,   -0.050, 2460820.4780,      240.2675
41679,1, 0.578186,  10.432,       0.0000,    0.000, 2, 2459953.4959,  361.49,  -38.070, 2458572.4155,        6.9644
41679,2, 0.577501,   9.348,       0.0000,    0.000, 2, 2459953.4959,  361.49,  -38.070, 2458615.8931,        7.8567
41679,3, 0.577143,  19.812,       0.0000,    0.000, 2, 2459953.4959,  361.49,  -38.070, 2458638.3947,        5.9863
41679,4, 0.576644,  38.051,       0.0000,    0.000, 0, 2459953.4959,  361.49,  -38.070, 2458658.7814,        6.1339
41679,5, 0.575030,  11.442,       0.0000,    0.000, 2, 2459953.4959,  361.49,  -38.070, 2458876.3532,       16.7960
41679,6, 0.574320,   7.158,       0.0000,    0.000, 2, 2459953.4959,  361.49,  -38.070, 2458925.5104,       15.3996
41679,7, 0.573722,   9.294, 2460209.1078,  -32.039, 2, 2459953.4959,  361.49,  -38.070, 2458950.4251,        9.3726
41679,8, 0.571660,  10.468, 2459697.8841,  -65.828, 2, 2459953.4959,  361.49,  -38.070, 2459124.4590,       26.6037
44892,1, 0.597040,  14.796, 2459712.9293,  -56.585, 2, 2459712.9293,    0.00,  -56.585, 2458876.1841,       19.1523
45036,1, 0.580169,   5.268, 2460300.8485,  -26.925, 2, 2460159.9869,  294.02,  -34.471, 2458936.6670,       46.2913
45036,2, 0.576820,  11.053, 2460103.3028,  -38.362, 2, 2460159.9869,  294.02,  -34.471, 2458978.2610,       25.0829
45036,3, 0.572401, 229.717, 2460213.1128,  -33.142, 2, 2460159.9869,  294.02,  -34.471, 2459022.1259,        8.7691
45036,4, 0.570875,  23.246, 2460221.7065,  -33.034, 2, 2460159.9869,  294.02,  -34.471, 2459042.3070,        8.6796
45036,5, 0.568863,  10.050, 2459754.6526,  -64.635, 2, 2460159.9869,  294.02,  -34.471, 2459180.7796,      116.4394
45036,6, 0.557473,  10.336, 2459709.8282,  -68.649, 2, 2460159.9869,  294.02,  -34.471, 2459210.3617,      141.0399
45036,7, 0.510084,  12.174, 2460106.8610,  -46.578, 2, 2460159.9869,  294.02,  -34.471, 2459307.8566,       79.4070
45036,8, 0.497011,  11.796, 2460613.5074,  -12.962, 2, 2460159.9869,  294.02,  -34.471, 2459337.7302,      144.4231
44563,ERR,,,,,,,,,,  2
 3553,1, 0.034463,  20.716,       0.0000,    0.000, 2, 2453627.4488,  550.39,   44.248, 2452264.9409,        2.0035
 3553,2, 0.031469,  21.111,       0.0000,    0.000, 2, 2453627.4488,  550.39,   44.248, 2452351.4201,        1.8467
 3553,3, 0.025520,  28.405,       0.0000,    0.000, 2, 2453627.4488,  550.39,   44.248, 2452558.0630,        3.2045
 3553,4, 0.022600,  51.166,       0.0000,    0.000, 2, 2453627.4488,  550.39,   44.248, 2452625.1559,        4.4331
 3553,5, 0.015398,  32.425,       0.0000,    0.000, 2, 2453627.4488,  550.39,   44.248, 2452801.1714,        3.0701
 3553,6, 0.003823,  38.280, 2454302.8664, 1617.983, 2, 2453627.4488,  550.39,   44.248, 2453141.9241,       10.1304
 3553,7, 0.003412,  25.183, 2453627.4488,  886.765, 2, 2453627.4488,  550.39,   44.248, 2453162.3681,       12.0247
 3553,8, 0.002395,  15.824, 2453240.5700,  438.664, 2, 2453627.4488,  550.39,   44.248, 2453202.4171,       36.5802
18983,1, 0.723186, 139.881,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448321.9128,        3.1396
18983,2, 0.720569,  70.523,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448368.1538,        2.1867
