norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
62189,1, 0.753028,  47.316, 2460711.5099,  -21.067, 0, 2460717.7448,    9.21,  -13.336, 2460647.8526,        9.6331
62189,2, 0.752098,  51.659, 2460717.7448,  -18.114, 0, 2460717.7448,    9.21,  -13.336, 2460669.1241,       30.4134
62189,3, 0.748120,  39.058, 2460729.1806,    1.729, 2, 2460717.7448,    9.21,  -13.336, 2460689.1337,      103.8232
23126,1, 0.667103,  41.879,       0.0000,    0.000, 0, 2460780.2495,    0.00,   -0.542, 2456698.1746,        5.3905
23126,2, 0.655949,  89.922,       0.0000,    0.000, 0, 2460780.2495,    0.00,   -0.542, 2458138.3763,        1.2391
23126,3, 0.642118,  37.293,       0.0000,    0.000, 2, 2460780.2495,    0.00,   -0.542, 2459669.5833,       10.3168
23126,4, 0.640856,  50.794, 2460780.2495,   -2.038, 2, 2460780.2495,    0.00,   -0.542, 2459710.5058,       10.2454
23126,5, 0.635930,  43.589,       0.0000,    0.000, 2, 2460780.2495,    0.00,   -0.542, 2459812.3379,        2.1619
23126,6, 0.634373,  64.341,       0.0000,    0.000, 2, 2460780.2495,    0.00,   -0.542, 2459834.5959,       10.1888
23126,7, 0.632116,  49.157,       0.0000,    0.000, 2, 2460780.2495,    0.00,   -0.542, 2459875.3207,        8.1184
23126,8, 0.627349,  43.213,       0.0000,    0.000, 2, 2460780.2495,    0.00,   -0.542, 2460284.3525,        0.8891
26463,1, 0.788472,  95.075,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2456299.3166,      139.2184
26463,2, 0.765415, 145.506,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2456410.1308,      130.6007
26463,3, 0.760680, 154.374,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2456430.4813,      132.2273
26463,4, 0.710573,  98.916,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2456654.3604,       97.5771
26463,5, 0.643603,  93.212,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2456941.5914,       94.7338
26463,6, 0.616390, 135.676,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2457063.6966,       71.3197
26463,7, 0.522038, 149.426,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2457577.0970,       66.4851
26463,8, 0.470905,  97.196,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2458081.4919,       67.0737
42908,1, 0.725410,  80.000,       0.0000,    0.000, 2, 2460734.4711,  590.35,  -15.478, 2458446.2134,        3.9901
42908,2, 0.720360, 160.000,       0.0000,    0.000, 2, 2460734.4711,  590.35,  -15.478, 2458550.8563,        3.1658
42908,3, 0.715116, 120.699,       0.0000,    0.000, 0, 2460734.4711,  590.35,  -15.478, 2458658.9098,        1.5609
42908,4, 0.726918,  80.000, 2460317.0330,  -62.995, 2, 2460734.4711,  590.35,  -15.478, 2459825.6615,        9.6193
42908,5, 0.725393,  60.000,       0.0000,    0.000, 2, 2460734.4711,  590.35,  -15.478, 2459887.0498,       30.8279
42908,6, 0.724529,  60.000,       0.0000,    0.000, 0, 2460734.4711,  590.35,  -15.478, 2459907.1024,       28.9371
42908,7, 0.720191,  60.000,       0.0000,    0.000, 2, 2460734.4711,  590.35,  -15.478, 2460010.7522,        5.6034
42908,8, 0.716841,  81.394, 2461151.9093,   -4.248, 0, 2460734.4711,  590.35,  -15.478, 2461116.0500,      155.0208
41686,1, 0.577883,  86.354,       0.0000,    0.000, 2, 2460257.8447,  164.32,  -24.511, 2458580.3933,        3.1997
41686,2, 0.577841,  85.427,       0.0000,    0.000, 2, 2460257.8447,  164.32,  -24.511, 2458596.7027,        3.9622
41686,3, 0.577615,  92.460,       0.0000,    0.000, 2, 2460257.8447,  164.32,  -24.511, 2458609.2756,        7.5179
41686,4, 0.576813,  80.000,       0.0000,    0.000, 2, 2460257.8447,  164.32,  -24.511, 2458663.4297,        5.6942
41686,5, 0.575656,  80.356,       0.0000,    0.000, 2, 2460257.8447,  164.32,  -24.511, 2458891.3711,       15.8370
41686,6, 0.574957,  84.894,       0.0000,    0.000, 2, 2460257.8447,  164.32,  -24.511, 2458930.3108,       12.9598
41686,7, 0.574670,  80.000, 2460374.0399,  -23.155, 2, 2460257.8447,  164.32,  -24.511, 2458952.1194,       12.4577
41686,8, 0.574405,  60.000, 2460141.6495,  -36.112, 2, 2460257.8447,  164.32,  -24.511, 2458972.5053,        9.6872
42977,1, 0.567942,   5.402, 2459050.0794,  -64.238, 2, 2459239.5789,  346.88,  -57.292, 2458074.5033,       18.5447
42977,2, 0.567541,  10.000, 2458995.8547,  -66.726, 0, 2459239.5789,  346.88,  -57.292, 2458094.9332,       16.9641
42977,3, 0.565391,  13.460, 2459041.6351,  -65.595, 2, 2459239.5789,  346.88,  -57.292, 2458118.0473,       11.7026
42977,4, 0.564834,  10.000, 2459429.0784,  -54.579, 0, 2459239.5789,  346.88,  -57.292, 2458286.1271,        5.4574
42977,5, 0.566063,  11.789, 2459504.7415,  -52.243, 2, 2459239.5789,  346.88,  -57.292, 2458318.4025,        4.8964
42977,6, 0.563965,  13.171, 2459840.3345,  -39.324, 2, 2459239.5789,  346.88,  -57.292, 2458355.7600,       13.8842
42977,7, 0.559578,  28.714,       0.0000,    0.000, 2, 2459239.5789,  346.88,  -57.292, 2458395.7555,        9.8815
42977,8, 0.557124,  30.256,       0.0000,    0.000, 2, 2459239.5789,  346.88,  -57.292, 2458422.0561,        9.6631
43685,1, 0.578006,  85.229, 2459850.8369,  -40.433, 0, 2459850.8369,    0.00,  -40.433, 2458448.8458,       17.2748
43685,2, 0.575548,  90.798,       0.0000,    0.000, 0, 2459850.8369,    0.00,  -40.433, 2458470.0305,        9.9179
43685,3, 0.580733, 104.270,       0.0000,    0.000, 2, 2459850.8369,    0.00,  -40.433, 2458574.4842,       38.6820
44555,1, 0.584863,   4.077, 2459474.4944,  -67.082, 2, 2459474.4944,    0.00,  -67.082, 2458822.8124,       17.4252
45494,1, 0.578583,   6.436, 2460506.4517,  -24.917, 2, 2460471.7352,   49.10,  -27.829, 2459611.3585,       14.4489
45494,2, 0.578501,  10.000, 2460437.0186,  -31.317, 2, 2460471.7352,   49.10,  -27.829, 2459633.2540,       14.4953
