norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
28572,1, 0.674379,  26.327,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2455278.0077,        4.4750
46429,1, 0.595528,   8.795, 2459455.4979,  -12.379, 2, 2459455.5313,    0.05,  -12.371, 2459101.5670,       45.2167
46429,2, 0.593409,  16.245, 2459455.5646,  -13.038, 2, 2459455.5313,    0.05,  -12.371, 2459122.5009,       88.3567
44591,1, 0.583172,  96.873,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2458784.0663,        8.9680
41695,1, 0.560618,   8.497,       0.0000,    0.000, 2, 2459943.3784,   67.57,   10.809, 2457596.9349,       11.2685
41695,2, 0.532687, 106.140,       0.0000,    0.000, 0, 2459943.3784,   67.57,   10.809, 2458457.0054,       38.2900
41695,3, 0.558085,   4.635, 2459895.6003,   35.005, 2, 2459943.3784,   67.57,   10.809, 2459197.1428,       67.0758
41695,4, 0.555214,  12.319, 2459991.1566,   56.173, 2, 2459943.3784,   67.57,   10.809, 2459221.9895,       32.1057
41695,5, 0.540935,  66.967,       0.0000,    0.000, 0, 2459943.3784,   67.57,   10.809, 2459288.7729,       10.2359
41695,6, 0.546649,  26.419,       0.0000,    0.000, 2, 2459943.3784,   67.57,   10.809, 2459389.3981,       18.6246
41695,7, 0.546375,  10.796,       0.0000,    0.000, 2, 2459943.3784,   67.57,   10.809, 2459407.2477,       21.8647
41695,8, 0.539689,  24.725,       0.0000,    0.000, 2, 2459943.3784,   67.57,   10.809, 2459614.8488,       30.3070
52205,1, 0.750967,  73.234, 2459745.2701,  -15.002, 0, 2459745.2701,    6.53,  -15.002, 2459681.6453,        5.0113
52205,2, 0.749984,  70.449, 2459744.6663,  -21.946, 0, 2459745.2701,    6.53,  -15.002, 2459702.5772,      115.1500
52205,3, 0.743152,  72.105, 2459754.4810,   -6.116, 0, 2459745.2701,    6.53,  -15.002, 2459723.4881,      282.0114
