norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
 4049,1, 0.748801,  33.536, 2441112.7531,    0.177, 0, 2441112.7531,    0.00,    0.177, 2440969.6635,        9.8773
24821,1, 0.727884,  17.125,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2450640.7012,        4.8365
24821,2, 0.726900,  13.683,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2450671.0682,        5.6265
24821,3, 0.726237, 105.815,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2450691.4290,       14.2128
 5960,1, 0.616924, 160.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441554.5899,       30.0081
 5960,2, 0.616732,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441575.5930,       12.5120
 5960,3, 0.615942,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441597.3632,        8.1436
 5960,4, 0.591430, 160.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441692.5561,       14.7679
 5960,5, 0.591020,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441712.6660,       11.0064
 5974,1, 0.735996,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441421.7082,       29.4821
 5974,2, 0.736179,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441447.7054,       24.8393
 5974,3, 0.735834,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441468.6119,       23.5257
 5735,1, 0.628442,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441317.8162,        8.2914
 5735,2, 0.626365,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441572.5426,        9.2896
 5735,3, 0.625655,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441592.6787,        8.3272
23572,1, 0.721033,  24.284, 2450064.5452,   18.320, 2, 2450001.7609,   88.79,  -19.962, 2449870.4944,      329.6217
23572,2, 0.713771, 198.422, 2449938.9766,  -66.454, 2, 2450001.7609,   88.79,  -19.962, 2449890.7565,      321.6956
 5961,1, 0.645072,  80.000,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441421.4484,       12.8724
 5961,2, 0.644496,  80.000,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441450.5204,       10.2006
19558,1, 0.738333,  18.962, 2447588.5130,  -54.273, 2, 2447588.5130,    0.00,  -54.273, 2447500.0587,        7.3599
21670,1, 0.739982,  10.010,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2448495.0348,        9.2528
 4570,1, 0.747990,  38.288, 2441382.1302,  -40.834, 0, 2441415.9976,   47.90,  -24.822, 2441256.9847,        8.1903
 4570,2, 0.748332,  23.090, 2441449.8650,   -9.829, 2, 2441415.9976,   47.90,  -24.822, 2441278.9121,       11.2038
 4431,1, 0.715153, 136.618,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441203.8345,        2.8585
 4431,2, 0.713092, 128.988,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441246.1455,        5.2493
 8080,1, 0.114163, 145.449,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2442649.3080,        8.9553
 8080,2, 0.336794,  82.267,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443064.0806,       78.2507
 8080,3, 0.329507,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443084.4689,       86.6740
 8080,4, 0.320253,  80.000,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443104.5154,       34.5444
 8080,5, 0.313893,  99.627,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2443125.3863,       22.1592
