2 03145 051.4289 126.6117 5962799 051.8850 353.1002 00.38780948052482
1 03145U 68014B   07151.33333333 +.00000286 +00000-0 +00000-0 0  9996
2 03145 051.4202 126.5645 5967448 051.9405 353.7099 00.38779154052495
1 03145U 68014B   07153.95833333 +.00000239 +00000-0 +00000-0 0  9999
2 03145 051.4088 126.5099 5973441 051.9641 000.2176 00.38774518052503
1 03145U 68014B   07156.50000000 +.00000247 +00000-0 +00000-0 0  9999
2 03145 051.4221 126.5001 5984474 051.9631 355.0871 00.38775598052515
1 03145U 68014B   07159.08333333 +.00000313 +00000-0 +00000-0 0  9997
2 03145 051.4095 126.4715 5998373 052.0466 355.5866 00.38783302052528
1 03145U 68014B   07161.66666667 +.00000276 +00000-0 +00000-0 0  9991
2 03145 051.3699 126.3978 6004475 052.1436 356.1628 00.38780782052530
1 03145U 68014B   07164.25000000 +.00000075 +00000-0 +00000-0 0  9999
2 03145 051.3787 126.3715 6010796 052.1735 356.8217 00.38780541052547
1 03145U 68014B   07166.83333333 -.00000076 +00000-0 +00000-0 0  9995
2 03145 051.3857 126.3493 6020970 052.2128 357.4113 00.38780115052550
1 03145U 68014B   07169.37500000 -.00000033 +00000-0 +00000-0 0  9997
2 03145 051.3718 126.3161 6028726 052.2608 352.1948 00.38776793052564
1 03145U 68014B   07171.95833333 +.00000074 +00000-0 +00000-0 0  9996
2 03145 051.3651 126.2941 6033404 052.2938 352.8304 00.38776110052577
1 03145U 68014B   07177.12500000 +.00000071 +00000-0 +00000-0 0  9990
2 03145 051.3683 126.2469 6042502 052.3871 354.0341 00.38779866052591
1 03145U 68014B   07179.66666667 +.00000012 +00000-0 +00000-0 0  9998
2 03145 051.3541 126.1897 6047231 052.4349 348.8582 00.38776723052602
1 03145U 68014B   07182.25000000 -.00000036 +00000-0 +00000-0 0  9997
2 03145 051.3539 126.1513 6054833 052.4412 349.5752 00.38773629052611
1 03145U 68014B   07184.83333333 -.00000009 +00000-0 +00000-0 0  9991
2 03145 051.3648 126.1451 6068960 052.4694 350.1770 00.38780265052624
1 03145U 68014B   07187.50000000 +.00000029 +00000-0 +00000-0 0  9991
2 03145 051.3257 126.0727 6080219 052.5871 002.3059 00.38781949052631
1 03145U 68014B   07190.04166667 -.00000092 +00000-0 +00000-0 0  9997
2 03145 051.3074 126.0184 6084684 052.6435 357.1387 00.38779173052644
1 03145U 68014B   07195.20833333 -.00000400 +00000-0 +00000-0 0  9994
2 03145 051.3150 125.9728 6102546 052.7259 358.3411 00.38778128052666
1 03145U 68014B   07200.33333333 -.00000232 +00000-0 +00000-0 0  9993
2 03145 051.2992 125.9233 6112900 052.8007 353.7779 00.38776330052688
1 03145U 68014B   07202.91666667 -.00000237 +00000-0 +00000-0 0  9993
2 03145 051.2995 125.9040 6117656 052.8451 354.3707 00.38778328052691
1 03145U 68014B   07205.45833333 -.00000282 +00000-0 +00000-0 0  9991
2 03145 051.2887 125.8553 6122144 052.9044 349.1534 00.38778435052707
1 03145U 68014B   07208.04166667 -.00000338 +00000-0 +00000-0 0  9990
2 03145 051.2739 125.7945 6127301 052.9388 349.8349 00.38773626052717
1 03145U 68014B   07210.70833333 -.00000350 +00000-0 +00000-0 0  9991
2 03145 051.2902 125.7778 6137751 052.9371 002.1772 00.38772919052729
1 03145U 68014B   07213.25000000 -.00000288 +00000-0 +00000-0 0  9991
2 03145 051.2802 125.7496 6152884 053.0115 356.8732 00.38782528052730
1 03145U 68014B   07215.83333333 -.00000284 +00000-0 +00000-0 0  9991
2 03145 051.2294 125.6605 6159502 053.1175 357.4463 00.38778804052748
1 03145U 68014B   07218.37500000 -.00000454 +00000-0 +00000-0 0  9999
2 03145 051.2345 125.6333 6164865 053.1455 352.2976 00.38779259052750
1 03145U 68014B   07220.95833333 -.00000637 +00000-0 +00000-0 0  9997
2 03145 051.2428 125.6121 6174427 053.1873 352.8834 00.38779219052762
1 03145U 68014B   07226.12500000 -.00000499 +00000-0 +00000-0 0  9990
2 03145 051.2092 125.5431 6187321 053.2770 354.1235 00.38774018052780
1 03145U 68014B   07228.66666667 -.00000435 +00000-0 +00000-0 0  9993
2 03145 051.2120 125.5271 6191446 053.3125 348.9278 00.38777104052789
1 03145U 68014B   07231.25000000 -.00000443 +00000-0 +00000-0 0  9994
2 03145 051.2087 125.4926 6196149 053.3682 349.5182 00.38778885052801
1 03145U 68014B   07233.83333333 -.00000472 +00000-0 +00000-0 0  9990
2 03145 051.1915 125.4303 6200707 053.4246 350.1459 00.38776096052810
1 03145U 68014B   07236.41666667 -.00000490 +00000-0 +00000-0 0  9996
2 03145 051.1830 125.3779 6206690 053.4382 350.8680 00.38771522052823
1 03145U 68014B   07238.98430200 -.00000440 +00000-0 +10000-3 0  9991
2 03145 051.1995 125.3721 6219859 053.4413 349.3455 00.38776748052837
1 03145U 68014B   07239.04166667 -.00000438 +00000-0 +00000-0 0  9995
2 03145 051.1994 125.3713 6220018 053.4423 357.3534 00.38776698052838
1 03145U 68014B   07241.58333333 -.00000345 +00000-0 +00000-0 0  9990
2 03145 051.1588 125.3022 6233555 053.5575 352.0129 00.38781565052841
1 03145U 68014B   07244.20833333 -.00000379 +00000-0 +10000-3 0  9998
2 03145 051.1256 125.2235 6238278 053.6274 358.4875 00.38777386052857
1 03145U 68014B   07246.75000000 -.00000558 +00000-0 +10000-3 0  9996
2 03145 051.1451 125.2130 6245803 053.6477 353.3134 00.38780248052869
1 03145U 68014B   07249.33333333 -.00000647 +00000-0 +10000-3 0  9990
2 03145 051.1416 125.1814 6255441 053.7000 353.8836 00.38778130052872
1 03145U 68014B   07251.91666667 -.00000536 +00000-0 +10000-3 0  9993
2 03145 051.1231 125.1403 6261749 053.7461 354.5033 00.38774021052883
1 03145U 68014B   07254.50000000 -.00000392 +00000-0 +10000-3 0  9994
2 03145 051.1198 125.1197 6265865 053.7744 355.1478 00.38775272052892
1 03145U 68014B   07257.08333333 -.00000338 +00000-0 +10000-3 0  9998
2 03145 051.1234 125.0983 6270357 053.8171 355.7541 00.38778791052900
1 03145U 68014B   07259.70833333 -.00000332 +00000-0 +10000-3 0  9998
2 03145 051.1128 125.0438 6275352 053.8856 002.1650 00.38779041052911
1 03145U 68014B   07262.29166667 -.00000331 +00000-0 +10000-3 0  9994
2 03145 051.0954 124.9761 6279974 053.9292 002.8304 00.38774832052920
1 03145U 68014B   07264.87500000 -.00000293 +00000-0 +10000-3 0  9990
2 03145 051.0992 124.9440 6288079 053.9252 003.5694 00.38769759052931
1 03145U 68014B   07267.41666667 -.00000182 +00000-0 +10000-3 0  9992
2 03145 051.1065 124.9359 6303147 053.9556 358.3493 00.38780441052943
1 03145U 68014B   07270.00000000 -.00000090 +00000-0 +10000-3 0  9992
2 03145 051.0499 124.8336 6313133 054.0832 358.8653 00.38781439052954
1 03145U 68014B   07275.08333333 -.00000327 +00000-0 +10000-3 0  9996
2 03145 051.0631 124.7764 6327204 054.1493 348.5325 00.38781611052969
1 03145U 68014B   07277.66666667 -.00000315 +00000-0 +10000-3 0  9998
2 03145 051.0491 124.7351 6336070 054.2060 349.1088 00.38777394052974
1 03145U 68014B   07278.70833333 -.00000255 +00000-0 +10000-3 0  9993
2 03145 051.0369 124.7146 6338237 054.2278 134.5258 00.38779607052983
1 03145U 68014B   07280.33333333 -.00000144 +00000-0 +10000-3 0  9997
2 03145 051.0252 124.7012 6341497 054.2473 001.3800 00.38774453052994
1 03145U 68014B   07282.87500000 -.00000022 +00000-0 +10000-3 0  9990
2 03145 051.0289 124.6848 6345445 054.2768 356.1973 00.38777533053001
1 03145U 68014B   07285.45833333 +.00000012 +00000-0 +10000-3 0  9993
2 03145 051.0312 124.6554 6350126 054.3267 356.7925 00.38780702053015
1 03145U 68014B   07289.45833333 +.00000029 +00000-0 +10000-3 0  9995
2 03145 051.0185 124.5672 6357797 054.4025 195.2137 00.38786617053020
1 03145U 68014B   07292.00000000 +.00000072 +00000-0 +10000-3 0  9995
2 03145 051.0257 124.5223 6366422 054.3986 190.0975 00.38789336053037
1 03145U 68014B   07295.75000000 +.00000247 +00000-0 +10000-3 0  9994
2 03145 051.0088 124.4838 6385928 054.4713 353.5326 00.38784386053059
1 03145U 68014B   07298.33333333 +.00000283 +00000-0 +10000-3 0  9999
2 03145 050.9589 124.3825 6392577 054.5768 354.1261 00.38780682053068
1 03145U 68014B   07300.91666667 +.00000138 +00000-0 +10000-3 0  9995
2 03145 050.9740 124.3602 6399191 054.5947 354.8108 00.38780778053072
1 03145U 68014B   07303.54166667 +.00000020 +00000-0 +10000-3 0  9992
2 03145 050.9772 124.3392 6410115 054.6391 001.2023 00.38781137053087
1 03145U 68014B   07306.08333333 +.00000105 +00000-0 +10000-3 0  9994
2 03145 050.9584 124.2950 6417617 054.6933 355.9781 00.38777157053091
1 03145U 68014B   07308.66666667 +.00000261 +00000-0 +10000-3 0  9992
2 03145 050.9535 124.2682 6421947 054.7248 356.6253 00.38776622053100
1 03145U 68014B   07311.25000000 +.00000324 +00000-0 +10000-3 0  9994
2 03145 050.9605 124.2514 6426410 054.7601 357.2391 00.38779797053112
1 03145U 68014B   07313.83333333 +.00000318 +00000-0 +10000-3 0  9991
2 03145 050.9631 124.2028 6431445 054.8203 357.8333 00.38781221053122
1 03145U 68014B   07316.41666667 +.00000307 +00000-0 +10000-3 0  9995
2 03145 050.9486 124.1369 6436460 054.8673 358.4845 00.38777771053131
1 03145U 68014B   07319.00000000 +.00000324 +00000-0 +10000-3 0  9995
2 03145 050.9465 124.0935 6443937 054.8718 359.2109 00.38772781053142
1 03145U 68014B   07321.58333333 +.00000409 +00000-0 +10000-3 0  9993
2 03145 050.9428 124.0703 6453418 054.9032 359.8527 00.38780203053158
1 03145U 68014B   07324.12500000 +.00000499 +00000-0 +10000-3 0  9992
2 03145 050.9158 124.0177 6469389 054.9825 354.5538 00.38784486053169
1 03145U 68014B   07326.70833333 +.00000428 +00000-0 +10000-3 0  9998
2 03145 050.8908 123.9428 6474717 055.0501 355.2063 00.38780939053173
1 03145U 68014B   07329.29166667 +.00000226 +00000-0 +10000-3 0  9990
2 03145 050.9101 123.9302 6483741 055.0695 355.8506 00.38782582053186
1 03145U 68014B   07331.83333333 +.00000150 +00000-0 +10000-3 0  9995
2 03145 050.9059 123.8985 6494423 055.1195 350.6028 00.38780687053196
1 03145U 68014B   07337.04166667 +.00000347 +00000-0 +10000-3 0  9996
2 03145 050.8881 123.8370 6505544 055.2008 357.6593 00.38778369053218
1 03145U 68014B   07339.58333333 +.00000332 +00000-0 +10000-3 0  9997
2 03145 050.8931 123.8136 6510532 055.2441 352.4384 00.38780818053222
1 03145U 68014B   07342.08333333 +.00000282 +00000-0 +10000-3 0  9990
2 03145 050.8804 123.7560 6515516 055.3046 341.4125 00.38779210053225
1 03145U 68014B   07344.62500000 +.00000243 +00000-0 +10000-3 0  9996
2 03145 050.8670 123.6927 6521243 055.3363 336.2844 00.38775883053231
1 03145U 68014B   07347.20833333 +.00000248 +00000-0 +10000-3 0  9996
2 03145 050.8745 123.6675 6531415 055.3339 336.9942 00.38777453053241
1 03145U 68014B   07352.50000000 +.00000337 +00000-0 +10000-3 0  9991
2 03145 050.8192 123.5469 6555191 055.4890 355.5696 00.38781885053277
1 03145U 68014B   07355.04166667 +.00000163 +00000-0 +10000-3 0  9992
2 03145 050.8175 123.5041 6561325 055.5277 350.4155 00.38780787053285
1 03145U 68014B   07357.62500000 -.00000053 +00000-0 +10000-3 0  9990
2 03145 050.8256 123.4774 6571772 055.5635 351.0154 00.38781386053295
1 03145U 68014B   07360.20833333 -.00000079 +00000-0 +10000-3 0  9994
2 03145 050.8109 123.4348 6581306 055.6198 351.5937 00.38778460053303
1 03145U 68014B   07362.79166667 +.00000018 +00000-0 +10000-3 0  9991
2 03145 050.7988 123.4008 6587025 055.6640 352.2114 00.38776526053313
1 03145U 68014B   07365.41666667 +.00000038 +00000-0 +10000-3 0  9990
2 03145 050.8008 123.3820 6591897 055.7067 358.6403 00.38779156053328
1 03145U 68014B   08002.95833333 -.00000028 +00000-0 +10000-3 0  9994
2 03145 050.7975 123.3424 6597326 055.7620 353.4102 00.38780384053333
1 03145U 68014B   08005.54166667 -.00000099 +00000-0 +10000-3 0  9999
2 03145 050.7803 123.2727 6602786 055.8177 354.0428 00.38777397053342
1 03145U 68014B   08008.12500000 -.00000139 +00000-0 +10000-3 0  9994
2 03145 050.7711 123.2178 6609986 055.8316 354.7570 00.38773184053350
1 03145U 68014B   08010.66666667 -.00000112 +00000-0 +10000-3 0  9999
2 03145 050.7789 123.2029 6623288 055.8416 349.5950 00.38777265053361
1 03145U 68014B   08013.33333333 -.00000045 +00000-0 +10000-3 0  9992
2 03145 050.6937 123.1694 6636000 055.8929 001.7488 00.38781792053371
1 03145U 68014B   08015.87500000 -.00000109 +00000-0 +10000-3 0  9991
2 03145 050.6615 123.0898 6641624 055.9676 356.5677 00.38779744053383
1 03145U 68014B   08018.45833333 -.00000339 +00000-0 +10000-3 0  9991
2 03145 050.7192 123.0323 6649837 056.0347 357.2054 00.38781000053394
1 03145U 68014B   08020.58333333 -.00000485 +00000-0 +10000-3 0  9995
2 03145 050.7181 123.0018 6658871 056.0785 293.7948 00.38781067053396
1 03145U 68014B   08023.58333333 -.00000446 +00000-0 +10000-3 0  9995
2 03145 050.6976 122.9507 6667735 056.1387 352.5627 00.38775848053417
1 03145U 68014B   08026.16666667 -.00000358 +00000-0 +10000-3 0  9993
2 03145 050.6922 122.9238 6672858 056.1801 353.1796 00.38776371053429
1 03145U 68014B   08028.75000000 -.00000376 +00000-0 +10000-3 0  9993
2 03145 050.6955 122.8889 6678065 056.2337 353.7776 00.38779490053437
1 03145U 68014B   08031.33333333 -.00000443 +00000-0 +10000-3 0  9994
2 03145 050.6819 122.8281 6683476 056.2986 354.3746 00.38779152053444
1 03145U 68014B   08033.91666667 -.00000488 +00000-0 +10000-3 0  9998
2 03145 050.6622 122.7485 6688911 056.3473 355.0427 00.38773892053452
1 03145U 68014B   08036.45833333 -.00000483 +00000-0 +10000-3 0  9991
2 03145 050.6640 122.7128 6697901 056.3479 349.9539 00.38771936053454
1 03145U 68014B   08036.45833333 -.00000483 +00000-0 +10000-3 0  9991
2 03145 050.6640 122.7128 6697901 056.3479 349.9538 00.38771937053454
1 03145U 68014B   08039.04166667 -.00000404 +00000-0 +10000-3 0  9991
2 03145 050.6581 122.6819 6713200 056.3918 350.5353 00.38780071053477
1 03145U 68014B   08041.66666667 -.00000338 +00000-0 +10000-3 0  9993
2 03145 050.5970 122.5778 6722606 056.4989 356.9120 00.38779464053487
1 03145U 68014B   08044.20833333 -.00000448 +00000-0 +10000-3 0  9994
2 03145 050.5883 122.5273 6727865 056.5402 351.7744 00.38779384053490
1 03145U 68014B   08046.79166667 -.00000658 +00000-0 +10000-3 0  9992
2 03145 050.5988 122.5035 6737498 056.5768 352.3735 00.38780672053501
1 03145U 68014B   08049.41666667 -.00000702 +00000-0 +10000-3 0  9999
2 03145 050.5856 122.4446 6746591 056.6419 358.7691 00.38776308053511
1 03145U 68014B   08051.95833333 -.00000578 +00000-0 +10000-3 0  9998
2 03145 050.5707 122.4049 6752212 056.6864 353.5745 00.38774335053528
1 03145U 68014B   08056.66666667 -.00000510 +00000-0 +10000-3 0  9991
2 03145 050.5653 122.3443 6761334 056.7799 290.7945 00.38776119053535
1 03145U 68014B   08059.25000000 -.00000543 +00000-0 +10000-3 0  9998
2 03145 050.5434 122.2692 6766209 056.8449 291.4206 00.38775542053544
1 03145U 68014B   08062.29166667 -.00000534 +00000-0 +10000-3 0  9998
2 03145 050.5271 122.1867 6773109 056.8794 356.1167 00.38770928053566
1 03145U 68014B   08064.83333333 -.00000460 +00000-0 +10000-3 0  9994
2 03145 050.5349 122.1684 6784529 056.8737 351.0122 00.38772670053565
1 03145U 68014B   08067.45833333 -.00000325 +00000-0 +10000-3 0  9990
2 03145 050.5048 122.0997 6799457 056.9529 357.3625 00.38781434053580
1 03145U 68014B   08070.00000000 -.00000278 +00000-0 +10000-3 0  9999
2 03145 050.4545 121.9881 6805304 057.0473 352.1860 00.38778570053592
1 03145U 68014B   08072.58333333 -.00000421 +00000-0 +10000-3 0  9992
2 03145 050.4669 121.9637 6812277 057.0679 352.8620 00.38780527053601
1 03145U 68014B   08080.37500000 -.00000322 +00000-0 +10000-3 0  9995
2 03145 050.4383 121.8449 6834574 057.2102 000.4907 00.38776199053638
1 03145U 68014B   08082.91666667 -.00000265 +00000-0 +10000-3 0  9995
2 03145 050.4410 121.8183 6839469 057.2534 355.2769 00.38779773053640
1 03145U 68014B   08085.50000000 -.00000279 +00000-0 +10000-3 0  9991
2 03145 050.4296 121.7570 6844618 057.3183 355.8734 00.38780490053651
1 03145U 68014B   08088.12500000 -.00000269 +00000-0 +10000-3 0  9996
2 03145 050.4084 121.6747 6849386 057.3677 002.3600 00.38775774053662
1 03145U 68014B   08090.66666667 -.00000210 +00000-0 +10000-3 0  9996
2 03145 050.4041 121.6250 6856433 057.3704 357.2922 00.38770814053676
1 03145U 68014B   08093.25000000 -.00000079 +00000-0 +10000-3 0  9990
2 03145 050.4095 121.6096 6870291 057.3783 357.9548 00.38776932053687
1 03145U 68014B   08095.83333333 +.00000063 +00000-0 +10000-3 0  9996
2 03145 050.3603 121.5060 6882444 057.4848 358.4940 00.38782606053695
1 03145U 68014B   08098.37500000 +.00000048 +00000-0 +10000-3 0  9998
2 03145 050.3359 121.4237 6887169 057.5437 353.3730 00.38779849053700
1 03145U 68014B   08100.95833333 -.00000118 +00000-0 +10000-3 0  9993
2 03145 050.3566 121.4131 6896344 057.5604 354.0161 00.38782875053714
1 03145U 68014B   08103.62500000 -.00000173 +00000-0 +10000-3 0  9993
2 03145 050.3462 121.3686 6906606 057.6159 006.2204 00.38779645053728
1 03145U 68014B   08106.16666667 -.00000030 +00000-0 +10000-3 0  9999
2 03145 050.3270 121.3187 6912276 057.6644 001.0261 00.38776039053731
1 03145U 68014B   08108.75000000 +.00000098 +00000-0 +10000-3 0  9992
2 03145 050.3287 121.2964 6916699 057.6961 001.6573 00.38778485053746
1 03145U 68014B   08111.25000000 +.00000106 +00000-0 +10000-3 0  9991
2 03145 050.3311 121.2646 6921688 057.7423 350.6170 00.38781154053746
1 03145U 68014B   08113.83333333 +.00000085 +00000-0 +10000-3 0  9991
2 03145 050.3154 121.1913 6926654 057.8051 351.2369 00.38780059053754
1 03145U 68014B   08116.45833333 +.00000107 +00000-0 +10000-3 0  9992
2 03145 050.2990 121.1145 6932082 057.8385 357.7658 00.38774490053776
1 03145U 68014B   08119.00000000 +.00000188 +00000-0 +10000-3 0  9992
2 03145 050.3044 121.0880 6941606 057.8280 352.6916 00.38773034053783
1 03145U 68014B   08121.58333333 +.00000330 +00000-0 +10000-3 0  9995
2 03145 050.2941 121.0519 6956274 057.8687 353.2888 00.38782271053794
1 03145U 68014B   08126.79166667 +.00000303 +00000-0 +10000-3 0  9997
2 03145 050.2425 120.8867 6971036 058.0074 000.3996 00.38781064053812
1 03145U 68014B   08129.33333333 +.00000128 +00000-0 +10000-3 0  9991
2 03145 050.2568 120.8718 6981756 058.0338 355.1883 00.38783485053824
1 03145U 68014B   08131.95833333 +.00000140 +00000-0 +10000-3 0  9991
2 03145 050.2405 120.8209 6990962 058.0912 001.5788 00.38779356053835
1 03145U 68014B   08134.50000000 +.00000278 +00000-0 +10000-3 0  9994
2 03145 050.2279 120.7814 6995791 058.1324 356.3936 00.38777542053840
1 03145U 68014B   08137.08333333 +.00000327 +00000-0 +10000-3 0  9993
2 03145 050.2335 120.7613 7000537 058.1661 357.0095 00.38780804053850
1 03145U 68014B   08139.66666667 +.00000275 +00000-0 +10000-3 0  9990
2 03145 050.2284 120.7141 7006002 058.2211 357.6033 00.38781816053867
1 03145U 68014B   08142.20833333 +.00000237 +00000-0 +10000-3 0  9998
2 03145 050.2090 120.6331 7010998 058.2756 352.4399 00.38778320053870
1 03145U 68014B   08144.79166667 +.00000253 +00000-0 +10000-3 0  9991
2 03145 050.2006 120.5752 7017966 058.2869 353.1763 00.38773301053888
1 03145U 68014B   08147.37500000 +.00000336 +00000-0 +10000-3 0  9993
2 03145 050.2058 120.5563 7030336 058.2859 353.8675 00.38777194053894
1 03145U 68014B   08149.95833333 +.00000450 +00000-0 +10000-3 0  9994
2 03145 050.1707 120.4802 7043497 058.3664 354.4297 00.38783373053901
1 03145U 68014B   08152.58333333 +.00000434 +00000-0 +10000-3 0  9994
2 03145 050.1349 120.3825 7049825 058.4471 000.8958 00.38782122053913
1 03145U 68014B   08155.12500000 +.00000233 +00000-0 +10000-3 0  9991
2 03145 050.1477 120.3574 7057812 058.4657 355.7504 00.38782223053929
1 03145U 68014B   08157.70833333 +.00000075 +00000-0 +10000-3 0  9999
2 03145 050.1465 120.3221 7069054 058.5103 356.3307 00.38781846053932
1 03145U 68014B   08160.29166667 +.00000129 +00000-0 +10000-3 0  9996
2 03145 050.1243 120.2639 7076757 058.5704 356.9230 00.38778156053945
1 03145U 68014B   08162.83333333 +.00000219 +00000-0 +10000-3 0  9994
2 03145 050.1183 120.2328 7081331 058.6089 351.7329 00.38778298053954
1 03145U 68014B   08165.41666667 +.00000182 +00000-0 +10000-3 0  9999
2 03145 050.1204 120.2020 7086567 058.6528 352.3329 00.38781346053967
1 03145U 68014B   08168.00000000 +.00000087 +00000-0 +10000-3 0  9994
2 03145 050.1059 120.1333 7092077 058.7150 352.9403 00.38780330053978
1 03145U 68014B   08170.58333333 +.00000040 +00000-0 +10000-3 0  9997
2 03145 050.0856 120.0491 7097617 058.7590 353.6319 00.38775087053987
1 03145U 68014B   08173.16666667 +.00000057 +00000-0 +10000-3 0  9991
2 03145 050.0848 120.0062 7106097 058.7637 354.3647 00.38783497053994
1 03145U 68014B   08175.75000000 +.00000141 +00000-0 +10000-3 0  9995
2 03145 050.0758 119.9690 7121032 058.7947 354.9844 00.38778789054004
1 03145U 68014B   08178.33333333 +.00000205 +00000-0 +10000-3 0  9991
2 03145 050.0253 119.8586 7130525 058.8959 355.5722 00.38781947054011
1 03145U 68014B   08180.91666667 +.00000086 +00000-0 +10000-3 0  9994
2 03145 050.0112 119.7903 7136422 058.9474 356.2524 00.38780986054023
1 03145U 68014B   08183.50000000 -.00000158 +00000-0 +10000-3 0  9996
2 03145 050.0211 119.7624 7146170 058.9761 356.8788 00.38781719054037
1 03145U 68014B   08186.08333333 -.00000253 +00000-0 +10000-3 0  9996
2 03145 050.0056 119.7077 7156182 059.0354 357.4547 00.38779031054045
1 03145U 68014B   08188.66666667 -.00000171 +00000-0 +10000-3 0  9990
2 03145 049.9862 119.6556 7162298 059.0926 358.0607 00.38776433054056
1 03145U 68014B   08190.87500000 -.00000137 +00000-0 +10000-3 0  9996
2 03145 049.9884 119.6359 7165894 059.1301 306.3244 00.38777317054059
1 03145U 68014B   08198.95833333 -.00000360 +00000-0 +10000-3 0  9999
2 03145 049.9419 119.4109 7184051 059.2837 354.8159 00.38771139054098
1 03145U 68014B   08204.16666667 -.00000216 +00000-0 +10000-3 0  9994
2 03145 049.9057 119.2944 7209125 059.3691 001.9043 00.38779629054117
1 03145U 68014B   08206.70833333 -.00000206 +00000-0 +10000-3 0  9991
2 03145 049.8611 119.1836 7215149 059.4569 356.7388 00.38779744054121
1 03145U 68014B   08209.33333333 -.00000399 +00000-0 +10000-3 0  9991
2 03145 049.8652 119.1433 7222496 059.4882 003.2269 00.38779645054133
1 03145U 68014B   08211.87500000 -.00000605 +00000-0 +10000-3 0  9990
2 03145 049.8635 119.1013 7232484 059.5335 358.0022 00.38778824054147
1 03145U 68014B   08214.45833333 -.00000603 +00000-0 +10000-3 0  9993
2 03145 049.8417 119.0382 7240321 059.5968 358.5925 00.38776115054153
1 03145U 68014B   08217.04166667 -.00000503 +00000-0 +10000-3 0  9999
2 03145 049.8301 118.9965 7245481 059.6456 359.2067 00.38776085054167
1 03145U 68014B   08219.58333333 -.00000521 +00000-0 +10000-3 0  9996
2 03145 049.8276 118.9578 7250464 059.6958 353.9883 00.38778951054174
1 03145U 68014B   08224.75000000 -.00000672 +00000-0 +10000-3 0  9990
2 03145 049.7875 118.7847 7260740 059.8228 355.2760 00.38773528054191
1 03145U 68014B   08227.29166667 -.00000645 +00000-0 +10000-3 0  9994
2 03145 049.7824 118.7306 7268457 059.8301 350.2068 00.38769851054190
1 03145U 68014B   08229.95833333 -.00000540 +00000-0 +10000-3 0  9994
2 03145 049.7682 118.6872 7282828 059.8612 002.4809 00.38771962054210
1 03145U 68014B   08232.50000000 -.00000425 +00000-0 +10000-3 0  9998
2 03145 049.7154 118.5553 7292570 059.9720 357.2522 00.38779464054224
1 03145U 68014B   08235.08333333 -.00000461 +00000-0 +10000-3 0  9992
2 03145 049.6940 118.4725 7297598 060.0276 357.9540 00.38778614054234
1 03145U 68014B   08237.66666667 -.00000664 +00000-0 +10000-3 0  9992
2 03145 049.7047 118.4453 7306400 060.0547 358.5899 00.38780662054246
1 03145U 68014B   08240.20833333 -.00000772 +00000-0 +10000-3 0  9992
2 03145 049.6898 118.3847 7315613 060.1151 353.3533 00.38777180054253
1 03145U 68014B   08242.79166667 -.00000670 +00000-0 +10000-3 0  9994
2 03145 049.6692 118.3243 7321617 060.1726 353.9661 00.38774378054269
1 03145U 68014B   08245.41666667 -.00000568 +00000-0 +10000-3 0  9997
2 03145 049.6654 118.2870 7326769 060.2192 000.3951 00.38777251054272
1 03145U 68014B   08247.95833333 -.00000605 +00000-0 +10000-3 0  9996
2 03145 049.6582 118.2302 7332005 060.2814 355.1674 00.38779907054287
1 03145U 68014B   08253.12500000 -.00000646 +00000-0 +10000-3 0  9999
2 03145 049.6152 118.0399 7342359 060.3938 356.5271 00.38770921054303
1 03145U 68014B   08255.66666667 -.00000548 +00000-0 +10000-3 0  9993
2 03145 049.6169 118.0043 7352372 060.3910 351.4497 00.38772122054302
1 03145U 68014B   08260.87500000 -.00000267 +00000-0 +10000-3 0  9998
2 03145 049.5279 117.7764 7373621 060.5752 358.5044 00.38779149054330
1 03145U 68014B   08263.41666667 -.00000345 +00000-0 +10000-3 0  9990
2 03145 049.5319 117.7331 7379615 060.6002 353.3957 00.38780353054338
1 03145U 68014B   08266.04166667 -.00000515 +00000-0 +10000-3 0  9996
2 03145 049.5384 117.6977 7389976 060.6413 359.8081 00.38781163054353
1 03145U 68014B   08268.58333333 -.00000500 +00000-0 +10000-3 0  9997
2 03145 049.5141 117.6238 7397760 060.7105 354.5782 00.38776448054364
1 03145U 68014B   08271.16666667 -.00000335 +00000-0 +10000-3 0  9990
2 03145 049.5006 117.5732 7402649 060.7597 355.2039 00.38775312054373
1 03145U 68014B   08273.79166667 -.00000264 +00000-0 +10000-3 0  9997
2 03145 049.4997 117.5335 7407785 060.8128 001.6188 00.38780276054380
1 03145U 68014B   08276.33333333 -.00000309 +00000-0 +10000-3 0  9996
2 03145 049.4865 117.4563 7412958 060.8857 356.3935 00.38781694054399
1 03145U 68014B   08278.91666667 -.00000319 +00000-0 +10000-3 0  9992
2 03145 049.4609 117.3489 7417606 060.9538 357.0636 00.38776702054405
1 03145U 68014B   08281.54166667 -.00000236 +00000-0 +10000-3 0  9998
2 03145 049.4505 117.2769 7424395 060.9721 003.6344 00.38769840054413
1 03145U 68014B   08284.08333333 -.00000082 +00000-0 +10000-3 0  9995
2 03145 049.4496 117.2454 7436883 060.9783 358.5172 00.38773722054422
1 03145U 68014B   08286.66666667 +.00000103 +00000-0 +10000-3 0  9993
2 03145 049.4000 117.1167 7449340 061.0857 359.0983 00.38781955054433
1 03145U 68014B   08289.20833333 +.00000168 +00000-0 +10000-3 0  9993
2 03145 049.3634 116.9970 7454353 061.1680 353.9785 00.38780302054437
