ATM2D_JR71   291    39
 0.16269E-08 0.15182E-08 0.14182E-08 0.13261E-08 0.12413E-08 0.11629E-08 0.10905E-08 0.10236E-08
 0.96153E-09 0.90399E-09 0.85058E-09 0.80094E-09 0.75476E-09 0.71176E-09 0.67168E-09 0.63429E-09
 0.59937E-09 0.56674E-09 0.53622E-09 0.50765E-09 0.48089E-09 0.45579E-09 0.43225E-09 0.41014E-09
 0.38936E-09 0.36983E-09 0.35145E-09 0.33415E-09 0.31785E-09 0.30248E-09 0.28798E-09 0.27430E-09
 0.26137E-09 0.24916E-09 0.23762E-09 0.22670E-09 0.21636E-09 0.20658E-09 0.19731E-09 0.18852E-09
 0.18018E-09 0.17227E-09 0.16477E-09 0.15764E-09 0.15087E-09 0.14443E-09 0.13831E-09 0.13249E-09
 0.12695E-09 0.12168E-09 0.11665E-09 0.11187E-09 0.10731E-09 0.98810E-10 0.91075E-10 0.84026E-10
 0.77591E-10 0.71711E-10 0.66331E-10 0.61403E-10 0.56885E-10 0.52736E-10 0.48924E-10 0.45418E-10
 0.42190E-10 0.39215E-10 0.36471E-10 0.33938E-10 0.31598E-10 0.29434E-10 0.27432E-10 0.25578E-10
 0.23861E-10 0.22268E-10 0.20791E-10 0.19419E-10 0.18145E-10 0.16960E-10 0.15859E-10 0.14834E-10
 0.13880E-10 0.12991E-10 0.12163E-10 0.11392E-10 0.10672E-10 0.10000E-10 0.93730E-11 0.87876E-11
 0.82407E-11 0.77297E-11 0.72520E-11 0.68053E-11 0.63875E-11 0.59966E-11 0.56307E-11 0.52881E-11
 0.49673E-11 0.46668E-11 0.43853E-11 0.41214E-11 0.38740E-11 0.36421E-11 0.34246E-11 0.32206E-11
 0.30292E-11 0.28496E-11 0.26810E-11 0.25227E-11 0.23741E-11 0.22346E-11 0.21035E-11 0.19804E-11
 0.18647E-11 0.17560E-11 0.16539E-11 0.15579E-11 0.14676E-11 0.13827E-11 0.13029E-11 0.12279E-11
 0.11573E-11 0.10909E-11 0.10284E-11 0.96961E-12 0.91430E-12 0.86224E-12 0.81325E-12 0.76713E-12
 0.72371E-12 0.68283E-12 0.64434E-12 0.60810E-12 0.57396E-12 0.54181E-12 0.51153E-12 0.48300E-12
 0.45612E-12 0.43080E-12 0.40693E-12 0.38444E-12 0.36325E-12 0.34327E-12 0.32444E-12 0.30668E-12
 0.28995E-12 0.27416E-12 0.25928E-12 0.24525E-12 0.23201E-12 0.21953E-12 0.20775E-12 0.19664E-12
 0.18616E-12 0.17627E-12 0.16693E-12 0.15812E-12 0.14981E-12 0.14196E-12 0.13455E-12 0.12756E-12
 0.12096E-12 0.11472E-12 0.10883E-12 0.10327E-12 0.98016E-13 0.93053E-13 0.88364E-13 0.83933E-13
 0.79746E-13 0.75789E-13 0.72048E-13 0.68512E-13 0.65169E-13 0.62007E-13 0.59018E-13 0.56190E-13
 0.53515E-13 0.50984E-13 0.48590E-13 0.46324E-13 0.44179E-13 0.42148E-13 0.40225E-13 0.38405E-13
 0.36680E-13 0.35047E-13 0.33499E-13 0.32033E-13 0.30643E-13 0.29325E-13 0.28076E-13 0.26891E-13
 0.25767E-13 0.24701E-13 0.23689E-13 0.22728E-13 0.21816E-13 0.20951E-13 0.20128E-13 0.19347E-13
 0.18604E-13 0.17898E-13 0.17227E-13
     5.484     5.486     5.488     5.489     5.491     5.493     5.495     5.496
     5.498     5.500     5.501     5.503     5.505     5.507     5.508     5.510
     5.512     5.513     5.515     5.517     5.519     5.520     5.522     5.524
     5.525     5.527     5.529     5.531     5.532     5.534     5.494     5.440
     5.427     5.421     5.424     5.435     5.457     5.487     5.523     5.560
     5.587     5.610     5.645     5.687     5.736     5.793     5.858     5.931
     6.012     6.101     6.199     6.306     6.421     6.545     6.677     6.818
     6.967     7.125     7.292     7.467     7.650     7.842     8.043     8.253
     8.471     8.715     9.011     9.284     9.555     9.824    10.091    10.356
    10.620    10.881    11.140    11.398    11.654    11.907    12.159    12.410
    12.658    12.904    13.149    13.392    13.634    13.873    14.111    14.347
    14.582    14.814    15.046    15.275    15.503    15.729    15.954    16.177
    16.399    16.619    16.837    17.054    17.269    17.483    17.696    17.906
    18.116    18.324    18.530    18.735    18.938    19.140    19.340    19.539
    19.737    19.933    20.128    20.321    20.512    20.703    20.891    21.079
    21.265    21.449    21.632    21.813    21.993    22.172    22.349    22.525
    22.699    22.871    23.043    23.212    23.380    23.547    23.712    23.876
    24.039    24.199    24.359    24.516    24.673    24.981    25.283    25.579
    25.869    26.153    26.431    26.703    26.969    27.229    27.483    27.731
    27.974    28.210    28.441    28.666    28.886    29.100    29.308    29.511
    29.709    29.901    30.089    30.271    30.449    30.621    30.789    30.952
    31.111    31.266    31.416    31.562    31.704    31.842    31.976    32.106
    32.233    32.357    32.477    32.594    32.708    32.818    32.926    33.032
    33.134    33.234    33.332    33.427    33.520    33.611    33.700    33.788
    33.873    33.957    34.039    34.119    34.198    34.276    34.353    34.428
    34.502    34.576    34.648    34.720    34.791    34.862    34.932    35.001
    35.071    35.139    35.208    35.277    35.345    35.414    35.483    35.552
    35.621    35.691    35.761    35.832    35.903    35.976    36.049    36.122
    36.197    36.273    36.351    36.429    36.509    36.590    36.673    36.758
    36.844    36.932    37.022    37.115    37.209    37.306    37.405    37.507
    37.612    37.720    37.830    37.944    38.061    38.181    38.305    38.432
    38.564    38.699    38.839    38.983    39.132    39.285    39.443    39.607
    39.775    39.950    40.130    40.316    40.508    40.706    40.911    41.123
    41.342    41.569    41.802    42.044    42.294    42.553    42.819    43.095
    43.380    43.675    43.980    44.294    44.619    44.954    45.301    45.659
    46.028    46.410    46.804    47.210    47.629    48.061    48.507    48.966
    49.440    49.928    50.431
