jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2455683.7181575,2011.3311927652294,21156.53636149464,0.6912351,24.72,127.5038,344.8724,154.2595340032567,72.68680451742637,14595.05241309095
2455684.07253543,2011.3321629991242,21154.327717315304,0.6912071,24.7214,127.3308,345.1705,154.1699033801733,72.46262031532035,14594.146899694146
2455685.48952651,2011.336042509267,21145.46085596218,0.6910319,24.7243,126.6226,346.3877,155.13656429100774,71.57499666387878,14591.894915749972
2455686.5516872,2011.338950546749,21138.978622029194,0.6908722,24.7276,126.0744,347.3197,156.50965567491494,70.91190317034443,14590.94232149613
2455686.90564276,2011.3399196242574,21136.783684553637,0.6908353,24.7279,125.8931,347.6332,156.61108679991867,70.69523526736475,14590.240466955976
2455687.61337261,2011.3418572829842,21132.366006405126,0.6907476,24.7269,125.5186,348.2689,157.0986051591999,70.25887812571597,14589.123001027712
2455688.67455111,2011.3447626313753,21125.808920093863,0.6906452,24.744,125.0154,349.1392,157.23409331385392,69.58005270493703,14586.850726556208
2455689.3817408,2011.3466988112255,21121.43361627279,0.6905586,24.7461,124.663,349.7485,157.70968822651412,69.13992795882933,14585.735492529031
2455690.44203542,2011.3496017396849,21114.329484728936,0.6904862,24.734,124.1419,350.6459,157.04005327049344,68.47117371347935,14582.422067361553
2455690.44210897,2011.3496019410545,21114.388731201696,0.6904707,24.7298,124.1247,350.6618,157.38566389674907,68.46980122040065,14582.803871435053
2455691.50186513,2011.3525033952906,21107.52557174481,0.6903321,24.7492,123.6288,351.5341,158.18681799851402,67.80167769535888,14581.11036576094
2455691.50186513,2011.3525033952906,21107.52557174481,0.6903321,24.7492,123.6288,351.5341,158.18681799851402,67.80167769535888,14581.11036576094
2455691.85501134,2011.3534702569204,21105.284376635085,0.6902911,24.7473,123.4455,351.8495,158.35810847483663,67.58570750860224,14580.463066756507
2455692.56116413,2011.3554035978918,21100.605111602144,0.6902399,24.7509,123.0751,352.479,157.98924943039128,67.1488047589416,14578.355094291308
2455693.61993685,2011.3583023596166,21093.822469562412,0.6900866,24.742,122.5449,353.3976,159.1219405384836,66.49365053806457,14577.034435938382
2455693.61993733,2011.358302360931,21093.822469562412,0.6900866,24.742,122.5449,353.3976,159.1219405384836,66.49365006486903,14577.034435938382
2455694.67820905,2011.3611997509927,21087.16239470954,0.6899353,24.7423,122.0147,354.3191,160.24838176689445,65.84188964261978,14575.751137211131
2455694.67822282,2011.361199788693,21087.37571257696,0.6900115,24.7533,122.0247,354.3036,158.70766607816222,65.83637607047683,14574.227068294478
2455696.44093803,2011.3660258399177,21077.424939681317,0.6898704,24.7625,121.1329,355.8581,158.59706557339086,64.76169762966401,14570.443178493764
2455696.79350725,2011.3669911218344,21075.305263744616,0.6898456,24.7642,120.9639,356.136,158.46235889355376,64.5230961396054,14569.521422566018
2455698.55471649,2011.371813049939,21066.790236237932,0.68963,24.7422,120.0024,357.7283,160.36338562116725,63.41800202197089,14568.356817783704
2455699.2591727,2011.3737417459272,21063.056818191162,0.6895966,24.7501,119.6783,358.3184,159.9081507597184,62.98967146623755,14566.506176140403
2455699.61123048,2011.3747056275977,21061.146882769102,0.6895655,24.7528,119.5129,358.6103,159.97030197898403,62.76917406486882,14565.865998556845
2455699.61123048,2011.3747056275977,21061.146882769102,0.6895655,24.7528,119.5129,358.6103,159.97030197898403,62.76917406486882,14565.865998556845
2455701.37074995,2011.3795229293632,21050.199155028953,0.6893846,24.7639,118.6559,0.0977,160.37973061897992,61.66534542921454,14562.250689831682
2455701.72229346,2011.3804854030384,21048.11938532976,0.6892797,24.7507,118.4738,0.4229,161.941669845477,61.461954906141486,14563.104934360175
2455702.4255857,2011.3824109122525,21043.859764247,0.689228,24.7571,118.1325,1.0209,161.70608665456984,61.02547158912678,14561.287370615297
2455702.77712979,2011.383373387515,21041.807205715453,0.6891945,24.7582,117.9575,1.3226,161.7731094759929,60.805680494639134,14560.598930436889
2455703.48011147,2011.3852980464612,21037.313134061867,0.6891184,24.7622,117.6154,1.9158,161.97726681816766,60.36390327394166,14559.150961859756
2455704.18283454,2011.3872219973719,21033.12893773439,0.6890357,24.7622,117.2539,2.5417,162.4159169323175,59.93568094617385,14558.060492738165
2455704.53413212,2011.388183797728,21030.87719489869,0.6890329,24.764,117.0558,2.8649,161.77459175378135,59.71453281787342,14556.563059005215
2455705.23654886,2011.3901069099522,21026.668628542546,0.6889542,24.7661,116.7046,3.473,162.12066489991957,59.27911241715812,14555.367137785048
2455705.58768527,2011.391068269048,21024.407245081486,0.6889707,24.7685,116.517,3.7895,161.0703683526217,59.06192314273298,14553.441809012314
2455706.2897779,2011.3929904939084,21020.157887206347,0.6888763,24.7692,116.1638,4.4013,161.73299645182124,58.62852219292765,14552.558906982063
2455706.64074912,2011.3939514007398,21018.10047999315,0.6888347,24.7697,115.9863,4.7099,161.96724128721235,58.41369573373018,14552.04145466596
2455707.693355,2011.3968332785767,21012.69948342842,0.6886707,24.7662,115.4439,5.6372,163.7327212861319,57.761119712414825,14551.87552814928
2455709.44684147,2011.4016340628884,21001.817624210642,0.6884679,24.7658,114.5797,7.1456,164.60404828735136,56.677037360198426,14548.754097074656
2455710.84845411,2011.4054714691576,20993.891939406672,0.6883315,24.7664,113.8761,8.3663,164.99850991696894,55.812671103219046,14546.23041893059
2455711.54905123,2011.407389599534,20988.972304804945,0.6883027,24.7695,113.5092,8.9893,164.06969718247728,55.378244167712495,14543.447835892106
2455712.59935832,2011.410265183627,20981.91465957647,0.6881332,24.7661,112.9747,9.9044,165.42628275520292,54.723633894271074,14542.240382751286
2455712.94926341,2011.4112231715542,20979.72638579683,0.6880879,24.7661,112.7965,10.2137,165.694214419299,54.509858240482856,14541.70761624575
2455713.64911474,2011.4131392600686,20974.83637663861,0.6880249,24.7652,112.4432,10.8137,165.49037608546678,54.066766375279855,14539.68601457175
2455713.64911474,2011.4131392600686,20974.83637663861,0.6880249,24.7652,112.4432,10.8137,165.49037608546678,54.066766375279855,14539.68601457175
2455715.04805328,2011.4169693450513,20965.41345242945,0.6881242,24.7501,111.7484,12.0107,160.46879280719713,53.19013578153478,14530.999002447867
2455715.04806324,2011.4169693723204,20965.732938049263,0.6878451,24.7681,111.7309,12.0523,166.4199687034743,53.21422596466816,14537.276335833287
2455715.39765373,2011.4179264989189,20963.230259947693,0.687848,24.7596,111.5506,12.3606,165.57795210319182,52.99766038920416,14535.478127944478
2455716.44608974,2011.4207969602735,20955.471253992437,0.6877672,24.7631,111.0379,13.2621,164.84916495356902,52.35309430152465,14531.849729501959
2455717.14467073,2011.4227095707872,20950.732990713303,0.6876815,24.7641,110.6792,13.8794,165.16520156009392,51.92315451664187,14530.42085838371
2455717.4939022,2011.423665714442,20947.617837403097,0.6876766,24.7682,110.4831,14.183,164.29492487838252,51.686442800918115,14528.366482493098
2455718.19210089,2011.4255772782751,20942.608725088667,0.6875869,24.769,110.129,14.7961,164.60901389199807,51.257279820963575,14526.834773382974
2455718.54112812,2011.4265328627514,20939.966815937172,0.6875513,24.7727,109.9491,15.1029,164.52910968270953,51.04016940952475,14525.772887424484
2455718.89007704,2011.427488232827,20937.44824379158,0.6875092,24.7732,109.7734,15.4075,164.62365166102427,50.82513618227647,14524.93697365424
2455720.63393271,2011.432262649446,20920.422047055763,0.6871999,24.7721,108.8929,16.9329,165.77380836124757,49.75124619943237,14519.811217764844
2455720.63393271,2011.432262649446,20920.422047055763,0.6871999,24.7721,108.8929,16.9329,165.77380836124757,49.75124619943237,14519.811217764844
2455722.72312846,2011.437982555674,20907.061951618063,0.6869976,24.7775,107.8332,18.7758,165.82426780513742,48.47527995740583,14514.905898772884
2455723.42005452,2011.4398906352362,20901.479590941282,0.6870266,24.7772,107.447,19.401,163.4708326075015,48.02737131497547,14510.404552189691
2455724.11595935,2011.441795918823,20896.130310756453,0.6869302,24.7765,107.0905,20.0116,163.8110371624598,47.59556922380028,14508.770279579277
2455724.4638147,2011.4427482948665,20893.86504538343,0.6868856,24.77,106.94,20.2991,164.03371736620556,47.3897138480272,14508.159186788476
2455725.15937935,2011.444652647091,20889.36575310685,0.6867976,24.7712,106.5754,20.9364,164.46318835087277,46.976847047207,14506.93187538525
2455725.85474865,2011.4465564644763,20884.9614320825,0.6867606,24.7763,106.226,21.536,163.85648800866147,46.54167278851247,14504.67048477975
2455726.54991149,2011.4484597166056,20880.27259476257,0.6867142,24.7798,105.8701,22.1481,163.35660406826628,46.112702022003305,14502.413543092698
2455726.89739309,2011.4494110693777,20877.861162936366,0.686637,24.7805,105.6868,22.4693,164.21290760122702,45.90811502404799,14502.401136580651
2455727.59213997,2011.4513131826695,20873.118498557276,0.686613,24.7809,105.3375,23.0632,163.22768690736848,45.46795423896933,14499.623377841503
2455728.63381796,2011.4541651415743,20865.809271576436,0.6864783,24.7794,104.8077,23.9764,163.7476947004061,44.82464903322321,14497.44402571926
2455728.63383506,2011.4541651883917,20865.809126694145,0.6864783,24.7794,104.8077,23.9765,163.74764927666365,44.824732179000364,14497.443925055879
2455728.63383506,2011.4541651883917,20865.809126694145,0.6864783,24.7794,104.8077,23.9765,163.74764927666365,44.824732179000364,14497.443925055879
2455728.63383506,2011.4541651883917,20865.809126694145,0.6864783,24.7794,104.8077,23.9765,163.74764927666365,44.824732179000364,14497.443925055879
2455729.6749586,2011.4570156292955,20858.59725047474,0.6863167,24.7803,104.2674,24.9166,164.85731889984345,44.198373453605,14495.907419690122
2455730.36875166,2011.4589151311704,20851.89291275228,0.6861951,24.7765,103.913,25.5022,165.28987029693872,43.745752778655145,14493.86067506325
2455732.44809306,2011.464608057659,20831.47949521022,0.6858313,24.7785,102.8308,27.4106,166.46253208684993,42.52249924277123,14487.475112105882
2455733.83209712,2011.4683972542646,20819.394312183802,0.6858349,24.7972,102.0595,28.657,162.59079602665497,41.633488464771744,14478.993202770198
2455735.21542412,2011.4721845971799,20806.26068683645,0.6854258,24.7782,101.389,29.8681,166.97651055302686,40.810645015233774,14478.615301121758
2455735.56091443,2011.4731304980967,20803.134820380248,0.6854116,24.782,101.2142,30.1652,166.28859812770952,40.59242068517253,14476.743791928155
2455736.59728263,2011.475967919589,20793.82884899299,0.6852733,24.7838,100.6731,31.0922,166.23683400836308,39.956848947916995,14473.223918324138
2455737.28781541,2011.477858495305,20787.655270363994,0.6851417,24.7768,100.3184,31.7017,167.02949941284805,39.531041690173225,14471.737957895924
2455737.63296468,2011.478803462505,20784.549299298116,0.6851034,24.7795,100.1366,32.0115,166.84760688135884,39.3188534981806,14470.393487603458
2455738.66792759,2011.4816370365236,20775.805651632014,0.6849291,24.7797,99.6108,32.9299,167.71548488478584,38.691366851549446,14468.02529614363
2455739.35763322,2011.483525347625,20769.475774047394,0.6849846,24.7817,99.2566,33.5286,164.56841875184818,38.25607485499924,14462.433525680337
2455740.73590495,2011.4872988499662,20757.91794592583,0.6847726,24.7786,98.5307,34.7446,165.32820350754082,37.387714012140094,14458.903617990924
2455741.76895052,2011.490127174593,20749.133647438357,0.6846599,24.7778,98.0034,35.6706,164.89757929657662,36.76821714653036,14455.184784196796
2455742.45726795,2011.4920116850099,20743.380736632735,0.6845784,24.7754,97.6455,36.2884,164.77404135787492,36.34969339647796,14452.911501479715
2455742.80132832,2011.4929536709653,20740.44007913286,0.6845283,24.7756,97.4661,36.5987,164.88559051217817,36.14147845251125,14451.92855203332
2455743.83302195,2011.495778294182,20731.598076819813,0.6843822,24.776,96.9251,37.5307,165.12507549009933,35.51561409447942,14448.873825714514
2455744.52044936,2011.4976603678574,20724.190826352326,0.6841394,24.7299,96.4991,38.1879,167.8190489261424,35.06926757135,14448.869340989375
2455744.52044936,2011.4976603678574,20724.190826352326,0.6841394,24.7299,96.4991,38.1879,167.8190489261424,35.06926757135,14448.869340989375
2455744.52044936,2011.4976603678574,20724.190826352326,0.6841394,24.7299,96.4991,38.1879,167.8190489261424,35.06926757135,14448.869340989375
2455751.37703259,2011.5164326696513,20643.672047368676,0.6830017,24.7827,92.957,44.3944,165.87264477338886,30.975638925570337,14416.764401937255
2455751.71317512,2011.5173529777408,20639.46412026515,0.6828912,24.7922,92.6978,44.7645,166.8193998203369,30.755228013307573,14416.15572459795
2455752.39593973,2011.5192222853666,20631.995617472687,0.6826916,24.7613,92.4158,45.3113,168.56921818727096,30.347077268066585,14415.144692044692
