jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2461132.44677083,2026.2489986881042,7501.895966722516,0.146527,28.5261,3.4072,67.9232,24.529356406565967,61.2308722824684,7409.429895541168
2461132.4991908,2026.2491422061598,41748.05503613678,0.8420985,28.3365,359.4443,77.8974,213.944212288553,67.19050578244884,20614.774702445604
2461132.50394697,2026.2491552278445,41546.8483560052,0.8434871,28.3203,359.4074,77.9702,124.48142205860404,67.22171797596843,20420.922900502228
2461132.50394698,2026.2491552278714,41546.8483560052,0.8434871,28.3203,359.4074,77.9702,124.48142205860404,67.2217179663296,20420.922900502228
2461132.99672722,2026.2505043866388,41482.40243950662,0.8448919,28.4044,0.227,77.1621,56.12032582723623,66.74752081007104,20293.301213449486
2461133.47935903,2026.2518257605195,41492.14681061289,0.8432928,28.3222,359.2721,78.2202,123.98184868007775,66.375026212938,20407.270523113373
2461133.47935904,2026.2518257605477,41492.14681061289,0.8432928,28.3222,359.2721,78.2202,123.98184868007775,66.37502620283897,20407.270523113373
2461133.4810044,2026.2518302652982,231742.77442670433,0.9814905,28.1492,354.5431,83.2597,-2088.693416748926,66.68390449263876,35047.394287558374
2461135.81257403,2026.2582137550442,175749.75506802395,0.9964302,56.3581,51.2608,34.1676,-5750.744824358176,72.01144818408397,10422.677717327326
2461139.3894189,2026.2680066225873,220232.174110598,0.9845576,39.7249,30.2064,43.643,-2977.222974514509,56.907015868570795,30057.592907777696
2461140.03965039,2026.2697868593839,187779.02527643688,0.9761955,37.542,25.3392,47.2194,-1908.1504928070572,54.97533062184236,32739.29693581212
2461140.49734715,2026.2710399648186,199412.43266773754,0.973096,37.696,25.9804,46.0178,-1013.1442115071814,53.96381266530079,37252.96490274507
2461141.41229168,2026.2735449464203,203948.33816634474,0.9814404,38.9819,28.9734,45.5031,-2592.9367229679065,55.540319288710876,30891.161836597566
