jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2453015.91870858,2004.0271559440932,46399.7130433471,0.8505586,28.22,22.7118,123.6,555.9017767960495,216.07566012640956,22260.190532345867
2453022.82419937,2004.0460621474883,46400.29494967001,0.8506215,28.2033,21.8962,124.8997,553.0701591392799,209.7535269042052,22255.547498710323
2453027.42892806,2004.0586692075565,46400.92709012593,0.8504432,28.1794,21.3748,125.7651,561.4378726325476,205.55898527967986,22269.800583073127
2453037.78806485,2004.087030978371,46399.3829246764,0.8507671,28.2908,20.071,127.8635,546.1781720599411,196.1433477864195,22243.711904256783
2453044.69401021,2004.1059384263115,46399.32594685925,0.8505934,28.3343,19.2727,129.1042,554.2292320120187,189.77906652791125,22257.281772731752
2453052.74957738,2004.1279933672274,46400.01788306221,0.8507757,28.336,18.1074,131.1228,545.8738885874391,182.69258779815806,22243.34285167431
2453064.25685294,2004.1594985706781,46399.25579316215,0.8506133,28.4545,16.7611,133.2351,553.2954053963749,172.1167145558697,22255.690813910063
2453067.70984541,2004.16895234883,46399.306360775,0.8506634,28.4297,16.2871,133.929,550.9783542765135,168.93325442116375,22251.793884575614
2453072.31279073,2004.181554526297,46399.093407956716,0.8506649,28.4224,15.6326,134.9201,550.8769539865598,164.73307053302327,22251.574346689034
2453073.46322624,2004.184704247064,46399.11406213644,0.8506653,28.4263,15.4975,135.1387,550.8614787349288,163.6826710569579,22251.552941871163
2453078.06519614,2004.1973037539774,46399.97051861906,0.8505425,28.449,15.0472,135.9196,556.6872937865091,159.4774485681772,22261.573753171288
2453079.21627985,2004.200455249418,46399.784267131356,0.8504063,28.4523,14.9374,136.1078,562.9791077219697,158.4213102095682,22272.137830574946
2453081.51783651,2004.206756568132,46399.804922079915,0.8504068,28.4598,14.669,136.5426,562.9589976696843,156.31923547248917,22272.108645618333
2453089.57249946,2004.2288090334293,46398.528987976315,0.8505072,28.4998,13.728,138.1216,558.1097142937442,149.01834796542926,22263.643730974512
2453094.173697,2004.2414064257355,46398.73979772099,0.8504579,28.5108,13.1814,138.9939,560.4286867047722,144.8089867352079,22267.601117546354
2453097.62548472,2004.2508569054617,46398.73374402939,0.8504213,28.5189,12.7765,139.6481,562.1259750780473,141.6561140338012,22270.460585524575
2453099.92620835,2004.257155943463,46398.73979772099,0.8503608,28.5251,12.5004,140.1029,564.9340043391294,139.5671603533049,22275.194135451322
2453105.6770779,2004.272900966188,46399.72337077888,0.8503652,28.537,11.8204,141.1418,564.8770266418205,134.25785217233425,22275.32231365858
2453119.48125341,2004.310694738974,46398.8074567615,0.8502937,28.601,10.2221,143.756,568.0574887641715,121.66799396938924,22280.472064889826
2453122.93226886,2004.320143104339,46398.85909145834,0.8502706,28.5999,9.83,144.3907,569.1370324486024,118.50918243796121,22282.302361369948
2453124.08265778,2004.3232926975497,46398.837725359466,0.8502637,28.6121,9.721,144.5873,569.453985295745,117.46292888210345,22282.831375323243
2453126.38317898,2004.3295911813282,46398.70205120558,0.850244,28.628,9.4904,144.9976,570.3477243803427,115.37517472188296,22284.305804257896
2453132.13356295,2004.3453348746064,46398.83808146091,0.8502929,28.6138,8.8993,145.9787,568.0991925450762,110.0974451417313,22280.54930154065
2453142.48431811,2004.3736736977692,46398.88223809322,0.8502455,28.6434,7.7188,147.8582,570.305110124531,100.59446880312726,22284.27512043006
2453145.93421334,2004.383118996139,46398.58204628454,0.8503267,28.6561,7.3266,148.5449,566.4925901881597,97.48866138991372,22277.78427562864
2453148.23446629,2004.3894167454896,46398.680685287494,0.8503603,28.6611,7.0821,148.9273,564.9483581422173,95.35937162371928,22275.204848285623
2453151.68470671,2004.3988629889386,46398.71344637195,0.8503517,28.6633,6.6867,149.5703,565.3522894367015,92.20632398211427,22275.89294138911
2453152.83511314,2004.4020126300884,46399.85228610046,0.8503492,28.6261,6.5991,149.7606,565.6387144967612,91.17515316814163,22276.635150796345
2453156.28408765,2004.411455407666,46398.75617830817,0.8503581,28.6638,6.1684,150.3848,565.0617321587724,87.96925324023431,22275.413093802377
2453163.18295535,2004.4303434780281,46399.736903284385,0.8502507,28.6687,5.3576,151.6013,570.1918214510033,81.5752479098525,22284.279207404434
2453170.08166455,2004.4492311144425,46399.81987912597,0.8504079,28.6703,4.7479,152.7621,562.9101953402005,75.32679880070486,22272.029806009177
2453175.83085929,2004.4649715517864,46398.49693940725,0.8505195,28.683,4.0605,153.8609,557.5342217510652,70.07164135690826,22262.6661423825
2453180.42947428,2004.477561873457,46398.66216817837,0.8505731,28.6792,3.5598,154.7069,555.0719519381737,65.88442555543415,22258.55183229581
2453186.17599392,2004.4932949867757,46400.10086015999,0.8507121,28.6957,2.9288,155.7149,548.8373172014799,60.59750476073455,22248.362510141447
2453190.77510637,2004.5058866704176,46399.57486998511,0.8509388,28.7094,2.4451,156.5333,538.2400096098245,56.399198649708325,22230.35436617958
2453201.11894082,2004.5342065457085,46398.183934625726,0.8508769,28.6803,1.3735,158.36,540.9047227015835,46.95914354498288,22234.53756368956
2453208.01439025,2004.5530852573586,46398.56459756241,0.8508472,28.6736,0.5941,159.642,542.3395257073043,40.665407350929996,22237.04646380182
2453212.60839336,2004.5656629523885,46398.69208044075,0.850841,28.651,0.0138,160.5512,542.6462120264632,36.46633714011085,22237.593192427703
2453218.35403123,2004.5813936515533,46398.91784835709,0.8509683,28.6511,359.4565,161.5424,536.7733051009982,31.237185440797703,22227.727941996684
2453220.65227956,2004.587685912553,46399.099105659174,0.8508145,28.6923,359.2681,161.8898,543.9364996273152,29.13097148091481,22239.86383772543
2453222.94910964,2004.5939742905955,46399.41782367579,0.8511415,28.6049,358.9466,162.4053,528.8114381056421,27.06115538565348,22214.389983331053
2453224.33333333,2004.5977640885153,46392.75081339526,0.8523827,28.6318,358.7636,162.5936,470.2363146462094,25.702128134476766,22113.648145012696
2453225.45833333,2004.6008441706508,46392.46709578611,0.8522588,28.6312,358.6362,162.7995,475.94245969195526,24.67179856568805,22123.271433604994
2453227.79166667,2004.607232489171,46392.52903627419,0.8523204,28.6336,358.3695,163.2213,473.09383106535824,22.52710389837773,22118.449849251894
2453229.83981411,2004.6128400112532,46399.255080943236,0.8511554,28.5945,358.1769,163.687,528.142262820963,20.78149594888555,22213.222034856826
2453231.20833333,2004.6165868126768,46390.64563950124,0.8529528,28.6341,357.9796,163.8555,443.47824748086896,19.403847436324668,22067.68463214282
2453233.5,2004.6228610540725,46388.75923069406,0.8533702,28.6347,357.7178,164.3079,423.8381882448248,17.335720533881045,22033.808308456733
2453235.83333333,2004.6292493725673,46389.43012958838,0.8535388,28.6302,357.4529,164.7799,416.11530409566694,15.243025875749709,22020.79053329637
2453237.0,2004.6324435318274,46389.96793396318,0.8535052,28.6262,357.3071,165.0244,417.75277449235,14.191828542094527,22023.70434601768
