jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2441690.97993304,1973.0211634032587,26554.70193992877,0.7419859,64.9741,171.6205,283.9368,473.35122179897644,167.47847482689173,16814.24898681161
2441705.93329412,1973.0621034746605,26555.309657877842,0.7432299,64.9876,169.478,283.284,440.4732163842591,149.94474912219022,16775.1012811345
2441714.90563501,1973.0866684052291,26555.728294909764,0.7399299,64.9979,168.2896,283.459,528.2146132300113,140.08797411746775,16879.939608764507
2441719.89031003,1973.1003157016562,26555.81115946556,0.740335,65.0017,167.5944,283.257,517.4784047226258,134.2777474037307,16867.206210591514
2441721.38575067,1973.1044099949897,26555.958446411143,0.7408799,65.0192,167.3896,283.1573,503.0463082298993,132.49930180371007,16850.078599638317
2441723.87810274,1973.1112336830658,26555.958269912684,0.741008,64.9982,167.024,283.0684,499.64444424122576,129.5882740962884,16846.0262247218
2441726.86897992,1973.1194222585084,26556.16115682916,0.7402782,65.0283,166.6418,283.08,519.077676741751,126.26978693700102,16869.222163048642
2441727.86597591,1973.1221518847635,26556.292828010704,0.7398642,65.0168,166.4943,283.1243,530.1061798488272,125.18392148514272,16882.370816287443
2441730.85683694,1973.1303404159894,26556.311625705275,0.7400958,65.0087,166.0646,283.0227,523.9606280296293,121.70475024378254,16875.075764000874
2441733.84775239,1973.138529096208,26556.47930614277,0.7397229,64.9879,165.6288,283.012,533.9071200128528,118.31032536512873,16886.945133298
2441735.84174783,1973.1439883581934,26556.666052313823,0.7399817,64.9712,165.3218,282.9537,527.0828605903525,115.97969105035946,16878.901478993455
2441756.77837847,1973.2013097288702,26556.844946927962,0.7391114,65.0484,162.4968,282.3462,550.2417986211112,91.9114976067005,16906.441053081264
2441758.77237665,1973.2067689983573,26556.85500818469,0.7390411,65.0417,162.2152,282.2914,552.1113703953679,89.60976059136317,16908.65996728838
2441764.7544201,1973.223146940725,26557.065325934647,0.738989,65.0337,161.3805,282.1539,553.5498777875282,82.74150133902685,16910.43332459751
2441766.24993535,1973.2272414383297,26557.0882731505,0.738939,65.0347,161.1752,282.1071,554.8837216769425,81.01538220131545,16912.021084306907
2441767.74546651,1973.231335979493,26557.16417583301,0.7389066,65.0318,160.9653,282.0686,555.76398902644,79.29294738250576,16913.088707779156
2441769.73949607,1973.2367953348937,26557.568322619492,0.7386308,64.9854,160.6564,281.9797,563.1940864283979,76.92977943823303,16922.019075781205
2441770.73650299,1973.2395249910749,26557.08297763475,0.7387251,65.0115,160.5316,281.9897,560.5628992732209,75.8323032130171,16918.745197370743
2441771.73352375,1973.2422546851478,26557.149701326125,0.7387682,65.0163,160.4025,281.9482,559.4357193468859,74.67901334681392,16917.432458218318
2441772.73053765,1973.2449843604386,26557.151731286267,0.7387347,65.0137,160.2623,281.9202,560.3259142200268,73.5281302421273,16918.487147458436
2441774.72457904,1973.250443748227,26557.230282215805,0.7387214,65.0134,159.9856,281.876,560.699648014951,71.24185063823256,16918.955377407612
2441778.21412008,1973.2599975909109,26557.153319950998,0.7387009,65.0153,159.5036,281.8013,561.2239610652077,67.2457672720547,16919.550890849834
2441778.7126365,1973.2613624544836,26557.201068262937,0.7386849,65.0118,159.4309,281.791,561.6613528732369,66.67141638590829,16920.08434584811
2441780.70667183,1973.2668218256804,26557.21633717692,0.7386762,65.0108,159.1513,281.7486,561.8963906531535,64.38404275502182,16920.36758987974
2441781.70369139,1973.2695515164678,26557.226222265883,0.7386764,65.0108,159.0133,281.7308,561.89366241692,63.24555407157834,16920.367600303372
2441782.7007306,1973.2722812610539,26557.325779746177,0.7386322,65.0061,158.8891,281.674,563.0935129355439,62.08184602060521,16921.820523387378
2441784.19626981,1973.276375824258,26557.353493607945,0.7386326,65.0061,158.6822,281.6476,563.0901335052258,60.37450326715452,16921.82560828415
2441786.68878063,1973.283199946968,26557.222868395387,0.738638,65.0269,158.3393,281.6031,562.9125833295548,57.53041909157412,16921.57262901306
2441789.18134875,1973.2900242265569,26557.314041094036,0.7386158,65.0208,157.992,281.5329,563.5259847801308,54.65617843952134,16922.328558782534
2441792.1724344,1973.298213372758,26557.355435346195,0.7385773,65.0288,157.586,281.4546,564.559262767878,51.22378580714371,16923.565048838303
2441794.66509831,1973.3050379146064,26559.13227459522,0.7385754,65.0368,157.251,281.3991,565.0742312331458,48.37645074170098,16924.757052885012
2441796.16055708,1973.3091322575772,26557.37379361627,0.7385342,65.0185,157.0547,281.336,565.7086848469116,46.64308727221953,16924.931295323964
2441798.15461482,1973.3145916901306,26557.42533815952,0.7385366,65.0311,156.7659,281.3078,565.6584241613382,44.36069155304091,16924.888721316696
2441803.13979092,1973.3282403584396,26557.469027651434,0.7384278,65.0261,156.0722,281.1947,568.5592999946475,38.64037096173291,16928.335254778158
2441805.63237172,1973.3350646727445,26557.450669216785,0.7383472,65.0272,155.7297,281.13,570.6950284624463,35.776417811982355,16930.855488408073
2441810.11898045,1973.347348337988,26557.369204045775,0.7383438,65.0261,155.109,281.0299,570.7640079276425,30.633498324346988,16930.91034646343
2441812.11303701,1973.3528077673107,26557.369115784822,0.7383361,65.0272,154.8339,280.9916,570.9684765758066,28.354703768192053,16931.15214254937
2441814.60560341,1973.35963204219,26557.34493231172,0.7383476,65.0287,154.4853,280.9373,570.6567391671988,25.49506481156652,16930.77551521304
2441825.57294492,1973.3896589867763,26557.327721479356,0.7381388,65.036,152.9742,280.6405,576.1974059398499,12.877464760531325,16937.32107310981
2441828.56402308,1973.3978481124705,26557.293388158607,0.738077,64.9997,152.55,280.5674,577.8296561066672,9.432079510653182,16939.23903558244
2441833.5491322,1973.411496597399,26557.23222393153,0.7380013,64.9996,151.8603,280.4572,579.8240182681702,3.718724936385911,16941.575739348635
2441834.54615227,1973.4142262895823,26557.223750992784,0.7380012,64.9995,151.7228,280.4398,579.8244540916075,2.5811357503738463,16941.573472235803
2441837.53718436,1973.4224152891443,26557.110867380696,0.7380126,65.0234,151.3123,280.3711,579.492127656813,359.15389590803727,16941.143724275567
2441838.53419917,1973.4251449669264,26557.100452846746,0.7380082,65.0196,151.1713,280.3432,579.6062504221336,358.002311906527,16941.275155688523
2441841.52527045,1973.4333340737849,26557.091185685287,0.7380077,65.0196,150.7593,280.2903,579.6171010474145,354.5893334374429,16941.28493421988
2441843.51927104,1973.4387933498697,26557.055970545487,0.7380591,65.0282,150.4847,280.2233,578.242842275059,352.28239404694557,16939.64940379883
2441844.5162892,1973.4415230368245,26557.069209306155,0.7380337,65.0415,150.3504,280.193,578.9208596058588,351.13510674316194,16940.45499531055
2441854.4863321,1973.4688195266253,26556.81238029388,0.737952,65.053,148.9691,279.9369,581.023270631249,339.6709704148989,16942.854817159663
2441858.47432458,1973.4797380549755,26556.752189650328,0.737916,65.0499,148.4182,279.8582,581.9635408723161,335.1107002088059,16943.94586922571
2441859.4713317,1973.4824677117049,26556.783697026778,0.7379035,65.0355,148.2738,279.8424,582.3037582477773,333.967823786235,16944.358117293363
2441863.45933161,1973.4933862603964,26556.775136189754,0.737909,65.0506,147.7328,279.7655,582.1554522191072,329.4192462573071,16944.180112813825
2441865.95168608,1973.5002099550447,26556.459890377668,0.7380117,65.0035,147.3496,279.6881,579.34548069823,326.502116183906,16940.756699219924
2441868.94258623,1973.5083985933747,26556.276413149688,0.738027,64.9977,146.9239,279.6105,578.8911007820634,323.05090638510364,16940.159535116258
2441870.93658755,1973.5138578714584,26556.458831336957,0.73796,64.9968,146.641,279.5591,580.718172163537,320.751266274945,16942.37825624472
2441872.93052244,1973.5193169676659,26556.370490062625,0.7379097,64.9981,146.3673,279.5049,582.0308086516607,318.4580916402449,16943.89997421269
2441874.92446598,1973.5247760875563,26556.338807406963,0.7379108,64.9983,146.0928,279.4681,581.9932929622455,316.1815084797559,16943.84525129018
2441885.3925467,1973.5534361305952,26555.987392198385,0.7377831,64.9996,144.6516,279.2372,585.292390421344,304.1917929857766,16947.62638447193
2441887.88485441,1973.5602596972205,26555.776831046125,0.7377667,65.0062,144.3118,279.1532,585.6726924687682,301.3115090005648,16948.006292626116
2441891.37412295,1973.5698127938392,26555.644548534117,0.7377753,65.0112,143.8305,279.0646,585.4096250459934,297.3024942178729,16947.65218753555
2441892.37104278,1973.5725422115813,26555.478204951658,0.7377504,65.0021,143.6926,279.0035,586.0272370572893,296.1209038306905,16948.32682873625
2441894.36491556,1973.5780011377412,26555.473439709695,0.7377492,65.0021,143.4182,278.9687,586.0578539426187,293.846490413142,16948.36141504174
2441895.36183216,1973.5807305466394,26555.4716748058,0.7377412,65.0086,143.2776,278.9293,586.2698348685599,292.6839032098204,16948.611136083004
