jd,year,a_km,e,i_deg,raan_deg,argp_deg,hp_km,azimuth_deg,lambda
2460524.12580253,2024.5835066462148,23846.026005328455,0.727032,26.7384,146.5452,178.299,131.0657266224971,194.32180736265263,15516.521548758818
2460535.5803301,2024.6148674335384,23504.818961550656,0.7220806,26.7351,141.9946,186.0492,154.308882902782,186.2315239261667,15427.088135351598
2460539.29381828,2024.6250344100756,23414.750150000273,0.7209916,26.7416,140.4663,188.6016,154.77567575133708,183.5955123727981,15396.78750687944
2460543.39442094,2024.6362612482956,23309.320100562287,0.7196733,26.7475,138.7653,191.4394,156.08848303429477,180.690650613589,15362.073614778776
2460545.84227453,2024.6429631061735,23255.583349744913,0.7189872,26.7499,137.7445,193.1444,156.9802927451965,178.96218177755333,15344.583057556638
2460546.24950017,2024.6440780292126,23248.057282161615,0.7188877,26.7546,137.5744,193.4292,157.17855312020038,178.67550948348253,15342.21311865412
2460546.65652622,2024.6451924058044,23240.807105878426,0.7187873,26.7562,137.4034,193.7134,157.47381642325763,178.3875339104436,15340.04637597912
2460547.87648816,2024.6485324795617,23218.712772766587,0.7185043,26.7564,136.8912,194.5663,157.8315050688716,177.52580735782385,15332.83142900585
2460549.90622302,2024.6540895907463,23184.397166328094,0.7180674,26.7597,136.0423,195.988,158.3010725355116,176.0980473313681,15321.518305223342
2460550.71693665,2024.6563092036968,23171.446899148756,0.717899,26.752,135.6969,196.556,158.5520416967638,175.52158666918928,15317.327988534053
2460551.52691164,2024.6585267943603,23155.81343602543,0.717734,26.7532,135.3636,197.1274,157.96253533315394,174.96135403031803,15311.268548140924
2460561.18549005,2024.6849705408622,22978.585643452312,0.715448,26.7889,131.28,203.9444,160.46620201564292,168.1750052896395,15252.663675709093
2460561.58574633,2024.6860663828343,22972.056037767503,0.7153714,26.7802,131.1091,204.2295,160.36784915131193,167.89470217967119,15250.285781814335
2460562.78556722,2024.6893513134014,22954.19354917545,0.7151455,26.7827,130.5944,205.0875,160.46902635359766,167.05542717552316,15244.190074063625
2460563.18522322,2024.6904455118956,22948.292860617006,0.7150639,26.7817,130.4234,205.3668,160.66076936205354,166.76981571753697,15242.351513847421
2460565.58021392,2024.6970026390698,22914.822453016983,0.7146431,26.7874,129.404,207.0746,160.76639924332267,165.0976499349032,15230.824685194435
2460565.97889609,2024.6980941713616,22909.557705087424,0.7145783,26.7872,129.2348,207.3597,160.74860643415104,164.8205983098204,15228.972308193854
2460567.1740454,2024.7013663118419,22890.234992458823,0.7143642,26.7734,128.742,208.2058,160.13428425897018,163.99592773694178,15221.56261026004
2460567.5720991,2024.7024561234766,22883.88347582977,0.7142547,26.7855,128.5553,208.4966,160.8258489660202,163.70769554838768,15220.116677263113
2460568.76529689,2024.7057229209854,22864.11390606512,0.7139913,26.7857,128.0418,209.3541,161.1991949256062,162.87564844524104,15213.640533416956
2460569.55996423,2024.7078986015874,22851.309495797224,0.7138444,26.7854,127.6985,209.9262,160.8938795555514,162.3212034285167,15208.837828349557
2460570.75073558,2024.7111587558659,22831.356064105978,0.7135825,26.7811,127.1884,210.7812,161.16362549107362,161.4924478883073,15202.175640883186
2460570.75073875,2024.7111587645454,22833.124645121887,0.7136169,26.7856,127.1887,210.7837,160.88471855640546,161.49524476365275,15202.484185309608
2460571.14735457,2024.7122446394803,22824.653410011924,0.7135082,26.7862,127.0202,211.0644,160.93973981045292,161.21652978705595,15199.588802598695
2460571.94003338,2024.7144148757836,22812.412411636313,0.7133342,26.7855,126.6775,211.6375,161.40215391165202,160.66564471792248,15195.826930549656
2460573.52357308,2024.718750371198,22788.77167576214,0.7130321,26.793,125.9977,212.7767,161.50965137294315,159.5642663687138,15187.688175541904
2460575.49993501,2024.7241613552635,22762.680353538846,0.7126847,26.7888,125.1447,214.2018,161.9300345811207,158.188412105152,15179.031745978931
2460575.89481889,2024.725242488405,22757.644793939002,0.7126176,26.7896,124.9724,214.4901,162.0102792296966,157.9152041742185,15177.359171843615
2460577.47316859,2024.729563774374,22737.757616643426,0.7123702,26.7905,124.293,215.6277,161.92037572362642,156.81774122535842,15170.302025441666
2460581.01665651,2024.7392653155648,22686.276180678713,0.7117366,26.8,122.7548,218.2051,161.4868051814592,154.3643863966501,15151.793351400875
2460581.40963437,2024.7403412303076,22680.187421091916,0.7116616,26.7988,122.5848,218.4917,161.4326526977693,154.0936570892253,15149.599392013692
